評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
71.9,699,冰雪巨龍,岩石,冰,-,-,暗影,-,-,-,-,-,1500,113.5,106.3,164,20,細雪,氣象球 冰,流星光束,5,8,5,75000,1979465
71.9,157,火爆獸,火,,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,燒盡,爆炸烈焰*,雷電拳,3,2,3,10000,1691315
71.8,140,化石盔,岩石,水,-,-,暗影,-,-,-,-,-,1499,134.5,129.5,96,49,泥巴射擊,水流噴射,岩石封鎖,5,6,5,75000,1671529
71.8,126,鴨嘴火獸,火,,-,-,暗影,-,-,-,-,-,1497,135.2,107.6,114,23,空手劈,火焰拳,熱沙大地,5,6,5,75000,1658602
71.7,142,化石翼龍,岩石,飛行,-,-,暗影,-,-,-,-,-,1497,134.4,103.4,120,20,龍息,岩崩,大地之力,12,13,5,75000,1667018
71.6,138,菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,128,135.3,101,43,泥巴射擊,岩石封鎖*,岩石爆擊,6,5,5,75000,1749618
71.2,138,菊石獸,岩石,水,-,-,暗影,-,-,-,-,-,1500,128,135.3,101,43,泥巴射擊,岩石封鎖*,岩石爆擊,6,5,5,75000,1749618
70.9,464,超甲狂犀,地面,岩石,-,-,-,-,-,-,-,-,1500,126.8,104.5,134,15,擲泥,直衝鑽,岩石炮*,4,5,3,50000,1775272
70.7,662,火箭雀,火,飛行,-,-,暗影,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
70.5,698,冰雪龍,岩石,冰,-,-,暗影,-,-,-,-,-,1500,114.3,104.2,165,50,細雪,氣象球 冰,十萬伏特,5,7,5,75000,1964777
70.4,662,火箭雀,火,飛行,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
70.4,583,多多冰,冰,,-,-,-,-,-,-,-,-,1500,123.7,120.5,122,40.5,驚嚇,冰凍之風,信號光束,5,6,3,50000,1818275
70.2,459,雪笠怪,草,冰,-,-,-,-,-,-,-,-,1311,109.2,100.8,142,50,細雪,能量球,冰凍光束,6,7,3,50000,1564162
70.1,342,鐵螯龍蝦,水,惡,-,-,暗影,-,-,-,-,-,1498,144.7,98.4,109,22,攀瀑,暗襲要害,熱水,4,5,3,50000,1551934
70,306,波士可多拉,鋼,岩石,-,-,暗影,-,-,-,-,-,1500,116.6,155.7,106,18.5,龍尾,岩石封鎖,打雷,5,5,1,10000,1925111
70,199,呆呆王,水,超能力,-,-,暗影,-,-,-,-,-,1500,113.4,120.9,144,22,念力,衝浪*,暴風雪,4,6,3,50000,1974848
69.8,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,1496,115.1,136.9,123,17.5,細雪,三旋擊,暴風*,6,8,20,100000,1938647
69.7,608,燈火幽靈,幽靈,火,-,-,-,-,-,-,-,-,1500,132.5,99,129,35,火花,熱風,能量球,5,5,5,75000,1692369
69.7,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,1855163
69,221,長毛豬,冰,地面,-,-,暗影,-,-,-,-,-,1500,121.1,99.5,154,24,細雪,冰錐,尖石攻擊,5,7,3,50000,1854684
68.9,351,飄浮泡泡,冰,,-,-,-,-,-,-,-,雪,1500,112.6,121.3,146,39.5,細雪,氣象球 冰,暴風雪,5,10,5,75000,1993800
68.9,643,萊希拉姆,龍,火,-,-,暗影,-,-,-,-,-,1498,138.4,109,107,13.5,龍息,交錯火焰*,流星群,12,17,20,100000,1613964
68.8,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,燒盡,精神衝擊,熱風,2,3,5,50000,1695222
68.7,199,呆呆王,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,衝浪*,暴風雪,4,6,3,50000,1974848
68.6,139,多刺菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,126.6,128.4,109,20,泥巴射擊,岩崩*,水炮,5,9,5,75000,1773092
68.4,139,多刺菊石獸,岩石,水,-,-,暗影,-,-,-,-,-,1500,126.6,128.4,109,20,泥巴射擊,岩崩*,水炮,5,9,5,75000,1773092
68.4,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,燒盡,閃焰高歌,暗影球,3,3,3,10000,1849333
68.3,459,雪笠怪,草,冰,-,-,暗影,-,-,-,-,-,1311,109.2,100.8,142,50,細雪,能量球,冰凍光束,6,7,3,50000,1564162
68.1,348,太古盔甲,岩石,蟲,-,-,-,-,-,-,-,-,1500,133.9,109.1,115,19.5,連斬,岩石爆擊,水流裂破,10,12,3,50000,1680484
67.8,72,瑪瑙水母,水,毒,-,-,暗影,-,-,-,-,-,1176,94.1,137.8,113,50,毒針,緊束,水之波動,5,6,3,50000,1465578
67.8,8,卡咪龜,水,,-,-,-,-,-,-,-,-,1496,107.6,139.1,139,47.5,水槍,水流噴射,冰凍光束,14,19,3,10000,2080282
67.7,713,冰岩怪,冰,,-,-,-,-,-,-,-,-,1500,111.8,141.4,127,17.5,冰凍牙,雪崩,泰山壓頂,8,6,3,50000,2006849
67.7,222,太陽珊瑚,水,岩石,-,-,-,-,-,-,-,-,1500,108.6,142,134,49,泡沫,力量寶石,岩石爆擊,5,4,3,50000,2066246
67.7,126,鴨嘴火獸,火,,-,-,-,-,-,-,-,-,1497,135.2,107.6,114,23,空手劈,火焰拳,熱沙大地,5,6,5,75000,1658602
67.6,240,鴨嘴寶寶,火,,-,-,-,-,-,-,-,-,1496,139.5,95.8,120,50,空手劈,火焰拳,劈瓦,5,5,5,10000,1603478
67.6,422,無殼海兔,水,,-,-,-,-,-,-,-,-,1284,99.2,100.8,166,50,擲泥,泰山壓頂,水之波動,4,5,3,50000,1659740
67.6,72,瑪瑙水母,水,毒,-,-,-,-,-,-,-,-,1176,94.1,137.8,113,50,毒針,緊束,水之波動,5,6,3,50000,1465578
67.6,157,火爆獸,火,,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,燒盡,爆炸烈焰*,雷電拳,3,2,3,10000,1691315
67.5,806,砰頭小丑,火,幽靈,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,燒盡,驚爆大頭*,暗影球,2,3,20,100000,1290131
67.4,690,垃垃藻,毒,水,-,-,-,-,-,-,-,-,1202,104.2,104.2,127,50,溶解液,水流尾,龍捲風,5,5,3,50000,1378846
67.2,271,蓮帽小童,水,草,-,-,-,-,-,-,-,-,1353,106.7,112.6,142,50,泡沫,熱水,打草結,5,5,3,50000,1706340
67.1,221,長毛豬,冰,地面,-,-,-,-,-,-,-,-,1500,121.1,99.5,154,24,細雪,冰錐,尖石攻擊,5,7,3,50000,1854684
67,342,鐵螯龍蝦,水,惡,-,-,-,-,-,-,-,-,1498,144.7,98.4,109,22,攀瀑,暗襲要害,熱水,4,5,3,50000,1551934
66.9,467,鴨嘴炎獸,火,,-,-,-,-,-,-,-,-,1498,140.8,104.5,108,17.5,空手劈,火焰拳,十萬伏特*,5,7,5,75000,1589375
66.7,369,古空棘魚,水,岩石,-,-,-,-,-,-,-,-,1499,105.2,133.7,152,22.5,水槍,水流尾,原始之力,12,15,5,75000,2137627
66.7,479,洛托姆,電,冰,-,-,-,-,-,-,-,結冰,1500,128.8,144.9,93,21.5,電擊,十萬伏特,暴風雪,7,9,5,75000,1736642
65.8,124,迷唇姐,冰,超能力,-,-,-,-,-,-,-,-,1499,141.2,102.2,110,21.5,念力,雪崩,精神衝擊,4,3,5,75000,1587668
65.7,663,烈箭鷹,火,飛行,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,飛翔,勇鳥猛攻,3,3,1,10000,1846682
65.5,713,冰岩怪,冰,岩石,洗翠,-,-,-,-,-,-,-,1498,116.5,135.2,122,16,細雪,岩崩,冰凍之風,6,6,3,50000,1921301
65.3,805,壘磊石,岩石,鋼,-,-,-,-,-,-,-,-,1499,119.5,169.1,93,17,落石,尖石攻擊,加農光炮,11,13,20,100000,1879565
65.3,134,水伊布,水,,-,-,-,-,-,-,-,-,1500,118.5,96.9,165,18,水槍,水流尾,珍藏*,12,19,5,75000,1894159
65,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,尖石攻擊,5,7,3,50000,1642085
64.8,146,火焰鳥,火,飛行,-,-,暗影,-,-,-,-,-,1499,139.9,102,112,15.5,翅膀攻擊,飛翔,熱風,6,6,20,100000,1598740
64.6,458,小球飛魚,水,飛行,-,-,-,-,-,-,-,-,1411,100.8,163,120,50,泡沫,水之波動,燕返,5,5,5,10000,1972572
64.3,866,踏冰人偶,冰,超能力,-,-,-,-,-,-,-,-,1495,127.4,114.4,120,19.5,念力,冰凍之風,精神強念,4,4,5,75000,1749749
64.2,185,樹才怪,岩石,,-,-,-,-,-,-,-,-,1500,117.2,130.1,126,26,雙倍奉還,流星光束,起草,10,8,5,75000,1920600
64.2,8,卡咪龜,水,,-,-,暗影,-,-,-,-,-,1496,107.6,139.1,139,47.5,水槍,水流噴射,冰凍光束,14,19,3,10000,2080282
63.9,729,花漾海獅,水,,-,-,-,-,-,-,-,-,1500,125.9,117.1,121,30,撒嬌,水流噴射,魅惑之聲,5,6,3,10000,1782789
63.4,75,隆隆石,岩石,地面,-,-,暗影,-,-,-,-,-,1500,122.6,129.9,115,29.5,擲泥,岩崩*,挖洞,5,5,1,10000,1831483
63.3,256,力壯雞,火,格鬥,-,-,暗影,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
63,419,浮潛鼬,水,,-,-,-,-,-,-,-,-,1500,143.8,81.7,133,22.5,攀瀑,水流噴射,高速星星,4,4,3,50000,1563742
62.8,950,毛崖蟹,岩石,,-,-,-,-,-,-,-,-,1500,121.1,128.1,119,23,擲泥,重踏,岩石封鎖,5,5,3,75000,1846224
62.8,745,鬃岩狼人,岩石,,-,-,-,-,黃昏,-,-,-,1500,144.6,92,117,20,突襲,尖石攻擊,起草,8,7,5,50000,1556153
62.8,238,迷唇娃,冰,超能力,-,-,-,-,-,-,-,-,1460,141.2,89.1,120,50,細雪,精神衝擊,冰凍拳,5,5,5,10000,1508916
62.7,745,鬃岩狼人,岩石,,-,-,-,-,黑夜,-,-,-,1494,132.6,99.8,127,20,雙倍奉還,尖石攻擊,精神之牙,10,6,5,50000,1680365
62.6,323,噴火駝,火,地面,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,大地之力,岩石封鎖,3,3,3,50000,1678150
62.6,323,噴火駝,火,地面,-,-,暗影,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,大地之力,岩石封鎖,3,3,3,50000,1678150
62.6,851,焚焰蚣,火,蟲,-,-,-,-,-,-,-,-,1500,128.7,99.4,136,18.5,火花,猛撲,熱風,5,5,5,75000,1739873
62.5,6,噴火龍,火,飛行,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
62.4,485,席多藍恩,火,鋼,-,-,暗影,-,-,-,-,-,1479,130.7,115.5,110,14.5,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,1660650
62.4,499,炒炒豬,火,格鬥,-,-,-,-,-,-,-,-,1497,127.3,87,158,29,火花,岩石封鎖,蓄能焰襲,6,6,3,10000,1751280
62.1,219,熔岩蝸牛,火,岩石,-,-,-,-,-,-,-,-,1500,110.9,156.4,117,36.5,火花,岩石封鎖,過熱,6,7,1,10000,2029369
62,719,蒂安希,岩石,妖精,-,-,-,-,-,-,-,-,1488,119.2,175.2,89,19.5,落石,岩崩,月亮之力,9,12,20,100000,1857962
62,745,鬃岩狼人,岩石,,-,-,-,-,白晝,-,-,-,1499,142.7,93.1,118,20.5,突襲,直衝鑽,尖石攻擊,6,8,5,50000,1568817
62,146,火焰鳥,火,飛行,-,-,-,-,-,-,-,-,1499,136.8,103.7,115,16,翅膀攻擊,飛翔,熱風,6,6,20,100000,1630791
62,185,樹才怪,岩石,,-,-,暗影,-,-,-,-,-,1500,117.2,130.1,126,26,雙倍奉還,流星光束,起草,10,8,5,75000,1920600
61.9,654,長尾火狐,火,,-,-,暗影,-,-,-,-,-,1499,130.6,107,123,31,火花,精神衝擊,蓄能焰襲,5,6,3,10000,1718256
61.7,159,藍鱷,水,,-,-,暗影,-,-,-,-,-,1500,117.7,120,135,35.5,水槍,冰凍拳,水之波動,14,17,3,10000,1907626
61.7,245,水君,水,,-,-,-,-,-,-,-,-,1489,106.3,143.1,137,18.5,冰凍牙,泡沫光線,熱水,7,9,20,100000,2083417
61.6,170,燈籠魚,水,電,-,-,-,-,-,-,-,-,1265,101.7,94.1,164,50,泡沫,水之波動,十萬伏特,5,5,3,50000,1569336
61.6,61,蚊香君,水,,-,-,-,-,-,-,-,-,1500,114.3,116,148,50,泡沫,熱水*,泥巴炸彈,5,5,3,50000,1961320
61.6,111,獨角犀牛,地面,岩石,-,-,暗影,-,-,-,-,-,1497,112.6,111,159,38.5,擲泥,重踏,踩踏,5,4,3,50000,1987139
61.6,758,焰后蜥,毒,火,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,燒盡,劇毒牙,龍之波動,2,3,3,50000,1529161
61.2,324,煤炭龜,火,,-,-,-,-,-,-,-,-,1499,107.6,151.3,128,27,火花,火焰輪,過熱,5,7,3,50000,2083996
61.1,256,力壯雞,火,格鬥,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
61.1,500,炎武王,火,格鬥,-,-,暗影,-,-,-,-,-,1499,137.9,80.4,147,18.5,火花,爆炸烈焰*,熱風,6,5,3,10000,1630577
61.1,473,象牙豬,冰,地面,-,-,-,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,尖石攻擊,5,7,3,50000,1642085
61,118,角金魚,水,,-,-,-,-,-,-,-,-,1302,116,105,120,50,啄,水流尾,角撞,5,5,3,50000,1461636
61,117,海刺龍,水,,-,-,-,-,-,-,-,-,1494,131.3,117.6,110,26.5,龍息,水炮,龍之波動,19,14,3,50000,1699030
61,564,原蓋海龜,水,岩石,-,-,-,-,-,-,-,-,1500,114.4,132.5,130,46.5,水槍,衝浪,泰山壓頂,15,12,5,75000,1969593
60.9,838,大炭車,岩石,火,-,-,-,-,-,-,-,-,1500,97.1,141.5,168,46.5,擊落,岩崩,蓄能焰襲,6,7,3,10000,2308407
60.7,727,熾焰咆哮虎,火,惡,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,火焰牙,狂舞揮打,爆炸烈焰*,6,9,3,10000,1791290
60.5,655,妖火紅狐,火,超能力,-,-,暗影,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
60.5,485,席多藍恩,火,鋼,-,-,-,-,-,-,-,-,1499,133,112.3,113,15,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,1686996
60.5,564,原蓋海龜,水,岩石,-,-,暗影,-,-,-,-,-,1500,114.4,132.5,130,46.5,水槍,衝浪,泰山壓頂,15,12,5,75000,1969593
60.4,122,魔牆人偶,冰,超能力,伽勒爾,-,-,-,-,-,-,-,1500,130.5,127,104,27,念力,冰凍拳,三旋擊,3,4,5,75000,1724015
60.2,367,獵斑魚,水,,-,-,-,-,-,-,-,-,1497,130.8,125.6,104,23.5,水槍,水流尾,咬碎,12,15,3,50000,1709128
60.2,112,鑽角犀獸,地面,岩石,-,-,暗影,-,-,-,-,-,1499,126.3,103.4,136,17.5,擲泥,尖石攻擊,衝浪,6,5,3,50000,1775740
60.2,245,水君,水,,-,-,暗影,-,-,-,-,-,1478,107.1,140,136,18,冰凍牙,泡沫光線,熱水,7,9,20,100000,2039331
59.9,615,幾何雪花,冰,,-,-,-,-,-,-,-,-,1499,115.9,138,121,20,冰礫,三旋擊,暗襲要害,5,4,5,75000,1935216
59.9,391,猛火猴,火,格鬥,-,-,暗影,-,-,-,-,-,1499,129.6,96,139,42,火花,火焰輪,下盤踢,5,5,3,10000,1730680
59.9,721,波爾凱尼恩,火,水,-,-,-,-,-,-,-,-,1494,135.6,117.4,103,15,燒盡,熱水,過熱,3,3,20,100000,1639861
59.7,319,巨牙鯊,水,惡,-,-,暗影,-,-,-,-,-,1498,166.6,64.1,126,25.5,攀瀑,咬碎,劇毒牙,5,4,3,50000,1345428
59.6,566,始祖小鳥,岩石,飛行,-,-,暗影,-,-,-,-,-,1500,159.5,76.1,116,30,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1408037
59.6,584,雙倍多多冰,冰,,-,-,-,-,-,-,-,-,1500,131.5,117.4,110,19.5,驚嚇,雪崩*,加農光炮,5,7,3,50000,1698594
59.5,525,地幔岩,岩石,,-,-,-,-,-,-,-,-,1497,124.4,109.6,132,28,擲泥,岩崩,重踏,5,5,3,50000,1799347
59.5,438,盆才怪,岩石,,-,-,-,-,-,-,-,-,1472,116.8,124.4,127,50,落石,岩石封鎖,岩崩,10,9,5,10000,1844799
59.4,654,長尾火狐,火,,-,-,-,-,-,-,-,-,1499,130.6,107,123,31,火花,精神衝擊,蓄能焰襲,5,6,3,10000,1718256
59.4,159,藍鱷,水,,-,-,-,-,-,-,-,-,1500,117.7,120,135,35.5,水槍,冰凍拳,水之波動,14,17,3,10000,1907626
59.3,565,肋骨海龜,水,岩石,-,-,暗影,-,-,-,-,-,1499,121.4,127,120,21.5,水槍,水流裂破,泰山壓頂,15,12,5,75000,1849862
59.3,937,蒼炎刃鬼,火,幽靈,-,-,-,-,-,-,-,-,1500,136.4,114,106,17.5,燒盡,暗影球,熱風,3,3,5,50000,1647731
59.3,215,狃拉,惡,冰,-,-,暗影,-,-,-,-,-,1497,134,111.8,111,27,冰礫,雪崩,欺詐,5,4,3,50000,1661900
59.3,461,瑪狃拉,惡,冰,-,-,暗影,-,-,-,-,-,1500,141.9,105.1,106,18.5,大聲咆哮,雪崩,欺詐,4,4,3,50000,1581752
59.2,61,蚊香君,水,,-,-,暗影,-,-,-,-,-,1500,114.3,116,148,50,泡沫,熱水*,泥巴炸彈,5,5,3,50000,1961320
59.1,567,始祖大鳥,岩石,飛行,-,-,暗影,-,-,-,-,-,1499,160.6,81.9,106,16.5,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1395055
59.1,117,海刺龍,水,,-,-,暗影,-,-,-,-,-,1494,131.3,117.6,110,26.5,龍息,龍之波動,水炮,14,19,3,50000,1699030
59,499,炒炒豬,火,格鬥,-,-,暗影,-,-,-,-,-,1497,127.3,87,158,29,火花,岩石封鎖,蓄能焰襲,6,6,3,10000,1751280
59,319,巨牙鯊,水,惡,-,-,-,-,-,-,-,-,1498,166.6,64.1,126,25.5,攀瀑,咬碎,劇毒牙,5,4,3,50000,1345428
58.9,970,晶光花,岩石,毒,-,-,-,-,-,-,-,-,1499,137.7,103,115,17,落石,流星光束,力量寶石,12,10,3,50000,1631007
58.9,667,小獅獅,火,一般,-,-,-,-,-,-,-,-,1500,121.6,105.8,144,48.5,燒盡,蓄能焰襲,咬碎,3,3,3,10000,1851844
58.9,394,波皇子,水,,-,-,-,-,-,-,-,-,1498,118.6,117.1,136,36.5,泡沫,冰凍之風,水炮,5,7,3,10000,1888948
58.8,59,風速狗,火,,-,-,-,-,-,-,-,-,1496,132.1,102.6,125,18,火焰牙,瘋狂伏特,精神之牙,8,6,3,50000,1693302
58.8,550,野蠻鱸魚,水,,-,-,-,-,-,-,-,-,1500,134,97.2,129,27,水槍,水流尾,水流噴射,12,14,1,10000,1679476
58.8,228,戴魯比,惡,火,-,-,暗影,-,-,-,-,-,1395,140.3,82.3,120,50,火花,咬碎,噴射火焰,5,7,3,50000,1386732
58.7,479,洛托姆,電,火,-,-,-,-,加熱,-,-,-,1500,128.8,144.9,93,21.5,電擊,過熱,十萬伏特,7,7,5,75000,1736642
58.6,525,地幔岩,岩石,,-,-,暗影,-,-,-,-,-,1500,125.4,109.3,131,27.5,擲泥,岩崩,重踏,5,5,3,50000,1795223
58.5,75,隆隆石,岩石,地面,-,-,-,-,-,-,-,-,1499,121.5,131,116,30,擲泥,岩崩*,挖洞,5,5,1,10000,1845378
58.4,6,噴火龍,火,飛行,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
58.4,910,炙燙鱷,火,,-,-,-,-,-,-,-,-,1494,119.4,105.8,148,29,燒盡,咬碎,噴射火焰,3,3,3,10000,1869076
58.2,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,蓄能焰襲,飛翔,3,3,1,10000,1846682
58,609,水晶燈火靈,幽靈,火,-,-,暗影,-,-,-,-,-,1498,151.5,105.2,93,17,燒盡,暗影球,能量球,3,3,5,75000,1481922
58,839,巨炭山,岩石,火,-,-,-,-,-,-,-,-,1500,98.2,139.4,167,24,火焰旋渦,岩崩,蓄能焰襲,5,5,3,10000,2285184
57.9,58,卡蒂狗,火,岩石,洗翠,-,-,-,-,-,-,-,1495,131.9,89.9,142,50,火花,岩崩,咬碎,5,5,3,50000,1684382
57.8,409,戰槌龍,岩石,,-,-,暗影,-,-,-,-,-,1496,162.2,67.3,126,16.5,擊落,岩崩,噴射火焰,6,7,5,75000,1375562
57.7,99,巨鉗蟹,水,,-,-,暗影,-,-,-,-,-,1500,144.5,115.6,93,19.5,泡沫,蟹鉗錘,十字剪,5,4,3,50000,1553975
57.7,636,燃燒蟲,蟲,火,-,-,-,-,-,-,-,-,1499,130.8,99.8,131,45.5,火花,火焰輪,蟲鳴,5,7,5,75000,1710210
57.6,565,肋骨海龜,水,岩石,-,-,-,-,-,-,-,-,1499,121.4,127,120,21.5,水槍,水流裂破,泰山壓頂,15,12,5,75000,1849862
57.6,74,小拳石,岩石,地面,-,-,暗影,-,-,-,-,-,1462,123.5,123.5,113,50,落石,岩石封鎖,岩崩,10,9,1,10000,1724177
57.5,874,巨石丁,岩石,,-,-,-,-,-,-,-,-,1500,125.6,108,132,17,落石,岩崩,踩踏,9,8,5,75000,1789539
57.3,655,妖火紅狐,火,超能力,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
57.3,969,晶光芽,岩石,毒,-,-,-,-,-,-,-,-,1497,147.1,90.9,114,36.5,落石,力量寶石,魔法閃耀,10,11,3,50000,1524533
57.2,59,風速狗,火,,-,-,暗影,-,-,-,-,-,1496,132.1,102.6,125,18,火焰牙,瘋狂伏特,精神之牙,8,6,3,50000,1693302
57.2,609,水晶燈火靈,幽靈,火,-,-,-,-,-,-,-,-,1498,151.5,105.2,93,17,燒盡,暗影球,能量球,3,3,5,75000,1481922
57.2,215,狃拉,惡,冰,-,-,-,-,-,-,-,-,1497,134,111.8,111,27,冰礫,雪崩,欺詐,5,4,3,50000,1661900
56.9,58,卡蒂狗,火,,-,-,暗影,-,-,-,-,-,1405,126.9,90.8,135,50,火花,火焰輪,泰山壓頂,5,4,3,50000,1554545
56.9,382,蓋歐卡,水,,-,-,暗影,-,-,-,-,-,1478,133.9,116.6,104,13,攀瀑,雪崩,衝浪,5,5,20,100000,1623378
56.9,112,鑽角犀獸,地面,岩石,-,-,-,-,-,-,-,-,1499,126.3,103.4,136,17.5,擲泥,尖石攻擊,衝浪,6,5,3,50000,1775740
56.8,461,瑪狃拉,惡,冰,-,-,-,-,-,-,-,-,1500,141.9,105.1,106,18.5,大聲咆哮,雪崩,欺詐,4,4,3,50000,1581752
56.7,740,好勝毛蟹,格鬥,冰,-,-,-,-,-,-,-,-,1499,136.8,88.5,135,19,泡沫,冰凍拳,劈瓦,4,4,3,50000,1634961
56.5,366,珍珠貝,水,,-,-,-,-,-,-,-,-,1436,124.4,126,105,50,水槍,泰山壓頂,水之波動,12,17,3,50000,1645929
56.5,91,刺甲貝,水,冰,-,-,-,-,-,-,-,-,1498,119,169.8,93,22,冰礫,冰凍之風,水流裂破,5,5,3,50000,1879927
56.4,500,炎武王,火,格鬥,-,-,-,-,-,-,-,-,1499,137.9,80.4,147,18.5,火花,爆炸烈焰*,熱風,6,5,3,10000,1630577
56.4,631,熔蟻獸,火,,-,-,-,-,-,-,-,-,1500,134.7,92.6,134,23.5,火焰旋渦,雷電拳,噴射火焰,4,6,3,50000,1671446
56.4,961,三海地鼠,水,,-,-,-,-,-,-,-,-,1499,151.1,108.6,90,29,擲泥,水流裂破,衝浪,5,5,3,50000,1476993
56.1,391,猛火猴,火,格鬥,-,-,-,-,-,-,-,-,1499,129.6,96,139,42,火花,火焰輪,下盤踢,5,5,3,10000,1730680
55.8,111,獨角犀牛,地面,岩石,-,-,-,-,-,-,-,-,1497,112.6,111,159,38.5,擲泥,重踏,踩踏,5,4,3,50000,1987139
55.6,873,雪絨蛾,冰,蟲,-,-,-,-,-,-,-,-,1500,141.5,101,111,20.5,細雪,冰凍之風,蟲鳴,6,8,5,75000,1586766
55.5,516,冷水猿,水,,-,-,-,-,-,-,-,-,1496,136,95.8,126,23.5,水槍,衝浪,咬碎,15,15,3,50000,1642252
55.4,818,千面避役,水,,-,-,-,-,-,-,-,-,1500,153.4,89.1,107,18.5,水槍,狙擊,暗影球,12,17,3,10000,1461879
55.3,99,巨鉗蟹,水,,-,-,-,-,-,-,-,-,1500,144.5,115.6,93,19.5,泡沫,蟹鉗錘,十字剪,5,4,3,50000,1553975
55.3,394,波皇子,水,,-,-,暗影,-,-,-,-,-,1498,118.6,117.1,136,36.5,泡沫,冰凍之風,水炮,5,7,3,10000,1888948
55.1,59,風速狗,火,岩石,洗翠,-,-,-,-,-,-,-,1500,132.4,99.5,129,17.5,大聲咆哮,瘋狂伏特,岩崩,4,4,3,50000,1699489
55,156,火岩鼠,火,,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,火花,蓄能焰襲,挖洞,6,6,3,10000,1774326
54.9,341,龍蝦小兵,水,,-,-,暗影,-,-,-,-,-,1391,131.1,95.8,117,50,泡沫,水流噴射,夾住,4,4,3,50000,1469211
54.9,95,大岩蛇,岩石,地面,-,-,暗影,-,-,-,-,-,1245,84,207.6,105,50,落石,岩崩*,流沙地獄,9,8,5,75000,1831281
54.7,95,大岩蛇,岩石,地面,-,-,-,-,-,-,-,-,1245,84,207.6,105,50,落石,岩崩*,流沙地獄,9,8,5,75000,1831281
54.5,668,火炎獅,火,一般,-,-,-,-,-,-,-,-,1500,135,98,126,20,燒盡,蓄能焰襲,惡之波動,3,3,3,10000,1666684
54.4,614,凍原熊,冰,,-,-,-,-,-,-,-,-,1500,135.5,94.1,130,18,細雪,冰凍拳,水流裂破,5,6,3,50000,1656683
54.4,136,火伊布,火,,-,-,-,-,-,-,-,-,1498,142.3,110,100,18,火花,蠻力*,熱風*,5,5,5,75000,1564103
54.3,156,火岩鼠,火,,-,-,暗影,-,-,-,-,-,1500,126.6,109.5,128,38.5,火花,蓄能焰襲,挖洞,6,6,3,10000,1774326
54.3,726,炎熱喵,火,,-,-,-,-,-,-,-,-,1496,135.6,89.9,135,35,火花,蓄能焰襲,咬碎,6,5,3,10000,1644555
54.2,341,龍蝦小兵,水,,-,-,-,-,-,-,-,-,1391,131.1,95.8,117,50,泡沫,水流噴射,夾住,4,4,3,50000,1469211
