Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
84.9,130,Gyarados,water,flying,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,Dragon Breath,Aqua Tail*,Twister,-,-,1,-,1717312
84.8,591,Amoonguss,grass,poison,-,-,-,-,-,-,-,-,1498,109.3,105.9,177,26.5,Astonish,Grass Knot,Foul Play,-,-,3,-,2049605
84.8,450,Hippowdon,ground,none,-,-,Shadow,-,-,-,-,-,1500,116.2,116.8,142,18,Sand Attack,Weather Ball (Rock),Earth Power,-,-,3,-,1926191
84.8,375,Metang,steel,psychic,-,-,-,-,-,-,-,-,1498,109,145.8,129,36,Fury Cutter,Psyshock,Gyro Ball,-,-,5,-,2049614
84.7,587,Emolga,electric,flying,-,-,-,-,-,-,-,-,1498,127.6,110.2,125,39.5,Thunder Shock,Acrobatics,Discharge,-,-,1,-,1758025
84.7,62,Poliwrath,water,fighting,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,Mud Shot,Icy Wind,Dynamic Punch,-,-,3,-,1936317
84.7,243,Raikou,electric,none,-,-,-,-,-,-,-,-,1498,132,110.6,116,16,Thunder Shock,Wild Charge,Aura Sphere,-,-,20,-,1693495
84.7,110,Weezing,poison,fairy,Galarian,-,-,-,-,-,-,-,1499,117.7,139.5,116,24.5,Fairy Wind,Sludge,Brutal Swing,-,-,3,-,1904809
84.6,437,Bronzong,steel,psychic,-,-,-,-,-,-,-,-,1500,110.9,152.3,120,25,Confusion,Weather Ball (Water),Payback,-,-,3,-,2026242
84.6,723,Dartrix,grass,flying,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,Peck,Brave Bird,Energy Ball,-,-,3,-,2001159
84.6,130,Gyarados,water,flying,-,-,Shadow,-,-,-,-,-,1498,130.8,108.5,121,16.5,Dragon Breath,Aqua Tail*,Twister,-,-,1,-,1717312
84.6,78,Rapidash,fire,none,-,-,Shadow,-,-,-,-,-,1499,133.7,111.5,112,22.5,Incinerate,Drill Run,Wild Charge*,-,-,3,-,1669979
84.5,351,Castform,normal,none,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,Hex,Weather Ball (Rock),Energy Ball,-,-,5,-,1993800
84.5,502,Dewott,water,none,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,Fury Cutter,Aqua Tail,X-Scissor,-,-,3,-,1822620
84.5,968,Orthworm,steel,none,-,-,-,-,-,-,-,-,1497,109.1,154.1,122,24.5,Mud Slap,Rock Tomb,Earthquake,-,-,5,-,2050646
84.5,73,Tentacruel,water,poison,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,Acid,Scald,Payback,-,-,3,-,2047453
84.4,144,Articuno,ice,flying,-,-,-,-,-,-,-,-,1496,112.6,139.6,126,18.5,Powder Snow,Icy Wind,Hurricane*,-,-,20,-,1981151
84.4,351,Castform,water,none,-,-,-,-,-,-,-,Rainy,1500,112.6,121.3,146,39.5,Water Gun,Weather Ball (Water),Thunder,-,-,5,-,1993800
84.4,57,Primeape,fighting,none,-,-,-,-,-,-,-,-,1498,138.7,100.1,116,24,Karate Chop*,Rage Fist*,Ice Punch,-,-,3,-,1611459
84.3,9,Blastoise,water,none,-,-,Shadow,-,-,-,-,-,1500,112.1,137.7,130,23,Rollout,Hydro Cannon*,Skull Bash,-,-,3,-,2007546
84.2,502,Dewott,water,none,-,-,Shadow,-,-,-,-,-,1499,124.1,99.8,146,35,Fury Cutter,Aqua Tail,X-Scissor,-,-,3,-,1808108
84.2,658,Greninja,water,dark,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,Water Shuriken,Hydro Cannon*,Night Slash,-,-,3,-,1611397
84.1,346,Cradily,rock,grass,-,-,Shadow,-,-,-,-,-,1497,105.2,140.3,144,25.5,Acid,Rock Tomb,Grass Knot,-,-,3,-,2126277
84.1,675,Pangoro,fighting,dark,-,-,-,-,-,-,-,-,1500,133.9,93.7,133,19,Karate Chop,Close Combat,Night Slash,-,-,3,-,1669812
84,975,Cetitan,ice,none,-,-,-,-,-,-,-,-,1500,120.2,77.1,202,18,Powder Snow,Icicle Spear,Superpower,-,-,3,-,1870752
84,101,Electrode,electric,grass,Hisuian,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,Thunder Shock,Wild Charge,Energy Ball,-,-,3,-,1825336
84,68,Machamp,fighting,none,-,-,Shadow,-,-,-,-,-,1498,135.5,98.6,124,18,Karate Chop*,Cross Chop,Rock Slide,-,-,3,-,1656376
84,211,Qwilfish,water,poison,-,-,-,-,-,-,-,-,1497,131.2,105.5,123,27,Poison Sting,Aqua Tail,Shadow Ball,-,-,3,-,1702587
84,324,Torkoal,fire,none,-,-,-,-,-,-,-,-,1499,107.6,151.3,128,27,Ember,Flame Wheel,Overheat,-,-,3,-,2083996
83.8,768,Golisopod,bug,water,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,Shadow Claw,Aqua Jet,X-Scissor,-,-,1,-,1804489
83.8,380,Latias,dragon,psychic,-,-,-,-,-,-,-,-,1498,124.5,138.9,104,16,Dragon Breath,Aura Sphere,Mist Ball*,-,-,20,-,1798959
83.7,699,Aurorus,rock,ice,-,-,Shadow,-,-,-,-,-,1500,113.5,106.3,164,20,Powder Snow,Weather Ball (Ice),Meteor Beam,-,-,5,-,1979465
83.7,475,Gallade,psychic,fighting,-,-,Shadow,-,-,-,-,-,1499,136.6,115.6,104,18,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,1642368
83.7,627,Rufflet,normal,flying,-,-,-,-,-,-,-,-,1500,126.7,92.2,152,46.5,Peck,Brave Bird,Fly,-,-,5,-,1774904
83.6,85,Dodrio,normal,flying,-,-,-,-,-,-,-,-,1496,143.8,98.4,110,23.5,Peck,Drill Peck,Brave Bird,-,-,3,-,1556601
83.6,352,Kecleon,normal,none,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,Sucker Punch,Thunder Punch,Dynamic Punch,-,-,5,-,1939686
83.5,338,Solrock,rock,psychic,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,Psywave,Weather Ball (Fire),Rock Slide,-,-,3,-,1876210
83.4,149,Dragonite,dragon,flying,-,-,Shadow,-,-,-,-,-,1498,135.8,107.3,113,14.5,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,1647398
83.4,916,Oinkologne,normal,none,-,-,-,-,-,-,-,-,1496,117.7,101.6,159,21.5,Mud Slap*,Body Slam,Trailblaze,-,-,1,-,1900828
83.4,416,Vespiquen,bug,flying,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,Fury Cutter,X-Scissor,Power Gem,-,-,3,-,2061993
83.4,413,Wormadam,bug,steel,-,-,-,-,Trash,-,-,-,1500,105,151.1,135,41,Sucker Punch,Bug Buzz,Iron Head,-,-,1,-,2141526
83.3,673,Gogoat,grass,none,-,-,-,-,-,-,-,-,1499,119.7,95,165,19.5,Vine Whip,Leaf Blade,Rock Slide,-,-,3,-,1876484
83.3,262,Mightyena,dark,none,-,-,Shadow,-,-,-,-,-,1497,125.9,105.8,133,29,Sucker Punch,Crunch,Poison Fang,-,-,1,-,1770707
83.3,31,Nidoqueen,poison,ground,-,-,-,-,-,-,-,-,1498,116.6,118.5,139,22.5,Mud Slap,Earth Power,Poison Fang,-,-,3,-,1920313
83.2,87,Dewgong,water,ice,-,-,Shadow,-,-,-,-,-,1498,102,136.9,157,28.5,Ice Shard*,Icy Wind*,Drill Run,-,-,3,-,2192411
83.2,861,Grimmsnarl,dark,fairy,-,-,-,-,-,-,-,-,1499,136.3,90.8,133,19.5,Sucker Punch,Foul Play,Play Rough,-,-,5,-,1646354
83.2,67,Machoke,fighting,none,-,-,Shadow,-,-,-,-,-,1499,126.8,97.4,143,27.5,Karate Chop,Cross Chop*,Dynamic Punch,-,-,3,-,1765627
83.2,581,Swanna,water,flying,-,-,Shadow,-,-,-,-,-,1497,128.6,101.1,134,26.5,Gust,Aqua Jet,Fly,-,-,3,-,1741978
83.1,974,Cetoddle,ice,none,-,-,-,-,-,-,-,-,1469,112.6,79.8,213,50,Powder Snow,Avalanche,Body Slam,-,-,3,-,1914594
83.1,839,Coalossal,rock,fire,-,-,-,-,-,-,-,-,1500,98.2,139.4,167,24,Fire Spin,Rock Slide,Flame Charge,-,-,3,-,2285184
83.1,730,Primarina,water,fairy,-,-,-,-,-,-,-,-,1500,131.6,115.7,112,17,Waterfall,Disarming Voice,Hydro Cannon*,-,-,3,-,1705342
83.1,26,Raichu,electric,none,-,-,-,-,-,-,-,-,1500,133.6,110.6,114,25.5,Thunder Shock,Wild Charge,Trailblaze,-,-,1,-,1684547
83.1,581,Swanna,water,flying,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,Gust,Aqua Jet,Fly,-,-,3,-,1741978
83,997,Arctibax,dragon,ice,-,-,-,-,-,-,-,-,1500,122.9,98.6,151,27,Dragon Breath,Avalanche,Dragon Claw,-,-,5,-,1828678
83,344,Claydol,ground,psychic,-,-,-,-,-,-,-,-,1500,103.6,172.7,121,29,Mud Slap,Rock Tomb,Shadow Ball,-,-,3,-,2164207
83,780,Drampa,normal,dragon,-,-,-,-,-,-,-,-,1499,136.8,104.2,115,19,Dragon Breath,Swift,Dragon Pulse,-,-,5,-,1640140
83,472,Gliscor,ground,flying,-,-,-,-,-,-,-,-,1499,115.7,144.5,116,21,Wing Attack,Sand Tomb,Acrobatics,-,-,5,-,1938911
82.9,591,Amoonguss,grass,poison,-,-,Shadow,-,-,-,-,-,1498,109.3,105.9,177,26.5,Astonish,Grass Knot,Foul Play,-,-,3,-,2049605
82.9,600,Klang,steel,none,-,-,-,-,-,-,-,-,1498,114.1,137.8,125,31.5,Metal Sound,Vise Grip,Thunderbolt,-,-,5,-,1964847
82.9,166,Ledian,bug,flying,-,-,Shadow,-,-,-,-,-,1496,101.4,162.5,134,49.5,Rollout,Dynamic Punch,Acrobatics,-,-,1,-,2207885
82.9,337,Lunatone,rock,psychic,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,Psywave,Weather Ball (Ice),Rock Slide,-,-,3,-,1876210
82.9,105,Marowak,fire,ghost,Alolan,-,Shadow,-,-,-,-,-,1496,109.6,148.9,125,31.5,Fire Spin,Shadow Bone*,Bone Club,-,-,3,-,2040576
82.9,303,Mawile,steel,fairy,-,-,-,-,-,-,-,-,1497,124.8,120.8,119,39,Fairy Wind,Vise Grip,Iron Head,-,-,5,-,1793917
82.8,182,Bellossom,grass,none,-,-,-,-,-,-,-,-,1498,115.1,132.2,128,24.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,1947512
82.7,68,Machamp,fighting,none,-,-,-,-,-,-,-,-,1498,135.5,98.6,124,18,Karate Chop*,Cross Chop,Rock Slide,-,-,3,-,1656376
82.7,211,Qwilfish,dark,poison,Hisuian,-,-,-,-,-,-,-,1494,128.1,112.4,121,26,Poison Sting,Aqua Tail,Shadow Ball,-,-,3,-,1741533
82.7,121,Starmie,water,psychic,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,1689998
82.6,698,Amaura,rock,ice,-,-,Shadow,-,-,-,-,-,1500,114.3,104.2,165,50,Powder Snow,Weather Ball (Ice),Thunderbolt,-,-,5,-,1964777
82.6,181,Ampharos,electric,none,-,-,-,-,-,-,-,-,1497,126.8,107.9,129,19.5,Volt Switch,Brutal Swing,Trailblaze,-,-,5,-,1766112
82.6,380,Latias,dragon,psychic,-,-,Shadow,-,-,-,-,-,1500,126.8,135.2,103,15.5,Dragon Breath,Aura Sphere,Mist Ball*,-,-,20,-,1764672
82.6,105,Marowak,fire,ghost,Alolan,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,Fire Spin,Bone Club,Shadow Bone*,-,-,3,-,2040576
82.6,62,Poliwrath,water,fighting,-,-,Shadow,-,-,-,-,-,1500,115.8,122,137,21.5,Mud Shot,Icy Wind,Dynamic Punch,-,-,3,-,1936317
82.5,475,Gallade,psychic,fighting,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,1642368
82.5,379,Registeel,steel,none,-,-,Shadow,-,-,-,-,-,1481,95.5,189,127,23,Lock On,Flash Cannon,Focus Blast,-,-,20,-,2291172
82.5,538,Throh,fighting,none,-,-,-,-,-,-,-,-,1499,110.3,107.8,171,22,Low Kick,Brick Break,Body Slam,-,-,5,-,2032228
82.5,949,Toedscruel,ground,grass,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,Mud Slap,Seed Bomb,Earth Power,-,-,3,-,2047453
82.4,257,Blaziken,fire,fighting,-,-,-,-,-,-,-,-,1497,143.9,90.8,119,19.5,Ember,Aura Sphere,Blast Burn*,-,-,3,-,1555953
82.4,449,Hippopotas,ground,none,-,-,-,-,-,-,-,-,1500,115.1,111.8,152,50,Sand Attack,Rock Tomb,Body Slam,-,-,3,-,1955620
82.4,97,Hypno,psychic,none,-,-,-,-,-,-,-,-,1500,103.4,143,147,27,Confusion,Shadow Ball,Thunder Punch,-,-,3,-,2174050
82.4,958,Tinkatuff,fairy,steel,-,-,-,-,-,-,-,-,1477,104.2,134.4,149,50,Fairy Wind,Play Rough,Flash Cannon,-,-,3,-,2087357
82.3,198,Murkrow,dark,flying,-,-,-,-,-,-,-,-,1499,143.2,81.1,135,41,Peck,Drill Peck,Foul Play,-,-,3,-,1567720
82.2,411,Bastiodon,rock,steel,-,-,Shadow,-,-,-,-,-,1496,80.6,247.7,139,46.5,Smack Down,Stone Edge,Flamethrower,-,-,5,-,2775875
82.2,78,Rapidash,fire,none,-,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,Incinerate,Drill Run,Wild Charge*,-,-,3,-,1669979
82.2,732,Trumbeak,normal,flying,-,-,Shadow,-,-,-,-,-,1492,133.7,94.3,132,46,Peck,Drill Peck,Rock Blast,-,-,1,-,1664964
82.2,3,Venusaur,grass,poison,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,1835969
82.1,563,Cofagrigus,ghost,none,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,Shadow Claw,Shadow Ball,Return<sup>†</sup>,-,-,3,-,2013466
82.1,503,Samurott,water,dark,Hisuian,-,-,-,-,-,-,-,1499,132.6,96.8,132,20,Fury Cutter,Sacred Sword,Icy Wind,-,-,3,-,1694230
82.1,435,Skuntank,poison,dark,-,-,-,-,-,-,-,-,1493,121.7,95.2,158,23.5,Poison Jab,Crunch,Trailblaze,-,-,3,-,1831135
82,351,Castform,ice,none,-,-,-,-,-,-,-,Snowy,1500,112.6,121.3,146,39.5,Powder Snow,Weather Ball (Ice),Blizzard,-,-,5,-,1993800
82,217,Ursaring,normal,none,-,-,Shadow,-,-,-,-,-,1500,139.6,91.4,126,18.5,Shadow Claw,Close Combat,Swift,-,-,3,-,1607158
82,892,Urshifu,fighting,dark,-,-,-,-,Single Strike,-,-,-,1489,136.6,97.8,121,15,Sucker Punch,Brick Break,Dynamic Punch,-,-,20,-,1616195
82,8,Wartortle,water,none,-,-,-,-,-,-,-,-,1496,107.6,139.1,139,47.5,Water Gun,Aqua Jet,Ice Beam,-,-,3,-,2080282
81.9,42,Golbat,poison,flying,-,-,-,-,-,-,-,-,1499,117.7,116.2,139,28.5,Wing Attack,Poison Fang,Shadow Ball,-,-,1,-,1901391
81.9,31,Nidoqueen,poison,ground,-,-,Shadow,-,-,-,-,-,1498,116.6,118.5,139,22.5,Mud Slap,Earth Power,Poison Fang,-,-,3,-,1920313
81.9,71,Victreebel,grass,poison,-,-,Shadow,-,-,-,-,-,1498,135.2,93.5,131,23,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,1656351
81.8,97,Hypno,psychic,none,-,-,Shadow,-,-,-,-,-,1500,103.4,143,147,27,Confusion,Thunder Punch,Ice Punch,-,-,3,-,2174050
81.8,446,Munchlax,normal,none,-,-,-,-,-,-,-,-,1499,103.2,96.6,218,30,Tackle,Body Slam,Bulldoze,-,-,5,-,2172279
81.8,732,Trumbeak,normal,flying,-,-,-,-,-,-,-,-,1499,134.1,93.3,134,48.5,Peck,Drill Peck,Rock Blast,-,-,1,-,1675846
81.7,257,Blaziken,fire,fighting,-,-,Shadow,-,-,-,-,-,1497,143.9,90.8,119,19.5,Ember,Aura Sphere,Blast Burn*,-,-,3,-,1555953
81.7,904,Overqwil,dark,poison,-,-,-,-,-,-,-,-,1498,131,106.9,122,18.5,Poison Sting,Aqua Tail,Shadow Ball,-,-,5,-,1708017
81.7,867,Runerigus,ground,ghost,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,Shadow Claw,Shadow Ball,Rock Tomb,-,-,3,-,2013466
81.6,983,Kingambit,dark,steel,-,-,-,-,-,-,-,-,1500,127.3,112,124,15.5,Metal Sound,Foul Play,Iron Head,-,-,5,-,1768045
81.6,219,Magcargo,fire,rock,-,-,-,-,-,-,-,-,1500,110.9,156.4,117,36.5,Ember,Rock Tomb,Overheat,-,-,1,-,2029369
81.6,221,Piloswine,ice,ground,-,-,-,-,-,-,-,-,1500,121.1,99.5,154,24,Powder Snow,Icicle Spear,Stone Edge,-,-,3,-,1854684
81.6,176,Togetic,fairy,flying,-,-,-,-,-,-,-,-,1498,110.2,150.2,123,36.5,Fairy Wind,Heat Wave,Dazzling Gleam,-,-,3,-,2035132
81.6,480,Uxie,psychic,none,-,-,-,-,-,-,-,-,1497,102.1,176.1,122,22,Confusion,Swift,Thunder,-,-,20,-,2193759
81.5,426,Drifblim,ghost,flying,-,-,-,-,-,-,-,-,1500,119.2,75.8,209,23.5,Hex,Icy Wind,Shadow Ball,-,-,5,-,1886853
81.5,243,Raikou,electric,none,-,-,Shadow,-,-,-,-,-,1489,133.6,109.9,113,15.5,Thunder Shock,Wild Charge,Aura Sphere,-,-,20,-,1659339
81.5,685,Slurpuff,fairy,none,-,-,-,-,-,-,-,-,1498,116,119.4,139,25.5,Fairy Wind,Play Rough,Energy Ball,-,-,3,-,1925688
81.5,327,Spinda,normal,none,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,Sucker Punch,Rock Tomb,Icy Wind,-,-,3,-,1720678
81.4,181,Ampharos,electric,none,-,-,Shadow,-,-,-,-,-,1497,126.8,107.9,129,19.5,Volt Switch,Brutal Swing,Trailblaze,-,-,5,-,1766112
81.4,182,Bellossom,grass,none,-,-,Shadow,-,-,-,-,-,1498,115.1,132.2,128,24.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,1947512
81.4,702,Dedenne,electric,fairy,-,-,-,-,-,-,-,-,1498,124.4,109,133,30,Thunder Shock,Discharge,Play Rough,-,-,3,-,1803653
81.4,973,Flamigo,flying,fighting,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,Wing Attack,Upper Hand,Brave Bird,-,-,3,-,1622436
81.4,164,Noctowl,normal,flying,-,-,Shadow,-,-,-,-,-,1500,105.3,120.2,168,28,Wing Attack,Shadow Ball,Sky Attack,-,-,1,-,2126381
81.4,484,Palkia,water,dragon,-,-,Shadow,-,-,-,-,-,1473,140.4,110,100,13.5,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,1543554
81.4,18,Pidgeot,normal,flying,-,-,Shadow,-,-,-,-,-,1499,116.9,115.5,142,26.5,Gust*,Air Cutter*,Brave Bird,-,-,1,-,1917898
81.4,143,Snorlax,normal,none,-,-,Shadow,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
81.3,534,Conkeldurr,fighting,none,-,-,Shadow,-,-,-,-,-,1500,134,93.9,133,16.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,1673445
81.3,472,Gliscor,ground,flying,-,-,Shadow,-,-,-,-,-,1499,115.7,144.5,116,21,Wing Attack,Sand Tomb,Acrobatics,-,-,5,-,1938911
81.3,262,Mightyena,dark,none,-,-,-,-,-,-,-,-,1497,125.9,105.8,133,29,Sucker Punch,Crunch,Poison Fang,-,-,1,-,1770707
81.3,377,Regirock,rock,none,-,-,-,-,-,-,-,-,1500,104.5,179.9,114,17.5,Lock On,Stone Edge,Focus Blast,-,-,20,-,2143693
81.3,560,Scrafty,dark,fighting,-,-,-,-,-,-,-,-,1495,110.4,156.7,117,24.5,Counter,Foul Play,Upper Hand,-,-,3,-,2024611
81.3,121,Starmie,water,psychic,-,-,Shadow,-,-,-,-,-,1500,133.2,122,104,21.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,1689998
81.3,320,Wailmer,water,none,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
81.2,534,Conkeldurr,fighting,none,-,-,-,-,-,-,-,-,1500,134,93.9,133,16.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,1673445
81.2,770,Palossand,ghost,ground,-,-,-,-,-,-,-,-,1499,116.6,123,134,23,Astonish,Shadow Ball,Sand Tomb,-,-,3,-,1921866
81.2,143,Snorlax,normal,none,-,-,-,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
81.2,71,Victreebel,grass,poison,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,1656351
81.1,303,Mawile,steel,fairy,-,-,Shadow,-,-,-,-,-,1497,124.8,120.8,119,39,Fairy Wind,Vise Grip,Iron Head,-,-,5,-,1793917
81.1,73,Tentacruel,water,poison,-,-,Shadow,-,-,-,-,-,1495,108.9,143.5,131,23,Acid,Scald,Payback,-,-,3,-,2047453
81.1,807,Zeraora,electric,none,-,-,-,-,-,-,-,-,1484,138.3,101,114,15.5,Volt Switch,Plasma Fists,Wild Charge,-,-,20,-,1592349
81,488,Cresselia,psychic,none,-,-,Shadow,-,-,-,-,-,1467,92,159,160,19,Psycho Cut,Grass Knot*,Moonblast,-,-,20,-,2339924
81,362,Glalie,ice,none,-,-,-,-,-,-,-,-,1499,115.2,120.8,140,27,Rollout,Avalanche,Shadow Ball,-,-,3,-,1948427
81,709,Trevenant,ghost,grass,-,-,Shadow,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Shadow Ball,Seed Bomb,-,-,5,-,1752077
80.9,345,Lileep,rock,grass,-,-,-,-,-,-,-,-,1460,100.8,138.6,151,50,Acid,Grass Knot,Ancient Power,-,-,3,-,2111110
80.9,920,Lokix,bug,dark,-,-,-,-,-,-,-,-,1499,132.9,104.1,122,24,Sucker Punch,X-Scissor,Trailblaze,-,-,1,-,1686502
80.9,931,Squawkabilly,normal,flying,-,-,-,-,-,-,-,-,1492,133.6,84.8,147,28,Peck,Brave Bird,Fly,-,-,3,-,1665931
80.9,320,Wailmer,water,none,-,-,Shadow,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
80.8,698,Amaura,rock,ice,-,-,-,-,-,-,-,-,1500,114.3,104.2,165,50,Powder Snow,Weather Ball (Ice),Thunderbolt,-,-,5,-,1964777
80.8,962,Bombirdier,flying,dark,-,-,-,-,-,-,-,-,1497,127.8,117.2,117,22,Sucker Punch,Fly,Rock Tomb,-,-,5,-,1752237
80.8,662,Fletchinder,fire,flying,-,-,Shadow,-,-,-,-,-,1495,123.3,102.6,143,47.5,Peck,Fly,Heat Wave,-,-,1,-,1810501
80.8,385,Jirachi,steel,psychic,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,Doom Desire,Aura Sphere,-,-,20,-,1855163
80.8,221,Piloswine,ice,ground,-,-,Shadow,-,-,-,-,-,1500,121.1,99.5,154,24,Powder Snow,Icicle Spear,Stone Edge,-,-,3,-,1854684
80.8,212,Scizor,bug,steel,-,-,Shadow,-,-,-,-,-,1500,137.9,112,105,18.5,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,1622257
80.8,538,Throh,fighting,none,-,-,Shadow,-,-,-,-,-,1499,110.3,107.8,171,22,Low Kick,Brick Break,Body Slam,-,-,5,-,2032228
80.8,340,Whiscash,water,ground,-,-,-,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
80.8,340,Whiscash,water,ground,-,-,Shadow,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
80.7,428,Lopunny,normal,none,-,-,-,-,-,-,-,-,1499,112.1,143.6,124,27.5,Low Kick,Thunder Punch,Shadow Ball,-,-,3,-,1996020
80.7,373,Salamence,dragon,flying,-,-,Shadow,-,-,-,-,-,1497,143.5,93.1,117,14.5,Dragon Tail,Fly,Brutal Swing,-,-,5,-,1562473
80.7,212,Scizor,bug,steel,-,-,-,-,-,-,-,-,1500,137.9,112,105,18.5,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,1622257
80.7,80,Slowbro,water,psychic,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,Confusion,Drain Punch,Ice Beam,-,-,3,-,1974848
80.6,217,Ursaring,normal,none,-,-,-,-,-,-,-,-,1500,139.6,91.4,126,18.5,Shadow Claw,Close Combat,Swift,-,-,3,-,1607158
80.5,330,Flygon,ground,dragon,-,-,-,-,-,-,-,-,1500,127.9,109.6,125,21,Dragon Tail,Sand Tomb,Twister,-,-,5,-,1752409
80.5,259,Marshtomp,water,ground,-,-,Shadow,-,-,-,-,-,1500,120.4,111.4,139,33.5,Mud Shot,Surf,Sludge,-,-,3,-,1864979
80.5,145,Zapdos,electric,flying,-,-,-,-,-,-,-,-,1493,135.7,104.7,115,15.5,Thunder Shock*,Drill Peck,Heat Wave,-,-,20,-,1633229
80.4,426,Drifblim,ghost,flying,-,-,Shadow,-,-,-,-,-,1500,119.2,75.8,209,23.5,Astonish,Icy Wind,Shadow Ball,-,-,5,-,1886853
80.4,496,Servine,grass,none,-,-,-,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
80.3,478,Froslass,ice,ghost,-,-,-,-,-,-,-,-,1499,122.6,114.9,130,27.5,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,1831027
80.3,676,Furfrou,normal,none,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,Sucker Punch,Surf,Grass Knot,-,-,5,-,1937601
80.3,42,Golbat,poison,flying,-,-,Shadow,-,-,-,-,-,1499,117.7,116.2,139,28.5,Wing Attack,Poison Fang,Shadow Ball,-,-,1,-,1901391
80.3,754,Lurantis,grass,none,-,-,-,-,-,-,-,-,1495,126.2,117.9,119,23,Leafage,Leaf Blade,Superpower,-,-,3,-,1770422
80.2,497,Serperior,grass,none,-,-,-,-,-,-,-,-,1500,110.2,142.3,130,25,Vine Whip,Frenzy Plant*,Aerial Ace,-,-,3,-,2038328
80.1,623,Golurk,ground,ghost,-,-,Shadow,-,-,-,-,-,1500,133.3,98.5,128,19.5,Mud Slap,Shadow Punch,Dynamic Punch,-,-,5,-,1681024
80.1,154,Meganium,grass,none,-,-,-,-,-,-,-,-,1497,110.8,139,131,23,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,2018472
80,449,Hippopotas,ground,none,-,-,Shadow,-,-,-,-,-,1500,115.1,111.8,152,50,Sand Attack,Rock Tomb,Body Slam,-,-,3,-,1955620
80,923,Pawmot,electric,fighting,-,-,-,-,-,-,-,-,1500,145.1,95.5,112,21,Thunder Shock,Brick Break*,Wild Charge,-,-,3,-,1551733
