Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
63.1,557,Dwebble,bug,rock,-,-,-,-,-,-,-,-,1384,111.8,120.2,127,50,Smack Down,Rock Tomb,X-Scissor,-,-,1,-,1705533
62.9,137,Porygon,normal,none,-,-,Shadow,-,-,-,-,-,1500,120,115.4,135,35.5,Tackle*,Discharge*,Signal Beam*,-,-,3,-,1870465
62.3,294,Loudred,normal,none,-,-,-,-,-,-,-,-,1500,125.2,80.7,178,50,Bite,Disarming Voice,Stomp,-,-,1,-,1797820
62,864,Cursola,ghost,none,-,-,-,-,-,-,-,-,1497,145.7,111.1,95,18,Astonish,Night Shade,Power Gem,-,-,3,-,1537102
61.9,573,Cinccino,normal,none,-,-,-,-,-,-,-,-,1498,134.9,96.2,128,25,Charm,Aqua Tail,Thunderbolt,-,-,3,-,1661081
61.8,133,Eevee,normal,none,-,-,-,-,-,-,-,-,1210,100,108.4,135,50,Quick Attack,Body Slam*,Dig,-,-,5,-,1463320
61.7,886,Drakloak,dragon,ghost,-,-,-,-,-,-,-,-,1499,130.4,93.1,142,37.5,Dragon Tail,Shadow Ball,Outrage,-,-,5,-,1724150
61.6,735,Gumshoos,normal,none,-,-,-,-,-,-,-,-,1500,134.2,85,147,25.5,Bite,Rock Tomb,Crunch,-,-,1,-,1677298
61.1,282,Gardevoir,psychic,fairy,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,Confusion,Triple Axel,Shadow Ball,-,-,5,-,1642368
60.2,743,Ribombee,bug,fairy,-,-,-,-,-,-,-,-,1497,136.3,105.9,114,25.5,Fairy Wind,Dazzling Gleam,Bug Buzz,-,-,1,-,1645225
60,299,Nosepass,rock,none,-,-,Shadow,-,-,-,-,-,1123,81.5,193.3,98,50,Rock Throw,Rock Slide,Rock Blast,-,-,3,-,1543812
59.9,775,Komala,normal,none,-,-,-,-,-,-,-,-,1500,136.9,110.3,109,21.5,Rollout,Payback,Bulldoze,-,-,3,-,1645080
59.8,745,Lycanroc,rock,none,-,Midnight,-,-,-,-,-,-,1494,132.6,99.8,127,20,Counter,Trailblaze,Stone Edge,-,-,5,-,1680365
59.7,524,Roggenrola,rock,none,-,-,-,-,-,-,-,-,1362,114.3,105,135,50,Smack Down,Stone Edge,Rock Blast,-,-,3,-,1620509
59.5,282,Gardevoir,psychic,fairy,-,-,Shadow,-,-,-,-,-,1499,136.6,115.6,104,18,Confusion,Triple Axel,Shadow Ball,-,-,5,-,1642368
58.9,684,Swirlix,fairy,none,-,-,-,-,-,-,-,-,1333,104.2,112.6,145,50,Tackle,Energy Ball,Draining Kiss,-,-,3,-,1701231
58.7,234,Stantler,normal,none,-,-,-,-,-,-,-,-,1499,132.1,99.5,129,26,Tackle,Wild Charge,Megahorn,-,-,3,-,1695309
58.1,354,Banette,ghost,none,-,-,Shadow,-,-,-,-,-,1499,145.9,91.6,115,24,Shadow Claw,Shadow Ball,Dazzling Gleam,-,-,3,-,1537675
57.6,876,Indeedee,psychic,normal,-,-,-,-,-,Male,-,-,1495,135,114.7,107,22.5,Extrasensory,Shadow Ball,Psychic,-,-,3,-,1656303
56.8,209,Snubbull,fairy,none,-,-,-,-,-,-,-,-,1399,127.7,84,142,50,Tackle,Brick Break,Crunch,-,-,3,-,1524055
56.2,409,Rampardos,rock,none,-,-,-,-,-,-,-,-,1496,162.2,67.3,126,16.5,Smack Down,Rock Slide,Flamethrower,-,-,5,-,1375562
56.2,524,Roggenrola,rock,none,-,-,Shadow,-,-,-,-,-,1362,114.3,105,135,50,Smack Down,Stone Edge,Rock Blast,-,-,3,-,1620509
55,555,Darmanitan,ice,none,Galarian,-,-,-,-,-,-,-,1496,149.8,72.1,138,17.5,Ice Fang,Superpower,Avalanche,-,-,3,-,1489923
54.6,234,Stantler,normal,none,-,-,Shadow,-,-,-,-,-,1500,133.6,98.5,128,25.5,Tackle,Wild Charge,Megahorn,-,-,3,-,1683827
53.6,669,Flabebe,fairy,none,-,-,-,-,-,-,-,-,1202,103.4,113.4,119,50,Vine Whip,Dazzling Gleam,Petal Blizzard,-,-,3,-,1395258
53.6,471,Glaceon,ice,none,-,-,-,-,-,-,-,-,1498,135.8,122.4,99,17.5,Ice Shard,Avalanche,Water Pulse*,-,-,5,-,1645303
53.4,585,Deerling,normal,grass,-,-,-,-,-,-,-,-,1283,109.2,96.6,142,50,Tackle,Energy Ball,Wild Charge,-,-,3,-,1498988
52.9,531,Audino,normal,none,-,-,-,-,-,-,-,-,1500,92.7,137.9,190,38,Zen Headbutt,Disarming Voice,Hyper Beam,-,-,3,-,2428140
51.7,209,Snubbull,fairy,none,-,-,Shadow,-,-,-,-,-,1399,127.7,84,142,50,Tackle,Brick Break,Crunch,-,-,3,-,1524055
49.8,712,Bergmite,ice,none,-,-,-,-,-,-,-,-,1374,110.9,113.4,135,50,Tackle,Icy Wind,Crunch,-,-,3,-,1698675
49.5,887,Dragapult,dragon,ghost,-,-,-,-,-,-,-,-,1500,142.5,96.2,115,15.5,Dragon Tail,Shadow Ball,Outrage,-,-,5,-,1577592
48.2,474,Porygon-Z,normal,none,-,-,-,-,-,-,-,-,1500,147.6,88.1,117,17,Lock On,Tri Attack*,Zap Cannon,-,-,3,-,1522008
45.5,347,Anorith,rock,bug,-,-,Shadow,-,-,-,-,-,1499,145.4,92.1,115,43.5,Struggle Bug,Aqua Jet,Cross Poison,-,-,3,-,1539881
45.3,347,Anorith,rock,bug,-,-,-,-,-,-,-,-,1499,145.4,92.1,115,43.5,Struggle Bug,Aqua Jet,Cross Poison,-,-,3,-,1539881
42.9,474,Porygon-Z,normal,none,-,-,Shadow,-,-,-,-,-,1500,147.6,88.1,117,17,Lock On,Tri Attack*,Zap Cannon,-,-,3,-,1522008
33.3,35,Clefairy,fairy,none,-,-,-,-,-,-,-,-,1306,102.5,103.4,157,50,Zen Headbutt,Disarming Voice,Body Slam,-,-,1,-,1663540
26.4,408,Cranidos,rock,none,-,-,Shadow,-,-,-,-,-,1500,163.9,62.9,133,30,Zen Headbutt,Rock Tomb,Ancient Power,-,-,5,-,1371716
22.3,408,Cranidos,rock,none,-,-,-,-,-,-,-,-,1500,163.9,62.9,133,30,Zen Headbutt,Rock Tomb,Ancient Power,-,-,5,-,1371716
18.1,289,Slaking,normal,none,-,-,Shadow,-,-,-,-,-,1499,138.9,83.1,140,12.5,Yawn,Body Slam*,Earthquake,-,-,5,-,1616182
17.7,289,Slaking,normal,none,-,-,-,-,-,-,-,-,1499,138.9,83.1,140,12.5,Yawn,Body Slam*,Earthquake,-,-,5,-,1616182
