Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
85.9,534,Conkeldurr,fighting,none,-,-,Shadow,-,-,-,-,-,2500,173,121.2,172,27.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,3606957
85.9,214,Heracross,bug,fighting,-,-,-,-,-,-,-,-,2492,172.7,140.8,148,29.5,Fury Cutter,Upper Hand,Rock Tomb,-,-,3,-,3597541
85.9,381,Latios,dragon,psychic,-,-,Shadow,-,-,-,-,-,2485,180.6,144,131,24,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,3406724
85.9,435,Skuntank,poison,dark,-,-,Shadow,-,-,-,-,-,2500,158,122.7,204,50,Poison Jab,Crunch,Trailblaze,-,-,3,-,3953754
85.8,448,Lucario,fighting,steel,-,-,-,-,-,-,-,-,2492,186.3,123.4,145,37.5,Force Palm*,Aura Sphere,Shadow Ball,-,-,5,-,3332518
85.8,863,Perrserker,steel,none,-,-,-,-,-,-,-,-,2497,165.7,147.4,154,48.5,Shadow Claw,Close Combat,Foul Play,-,-,3,-,3762118
85.8,717,Yveltal,dark,flying,-,-,-,-,-,-,-,-,2496,167.9,131.6,167,24.5,Sucker Punch,Dark Pulse,Oblivion Wing*,-,-,20,-,3690577
85.7,182,Bellossom,grass,none,-,-,Shadow,-,-,-,-,-,2499,151.6,166.6,163,48.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,4115043
85.7,149,Dragonite,dragon,flying,-,-,Shadow,-,-,-,-,-,2495,175.4,139.4,145,24,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,3545000
85.7,934,Garganacl,rock,none,-,-,-,-,-,-,-,-,2496,136.8,177.5,187,38.5,Mud Shot,Rock Blast,Rock Tomb,-,-,5,-,4540313
85.7,435,Skuntank,poison,dark,-,-,-,-,-,-,-,-,2500,158,122.7,204,50,Poison Jab,Crunch,Trailblaze,-,-,3,-,3953754
85.7,538,Throh,fighting,none,-,-,-,-,-,-,-,-,2500,142.2,139.8,221,43.5,Low Kick,Focus Blast,Body Slam,-,-,5,-,4390995
85.6,770,Palossand,ghost,ground,-,-,-,-,-,-,-,-,2500,150.2,157.6,175,47,Astonish,Shadow Ball,Sand Tomb,-,-,3,-,4143492
85.6,377,Regirock,rock,none,-,-,Shadow,-,-,-,-,-,2483,135.4,231.2,145,30,Lock On,Stone Edge,Focus Blast,-,-,20,-,4538297
85.5,649,Genesect,bug,steel,-,-,-,-,Shock,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Shock),-,-,20,-,3398909
85.5,711,Gourgeist,ghost,grass,-,-,-,-,-,-,Small,-,2499,154.2,196,134,49.5,Incinerate,Shadow Ball,Seed Bomb,-,-,5,-,4049702
85.4,724,Decidueye,grass,fighting,Hisuian,-,-,-,-,-,-,-,2500,164.1,141.5,164,33.5,Psycho Cut,Aura Sphere,Trailblaze,-,-,3,-,3808339
85.4,101,Electrode,electric,grass,Hisuian,-,-,-,-,-,-,-,2430,160.5,160.5,142,50,Thunder Shock,Wild Charge,Energy Ball,-,-,3,-,3657833
85.4,475,Gallade,psychic,fighting,-,-,-,-,-,-,-,-,2498,175.6,151.6,133,29.5,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,3541430
85.4,658,Greninja,water,dark,-,-,Shadow,-,-,-,-,-,2498,178.8,129.9,150,39.5,Water Shuriken,Hydro Cannon*,Night Slash,-,-,3,-,3483959
85.4,68,Machamp,fighting,none,-,-,-,-,-,-,-,-,2498,174.1,127.3,161,30,Karate Chop*,Cross Chop,Rock Slide,-,-,3,-,3569589
85.4,454,Toxicroak,poison,fighting,-,-,-,-,-,-,-,-,2498,174.8,120.3,169,44.5,Poison Sting,Dynamic Punch,Shadow Ball,-,-,3,-,3552699
85.4,494,Victini,psychic,fire,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Confusion,V-Create,Psyshock,-,-,20,-,3996896
85.3,563,Cofagrigus,ghost,none,-,-,Shadow,-,-,-,-,-,2497,146.6,208.6,139,49.5,Shadow Claw,Shadow Ball,Dark Pulse,-,-,3,-,4251447
85.3,466,Electivire,electric,none,-,-,Shadow,-,-,-,-,-,2500,185,128.4,142,29.5,Thunder Shock,Wild Charge,Ice Punch,-,-,5,-,3374171
85.3,649,Genesect,bug,steel,-,-,-,-,Burn,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Burn)*,-,-,20,-,3398909
85.3,121,Starmie,water,psychic,-,-,Shadow,-,-,-,-,-,2498,170.7,158,135,41.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,3640869
85.3,71,Victreebel,grass,poison,-,-,Shadow,-,-,-,-,-,2492,173.6,123.4,167,46.5,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,3578349
85.2,381,Latios,dragon,psychic,-,-,-,-,-,-,-,-,2488,178.7,144.6,134,24,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,3462530
85.1,591,Amoonguss,grass,poison,-,-,Shadow,-,-,-,-,-,2420,142.9,129.4,221,50,Astonish,Foul Play,Grass Knot,-,-,3,-,4085363
85.1,80,Slowbro,water,psychic,-,-,-,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Drain Punch,Ice Beam,-,-,3,-,4258939
85,713,Avalugg,ice,none,-,-,-,-,-,-,-,-,2495,143.9,183.4,164,29,Ice Fang,Icy Wind,Crunch,-,-,3,-,4328663
85,649,Genesect,bug,steel,-,-,-,-,Chill,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Chill)*,-,-,20,-,3398909
85,701,Hawlucha,fighting,flying,-,-,-,-,-,-,-,-,2498,164.7,138.2,166,47.5,Low Kick,Flying Press,Aerial Ace,-,-,5,-,3780354
85,71,Victreebel,grass,poison,-,-,-,-,-,-,-,-,2492,173.6,123.4,167,46.5,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,3578349
84.9,534,Conkeldurr,fighting,none,-,-,-,-,-,-,-,-,2500,173,121.2,172,27.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,3606957
84.9,781,Dhelmise,ghost,grass,-,-,-,-,-,-,-,-,2497,177,144.1,138,32.5,Shadow Claw,Shadow Ball,Brutal Swing,-,-,5,-,3520234
84.9,151,Mew,psychic,none,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Shadow Claw,Psyshock,Wild Charge,-,-,20,-,3996896
84.9,643,Reshiram,dragon,fire,-,-,Shadow,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Fusion Flare*,Stone Edge,-,-,20,-,3477820
84.8,257,Blaziken,fire,fighting,-,-,-,-,-,-,-,-,2495,185.1,117.9,154,34,Ember,Aura Sphere,Blast Burn*,-,-,3,-,3361194
84.8,462,Magnezone,electric,steel,-,-,Shadow,-,-,-,-,-,2500,173.3,156.9,132,28.5,Volt Switch,Wild Charge,Mirror Shot,-,-,3,-,3589120
84.7,689,Barbaracle,rock,water,-,-,-,-,-,-,-,-,2499,156.1,171.8,149,39,Fury Cutter,Cross Chop,Stone Edge,-,-,3,-,3997799
84.7,323,Camerupt,fire,ground,-,-,-,-,-,-,-,-,2479,175.6,126.9,157,50,Incinerate,Earth Power,Rock Tomb,-,-,3,-,3498579
84.7,330,Flygon,ground,dragon,-,-,Shadow,-,-,-,-,-,2500,165.2,141.5,162,40,Dragon Tail,Twister,Sand Tomb,-,-,5,-,3785283
84.6,460,Abomasnow,grass,ice,-,-,-,Mega,-,-,-,-,2495,169.4,140.9,154,27,Powder Snow,Weather Ball (Ice),Energy Ball,-,-,3,-,3675406
84.6,466,Electivire,electric,none,-,-,-,-,-,-,-,-,2500,185,128.4,142,29.5,Thunder Shock,Wild Charge,Ice Punch,-,-,5,-,3374171
84.6,623,Golurk,ground,ghost,-,-,-,-,-,-,-,-,2500,172.1,127.2,166,35,Astonish,Shadow Punch,Dynamic Punch,-,-,5,-,3633671
84.6,150,Mewtwo,psychic,none,-,-,Shadow,-,-,-,-,-,2482,192,118.9,140,21.5,Psywave,Aura Sphere,Psystrike*,-,-,20,-,3196974
84.6,157,Typhlosion,fire,none,-,-,-,-,-,-,-,-,2500,171.5,140.6,151,34,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,3640809
84.6,157,Typhlosion,fire,none,-,-,Shadow,-,-,-,-,-,2500,171.5,140.6,151,34,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,3640809
84.5,936,Armarouge,fire,psychic,-,-,-,-,-,-,-,-,2492,169.7,142.6,151,28.5,Incinerate,Psyshock,Flame Charge,-,-,5,-,3655686
84.5,1000,Gholdengo,steel,ghost,-,-,-,-,-,-,-,-,2499,174.4,139,147,26,Hex,Shadow Ball,Power Gem,-,-,5,-,3561984
84.5,484,Palkia,water,dragon,-,-,-,-,-,-,-,-,2493,182.6,144.1,129,23,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3395180
84.5,121,Starmie,water,psychic,-,-,-,-,-,-,-,-,2498,170.7,158,135,41.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,3640869
84.4,980,Clodsire,poison,ground,-,-,-,-,-,-,-,-,2207,119.3,139.5,245,50,Poison Sting,Stone Edge,Earthquake,-,-,3,-,4077850
84.4,724,Decidueye,grass,ghost,-,-,-,-,-,-,-,-,2500,165.5,149.2,153,37,Astonish,Frenzy Plant*,Spirit Shackle,-,-,3,-,3777731
84.4,598,Ferrothorn,grass,steel,-,-,-,-,-,-,-,-,2497,141.1,195.6,160,47,Bullet Seed,Power Whip,Flash Cannon,-,-,3,-,4416600
84.4,330,Flygon,ground,dragon,-,-,-,-,-,-,-,-,2500,165.2,141.5,162,40,Dragon Tail,Twister,Sand Tomb,-,-,5,-,3785283
84.4,916,Oinkologne,normal,none,-,-,-,-,-,-,-,-,2497,151.1,133.6,204,41,Mud Slap*,Body Slam,Trailblaze,-,-,1,-,4118651
84.3,673,Gogoat,grass,none,-,-,-,-,-,-,-,-,2496,153.5,123.6,214,36,Vine Whip,Leaf Blade,Rock Slide,-,-,3,-,4057981
84.3,484,Palkia,water,dragon,-,Origin,-,-,-,-,-,-,2500,184,146.2,126,21.5,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3388341
84.3,373,Salamence,dragon,flying,-,-,Shadow,-,-,-,-,-,2500,185.9,119.8,151,24,Dragon Tail,Fly,Brutal Swing,-,-,5,-,3361091
84.3,718,Zygarde,dragon,ground,-,50% Forme,-,-,-,-,-,-,2487,146.5,166.4,173,26.5,Dragon Tail,Crunch,Earthquake,-,-,20,-,4217160
84.2,472,Gliscor,ground,flying,-,-,Shadow,-,-,-,-,-,2500,148.8,186.6,151,39.5,Wing Attack,Acrobatics,Night Slash,-,-,5,-,4194296
84.1,182,Bellossom,grass,none,-,-,-,-,-,-,-,-,2499,151.6,166.6,163,48.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,4115043
84.1,705,Sliggoo,dragon,none,-,-,-,-,-,-,-,-,2303,146.2,160.5,154,50,Dragon Breath,Body Slam,Dragon Pulse,-,-,5,-,3613866
84,591,Amoonguss,grass,poison,-,-,-,-,-,-,-,-,2420,142.9,129.4,221,50,Astonish,Foul Play,Grass Knot,-,-,3,-,4085363
84,998,Baxcalibur,dragon,ice,-,-,-,-,-,-,-,-,2500,175.4,123.4,164,25.5,Dragon Breath,Glaive Rush*,Avalanche,-,-,5,-,3550894
84,832,Dubwool,normal,none,-,-,-,-,-,-,-,-,2478,146.2,179,160,50,Double Kick,Body Slam,Payback,-,-,3,-,4187141
84,649,Genesect,bug,steel,-,-,-,-,Douse,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Douse)*,-,-,20,-,3398909
84,802,Marshadow,fighting,ghost,-,-,-,-,-,-,-,-,2487,180.6,133.5,142,24,Shadow Claw,Close Combat,Thunder Punch,-,-,20,-,3424219
84,828,Thievul,dark,none,-,-,-,-,-,-,-,-,2415,157.1,150.4,157,50,Sucker Punch,Night Slash,Play Rough,-,-,1,-,3710761
84,217,Ursaring,normal,none,-,-,Shadow,-,-,-,-,-,2499,179.3,118.3,164,32,Shadow Claw,Swift,Close Combat,-,-,3,-,3476626
83.9,526,Gigalith,rock,none,-,-,-,-,-,-,-,-,2497,164,154,150,28.5,Lock On,Superpower,Meteor Beam*,-,-,3,-,3790163
83.9,904,Overqwil,dark,poison,-,-,-,-,-,-,-,-,2495,168.8,137.4,159,32.5,Poison Jab,Aqua Tail,Dark Pulse,-,-,5,-,3687314
83.9,80,Slowbro,poison,psychic,Galarian,-,-,-,-,-,-,-,2495,153,139.9,190,46.5,Confusion,Drain Punch,Sludge Bomb,-,-,3,-,4067317
83.9,80,Slowbro,water,psychic,-,-,Shadow,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Drain Punch,Ice Beam,-,-,3,-,4258939
83.9,663,Talonflame,fire,flying,-,-,Shadow,-,-,-,-,-,2493,160.5,142.9,168,50,Incinerate*,Fly,Brave Bird,-,-,1,-,3851770
83.9,538,Throh,fighting,none,-,-,Shadow,-,-,-,-,-,2500,142.2,139.8,221,43.5,Low Kick,Body Slam,Brick Break,-,-,5,-,4390995
83.7,372,Shelgon,dragon,none,-,-,Shadow,-,-,-,-,-,2296,157.1,142.9,149,50,Dragon Breath,Twister,Flamethrower,-,-,5,-,3344610
83.6,6,Charizard,fire,dragon,-,-,-,Mega X,-,-,-,-,2499,180.7,147,130,23.5,Dragon Breath*,Blast Burn*,Air Cutter,-,-,3,-,3452722
83.5,445,Garchomp,dragon,ground,-,-,Shadow,-,-,-,-,-,2495,169.8,133.3,162,23,Dragon Tail,Sand Tomb,Twister,-,-,5,-,3664965
83.5,321,Wailord,water,none,-,-,-,-,-,-,-,-,2492,155.7,84.9,301,48.5,Rollout,Surf,Blizzard,-,-,1,-,3981930
83.4,334,Altaria,dragon,flying,-,-,-,-,-,-,-,-,2266,131.1,181.5,164,50,Dragon Breath,Sky Attack,Flamethrower,-,-,1,-,3902033
83.4,483,Dialga,steel,dragon,-,Origin,-,-,-,-,-,-,2487,173.6,149.7,137,22,Dragon Breath,Roar of Time<sup>†</sup>,Iron Head,-,-,20,-,3560684
83.4,780,Drampa,normal,dragon,-,-,-,-,-,-,-,-,2499,176.9,134,149,33.5,Dragon Breath,Swift,Dragon Pulse,-,-,5,-,3531438
83.4,297,Hariyama,fighting,none,-,-,-,-,-,-,-,-,2500,163,97.5,241,35,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,3828718
83.4,221,Piloswine,ice,ground,-,-,-,-,-,-,-,-,2500,159.3,125.4,196,47,Powder Snow,Icicle Spear,Avalanche,-,-,3,-,3916342
83.4,560,Scrafty,dark,fighting,-,-,-,-,-,-,-,-,2499,146.6,196,148,49.5,Counter,Foul Play,Thunder Punch,-,-,3,-,4254027
83.3,806,Blacephalon,fire,ghost,-,-,-,-,-,-,-,-,2496,224.2,113.5,109,27.5,Incinerate,Mind Blown*,Shadow Ball,-,-,20,-,2773071
83.3,308,Medicham,fighting,psychic,-,-,-,Mega,-,-,-,-,2500,170.4,158.2,136,45,Psycho Cut,Dynamic Punch,Ice Punch,-,-,3,-,3665404
83.2,598,Ferrothorn,grass,steel,-,-,Shadow,-,-,-,-,-,2497,141.1,195.6,160,47,Bullet Seed,Power Whip,Flash Cannon,-,-,3,-,4416600
83.2,3,Venusaur,grass,poison,-,-,-,-,-,-,-,-,2500,157.3,158.1,159,38,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,3955892
83.1,6,Charizard,fire,flying,-,-,-,-,-,-,-,-,2500,171.5,140.6,151,34,Dragon Breath*,Blast Burn*,Air Cutter,-,-,3,-,3640809
83.1,149,Dragonite,dragon,flying,-,-,-,-,-,-,-,-,2495,175.4,139.4,145,24,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,3545000
83.1,149,Dragonite,dragon,flying,-,-,-,Mega,-,-,-,-,2498,176.4,153.7,130,19,Dragon Breath,Superpower,Thunder Punch,-,-,5,-,3525754
83.1,727,Incineroar,fire,dark,-,-,-,-,-,-,-,-,2500,161.5,140.7,170,31.5,Snarl,Brutal Swing,Blast Burn*,-,-,3,-,3864062
83.1,150,Mewtwo,psychic,none,-,-,-,-,-,-,-,-,2491,190.8,120.8,141,21.5,Psywave,Aura Sphere,Psystrike*,-,-,20,-,3249022
83.1,877,Morpeko,electric,dark,-,-,-,-,Full Belly,-,-,-,2196,173.9,114.3,139,50,Thunder Shock,Aura Wheel,Psychic Fangs,-,-,3,-,2763076
83.1,221,Piloswine,ice,ground,-,-,Shadow,-,-,-,-,-,2500,159.3,125.4,196,47,Powder Snow,Avalanche,Icicle Spear,-,-,3,-,3916342
83.1,3,Venusaur,grass,poison,-,-,Shadow,-,-,-,-,-,2500,157.3,158.1,159,38,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,3955892
83,302,Sableye,dark,ghost,-,-,-,Mega,-,-,-,-,2196,139.5,194.1,127,50,Shadow Claw,Foul Play,Power Gem,-,-,5,-,3438686
83,849,Toxtricity,electric,poison,-,-,-,-,-,-,-,-,2499,181.3,122.5,155,41,Acid,Wild Charge,Power-Up Punch,-,-,5,-,3442304
83,738,Vikavolt,bug,electric,-,-,Shadow,-,-,-,-,-,2498,187.2,123.3,144,29.5,Volt Switch*,X-Scissor,Discharge,-,-,1,-,3325037
82.9,130,Gyarados,water,dark,-,-,-,Mega,-,-,-,-,2499,174.6,150.4,136,19.5,Dragon Breath,Aqua Tail*,Crunch,-,-,1,-,3571986
82.9,97,Hypno,psychic,none,-,-,-,-,-,-,-,-,2363,133.6,174.8,178,50,Confusion,Thunder Punch,Shadow Ball,-,-,3,-,4156705
82.9,248,Tyranitar,rock,dark,-,-,-,-,-,-,-,-,2498,166.9,142.7,157,24,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,3737922
82.8,334,Altaria,dragon,flying,-,-,Shadow,-,-,-,-,-,2266,131.1,181.5,164,50,Dragon Breath,Sky Attack,Flamethrower,-,-,1,-,3902033
82.8,373,Salamence,dragon,flying,-,-,-,Mega,-,-,-,-,2494,178,150.8,130,18,Dragon Tail,Fly,Brutal Swing,-,-,5,-,3487744
82.8,949,Toedscruel,ground,grass,-,-,-,-,-,-,-,-,2499,141.2,185.2,169,48,Mud Slap,Seed Bomb,Earth Power,-,-,3,-,4416829
82.7,94,Gengar,ghost,poison,-,-,Shadow,-,-,-,-,-,2496,199.4,123,127,33,Shadow Claw,Shadow Punch*,Shadow Ball,-,-,3,-,3114404
82.7,28,Sandslash,ground,none,-,-,-,-,-,-,-,-,2499,155.8,157.5,163,49.5,Mud Shot,Night Slash*,Rock Tomb,-,-,3,-,4000765
82.7,245,Suicune,water,none,-,-,-,-,-,-,-,-,2491,137.6,185.9,176,32,Ice Fang,Ice Beam,Scald,-,-,20,-,4503233
82.6,445,Garchomp,dragon,ground,-,-,-,-,-,-,-,-,2495,169.8,133.3,162,23,Dragon Tail,Sand Tomb,Twister,-,-,5,-,3664965
82.6,658,Greninja,water,dark,-,-,-,-,-,-,-,-,2498,178.8,129.9,150,39.5,Water Shuriken,Hydro Cannon*,Night Slash,-,-,3,-,3483959
82.6,62,Poliwrath,water,fighting,-,-,-,-,-,-,-,-,2497,148.9,158.5,177,42,Counter*,Icy Wind,Scald,-,-,3,-,4175005
82.6,372,Shelgon,dragon,none,-,-,-,-,-,-,-,-,2296,157.1,142.9,149,50,Dragon Breath,Twister,Flamethrower,-,-,5,-,3344610
82.5,386,Deoxys,psychic,none,-,Defense,-,-,-,-,-,-,2490,130.2,288.2,126,50,Counter,Psycho Boost,Rock Slide,-,-,20,-,4730043
82.5,297,Hariyama,fighting,none,-,-,Shadow,-,-,-,-,-,2500,163,97.5,241,35,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,3828718
82.5,407,Roserade,grass,poison,-,-,-,-,-,-,-,-,2497,183.7,148.8,124,32,Poison Sting,Weather Ball (Fire)*,Leaf Storm,-,-,3,-,3388821
82.5,212,Scizor,bug,steel,-,-,-,-,-,-,-,-,2494,177.1,144.6,137,31,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,3507755
82.5,212,Scizor,bug,steel,-,-,Shadow,-,-,-,-,-,2494,177.1,144.6,137,31,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,3507755
82.5,260,Swampert,water,ground,-,-,-,Mega,-,-,-,-,2491,174.2,140.9,145,20.5,Mud Shot,Hydro Cannon*,Sludge,-,-,3,-,3559377
82.4,82,Magneton,electric,steel,-,-,Shadow,-,-,-,-,-,2496,184.7,148.3,123,44,Volt Switch,Discharge,Magnet Bomb,-,-,3,-,3369634
82.4,26,Raichu,electric,psychic,Alolan,-,-,-,-,-,-,-,2496,177.9,138.7,142,49,Thunder Shock,Trailblaze,Wild Charge,-,-,1,-,3503169
82.3,154,Meganium,grass,none,-,-,-,-,-,-,-,-,2497,143.2,179.9,169,48.5,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,4354660
82.3,62,Poliwrath,water,fighting,-,-,Shadow,-,-,-,-,-,2497,148.9,158.5,177,42,Counter*,Icy Wind,Scald,-,-,3,-,4175005
82.2,905,Enamorus,fairy,flying,-,Therian,-,-,-,-,-,-,2498,177.7,149.9,131,27,Fairy Wind,Mystical Fire,Moonblast,-,-,20,-,3490308
82.2,983,Kingambit,dark,steel,-,-,-,-,-,-,-,-,2500,163.6,145.6,160,25,Metal Sound,Foul Play,Focus Blast,-,-,5,-,3812498
82.2,545,Scolipede,bug,poison,-,-,Shadow,-,-,-,-,-,2497,170.3,154.7,139,46.5,Poison Sting,Aqua Tail,Megahorn,-,-,1,-,3662145
82.2,143,Snorlax,normal,none,-,-,-,-,-,-,-,-,2495,139.1,131.2,245,28.5,Lick,Body Slam,Earthquake,-,-,5,-,4470989
82.2,248,Tyranitar,rock,dark,-,-,Shadow,-,-,-,-,-,2498,166.9,142.7,157,24,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,3737922
82.2,892,Urshifu,fighting,dark,-,-,-,-,Single Strike,-,-,-,2487,176.5,125.6,158,24.5,Sucker Punch,Payback,Dynamic Punch,-,-,20,-,3504394
82.1,323,Camerupt,fire,ground,-,-,-,Mega,-,-,-,-,2494,183.3,141.2,131,28.5,Incinerate,Earth Power,Rock Tomb,-,-,3,-,3390429
82.1,6,Charizard,fire,flying,-,-,Shadow,-,-,-,-,-,2500,171.5,140.6,151,34,Dragon Breath*,Blast Burn*,Air Cutter,-,-,3,-,3640809
82.1,920,Lokix,bug,dark,-,-,-,-,-,-,-,-,2494,173.8,131.6,156,47.5,Sucker Punch,X-Scissor,Trailblaze,-,-,1,-,3569405
82,713,Avalugg,ice,rock,Hisuian,-,-,-,-,-,-,-,2499,151.3,172.6,158,26.5,Powder Snow,Rock Slide,Icy Wind,-,-,3,-,4126031
82,621,Druddigon,dragon,none,-,-,-,-,-,-,-,-,2498,169,141,155,38,Dragon Tail,Night Slash,Rock Tomb,-,-,5,-,3693771
82,381,Latios,dragon,psychic,-,-,-,Mega,-,-,-,-,2487,193.3,144,115,18,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,3199454
82,89,Muk,poison,none,-,-,Shadow,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Thunder Punch,-,-,3,-,4142335
82,484,Palkia,water,dragon,-,-,Shadow,-,-,-,-,-,2495,185.1,145.4,124,23,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3338805
82,373,Salamence,dragon,flying,-,-,-,-,-,-,-,-,2500,185.9,119.8,151,24,Dragon Tail,Fly,Brutal Swing,-,-,5,-,3361091
81.9,448,Lucario,fighting,steel,-,-,-,Mega,-,-,-,-,2500,205.5,124.3,119,24,Force Palm*,Aura Sphere,Meteor Mash,-,-,5,-,3040634
81.9,473,Mamoswine,ice,ground,-,-,-,-,-,-,-,-,2497,175.8,112.1,180,27.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,3547608
81.9,78,Rapidash,psychic,fairy,Galarian,-,-,-,-,-,-,-,2498,173.1,143.6,145,46,Fairy Wind,Body Slam,Wild Charge*,-,-,3,-,3602748
81.9,208,Steelix,steel,ground,-,-,-,Mega,-,-,-,-,2496,144.9,227.8,130,25,Dragon Tail,Psychic Fangs,Earthquake,-,-,5,-,4291653
81.9,71,Victreebel,grass,poison,-,-,-,Mega,-,-,-,-,2495,183.2,132.8,139,26,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,3383033
81.8,997,Arctibax,dragon,ice,-,-,-,-,-,-,-,-,2365,158,120.2,186,50,Dragon Breath,Avalanche,Dragon Claw,-,-,5,-,3530820
81.8,257,Blaziken,fire,fighting,-,-,-,Mega,-,-,-,-,2499,208.6,113.4,126,22,Ember,Aura Sphere,Blast Burn*,-,-,3,-,2981457
81.8,323,Camerupt,fire,ground,-,-,Shadow,-,-,-,-,-,2479,175.6,126.9,157,50,Incinerate,Earth Power,Rock Tomb,-,-,3,-,3498579
81.8,786,Tapu Lele,psychic,fairy,-,-,-,-,-,-,-,-,2482,179.8,151.2,126,26,Astonish,Nature's Madness*,Psyshock,-,-,20,-,3426352
81.7,18,Pidgeot,normal,flying,-,-,-,-,-,-,-,-,2407,152.1,142,176,50,Wing Attack*,Twister,Brave Bird,-,-,1,-,3801427
81.7,80,Slowbro,water,psychic,-,-,-,Mega,-,-,-,-,2497,150.8,181.2,151,24.5,Confusion,Surf*,Drain Punch,-,-,3,-,4124329
81.6,362,Glalie,ice,none,-,-,-,-,-,-,-,-,2380,148.7,148.7,172,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3804904
81.6,28,Sandslash,ground,none,-,-,Shadow,-,-,-,-,-,2499,155.8,157.5,163,49.5,Sand Attack,Night Slash*,Rock Tomb,-,-,3,-,4000765
81.4,851,Centiskorch,fire,bug,-,-,-,-,-,-,-,-,2499,166.6,127.2,177,32,Ember,Heat Wave,Lunge,-,-,5,-,3750744
81.4,754,Lurantis,grass,none,-,-,-,-,-,-,-,-,2499,162.7,152.8,154,48,Leafage,Leaf Blade,Superpower,-,-,3,-,3828817
81.4,154,Meganium,grass,none,-,-,Shadow,-,-,-,-,-,2497,143.2,179.9,169,48.5,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,4354660
81.4,26,Raichu,electric,none,-,-,-,-,-,-,-,-,2467,174.8,139.5,142,50,Thunder Shock,Brick Break,Wild Charge,-,-,1,-,3462012
81.4,324,Torkoal,fire,none,-,-,-,-,-,-,-,-,2366,139.5,183.2,157,50,Ember,Flame Wheel,Overheat,-,-,3,-,4011742
81.3,652,Chesnaught,grass,fighting,-,-,Shadow,-,-,-,-,-,2500,153.7,164.2,161,33,Low Kick,Superpower,Frenzy Plant*,-,-,3,-,4063213
81.3,914,Quaquaval,water,fighting,-,-,-,-,-,-,-,-,2494,176.3,127.8,156,30.5,Low Kick,Close Combat,Hydro Cannon*,-,-,3,-,3516848
81.3,389,Torterra,grass,ground,-,-,-,-,-,-,-,-,2500,155.1,152.8,170,33.5,Mud Slap,Frenzy Plant*,Stone Edge,-,-,3,-,4028001
81.2,647,Keldeo,water,fighting,-,Resolute,-,-,-,-,-,-,2482,177.4,134.8,145,24,Low Kick,Secret Sword*,Aqua Jet,-,-,20,-,3466877
81.2,18,Pidgeot,normal,flying,-,-,Shadow,-,-,-,-,-,2407,152.1,142,176,50,Wing Attack*,Brave Bird,Twister,-,-,1,-,3801427
