Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
67.2,44,Gloom,grass,poison,-,-,-,-,-,-,-,-,1498,121.4,116,131,37,Acid,Sludge Bomb,Moonblast,-,-,3,-,1844296
67.1,612,Haxorus,dragon,none,-,-,-,-,-,-,-,-,1500,151.5,95.2,103,15.5,Dragon Tail,Breaking Swipe*,Surf,-,-,5,-,1485200
67,91,Cloyster,water,ice,-,-,-,-,-,-,-,-,1498,119,169.8,93,22,Ice Shard,Icy Wind,Liquidation,-,-,3,-,1879927
66,569,Garbodor,poison,none,-,-,-,-,-,-,-,-,1498,121.1,115.9,132,23.5,Infestation,Body Slam,Seed Bomb,-,-,3,-,1852920
65.9,394,Prinplup,water,none,-,-,-,-,-,-,-,-,1498,118.6,117.1,136,36.5,Bubble,Icy Wind,Hydro Pump,-,-,3,-,1888948
65.7,61,Poliwhirl,water,none,-,-,-,-,-,-,-,-,1500,114.3,116,148,50,Bubble,Scald*,Mud Bomb,-,-,3,-,1961320
65.1,103,Exeggutor,grass,dragon,Alolan,-,-,-,-,-,-,-,1498,134.4,94.8,131,18.5,Dragon Tail,Seed Bomb,Draco Meteor*,-,-,3,-,1669766
64.5,873,Frosmoth,ice,bug,-,-,-,-,-,-,-,-,1500,141.5,101,111,20.5,Powder Snow,Icy Wind,Bug Buzz,-,-,5,-,1586766
64.3,118,Goldeen,water,none,-,-,-,-,-,-,-,-,1302,116,105,120,50,Peck,Aqua Tail,Horn Attack,-,-,3,-,1461636
64.3,434,Stunky,poison,dark,-,-,-,-,-,-,-,-,1301,114.3,88.2,147,50,Bite,Crunch,Trailblaze,-,-,3,-,1482226
64.2,43,Oddish,grass,poison,-,-,-,-,-,-,-,-,1389,122.7,106.7,120,50,Acid,Seed Bomb,Sludge Bomb,-,-,3,-,1571110
64.1,729,Brionne,water,none,-,-,-,-,-,-,-,-,1500,125.9,117.1,121,30,Charm,Aqua Jet,Disarming Voice,-,-,3,-,1782789
63.5,965,Varoom,steel,poison,-,-,-,-,-,-,-,-,1287,116,102.5,120,50,Metal Sound,Gyro Ball,Gunk Shot,-,-,3,-,1426556
63.1,550,Basculin,water,none,-,-,-,-,-,-,-,-,1500,134,97.2,129,27,Water Gun,Aqua Tail,Aqua Jet,-,-,1,-,1679476
62.6,319,Sharpedo,water,dark,-,-,-,-,-,-,-,-,1498,166.6,64.1,126,25.5,Waterfall,Crunch,Poison Fang,-,-,3,-,1345428
62.5,367,Huntail,water,none,-,-,-,-,-,-,-,-,1497,130.8,125.6,104,23.5,Water Gun,Aqua Tail,Crunch,-,-,3,-,1709128
62.5,45,Vileplume,grass,poison,-,-,-,-,-,-,-,-,1499,128.8,112.7,120,21.5,Acid,Sludge Bomb,Petal Blizzard,-,-,3,-,1742867
62.4,805,Stakataka,rock,steel,-,-,-,-,-,-,-,-,1499,119.5,169.1,93,17,Rock Throw,Stone Edge,Flash Cannon,-,-,20,-,1879565
62.3,117,Seadra,water,none,-,-,-,-,-,-,-,-,1494,131.3,117.6,110,26.5,Dragon Breath,Hydro Pump,Dragon Pulse,-,-,3,-,1699030
61.4,961,Wugtrio,water,none,-,-,-,-,-,-,-,-,1499,151.1,108.6,90,29,Mud Slap,Liquidation,Surf,-,-,3,-,1476993
61.2,314,Illumise,bug,none,-,-,-,-,-,-,-,-,1500,111.4,136.2,133,33.5,Tackle,Silver Wind,Dazzling Gleam,-,-,3,-,2018689
60,564,Tirtouga,water,rock,-,-,-,-,-,-,-,-,1500,114.4,132.5,130,46.5,Water Gun,Surf,Ancient Power,-,-,5,-,1969593
59.9,544,Whirlipede,bug,poison,-,-,-,-,-,-,-,-,1293,96.6,158,113,50,Poison Sting,Sludge Bomb,Gyro Ball,-,-,1,-,1725055
58.7,366,Clamperl,water,none,-,-,-,-,-,-,-,-,1436,124.4,126,105,50,Water Gun,Body Slam,Water Pulse,-,-,3,-,1645929
58.3,86,Seel,water,none,-,-,-,-,-,-,-,-,1098,84,114.3,149,50,Water Gun*,Aqua Tail,Icy Wind,-,-,3,-,1430849
58,109,Koffing,poison,none,-,-,-,-,-,-,-,-,1373,112.6,131.1,113,50,Infestation,Sludge,Dark Pulse,-,-,3,-,1667925
57.8,451,Skorupi,poison,bug,-,-,-,-,-,-,-,-,1141,90.8,139.5,113,50,Poison Sting,Aqua Tail,Cross Poison,-,-,5,-,1430471
57.6,970,Glimmora,rock,poison,-,-,-,-,-,-,-,-,1499,137.7,103,115,17,Rock Throw,Meteor Beam,Power Gem,-,-,3,-,1631007
56.7,99,Kingler,water,none,-,-,-,-,-,-,-,-,1500,144.5,115.6,93,19.5,Bubble,Crabhammer,Vise Grip,-,-,3,-,1553975
56.1,969,Glimmet,rock,poison,-,-,-,-,-,-,-,-,1497,147.1,90.9,114,36.5,Rock Throw,Power Gem,Dazzling Gleam,-,-,3,-,1524533
55.8,808,Meltan,steel,none,-,-,-,-,-,-,-,-,1207,111.8,95.8,121,50,Thunder Shock,Thunderbolt,Flash Cannon,-,-,20,-,1295420
55,565,Carracosta,water,rock,-,-,-,-,-,-,-,-,1499,121.4,127,120,21.5,Water Gun,Ancient Power,Liquidation,-,-,5,-,1849862
55,341,Corphish,water,none,-,-,-,-,-,-,-,-,1391,131.1,95.8,117,50,Bubble,Aqua Jet,Vise Grip,-,-,3,-,1469211
54.9,557,Dwebble,bug,rock,-,-,-,-,-,-,-,-,1384,111.8,120.2,127,50,Smack Down,Rock Tomb,X-Scissor,-,-,1,-,1705533
54.5,516,Simipour,water,none,-,-,-,-,-,-,-,-,1496,136,95.8,126,23.5,Water Gun,Surf,Crunch,-,-,3,-,1642252
54.4,1,Bulbasaur,grass,poison,-,-,-,-,-,-,-,-,1260,111.8,105.9,120,50,Vine Whip,Power Whip,Seed Bomb,-,-,3,-,1419947
54.4,728,Popplio,water,none,-,-,-,-,-,-,-,-,1276,113.4,99.2,127,50,Water Gun,Aqua Tail,Aqua Jet,-,-,3,-,1428526
54,313,Volbeat,bug,none,-,-,-,-,-,-,-,-,1500,111.4,136.2,133,33.5,Tackle,Thunderbolt,Bug Buzz,-,-,3,-,2018689
53.8,692,Clauncher,water,none,-,-,-,-,-,-,-,-,1230,103.4,110.9,127,50,Water Gun,Aqua Jet,Crabhammer,-,-,3,-,1455967
53.2,158,Totodile,water,none,-,-,-,-,-,-,-,-,1279,110.9,104.2,127,50,Water Gun,Aqua Jet,Crunch,-,-,3,-,1467804
52.5,825,Dottler,bug,psychic,-,-,-,-,-,-,-,-,1164,85.7,144.5,127,50,Confusion,Bug Buzz,Psychic,-,-,1,-,1573262
52.3,271,Lombre,water,grass,-,-,-,-,-,-,-,-,1353,106.7,112.6,142,50,Bubble,Scald,Grass Knot,-,-,3,-,1706340
52,368,Gorebyss,water,none,-,-,-,-,-,-,-,-,1499,136.2,121,100,22.5,Confusion,Water Pulse,Psychic,-,-,3,-,1648806
52,98,Krabby,water,none,-,-,-,-,-,-,-,-,1498,148.1,111.2,92,42,Bubble,Vise Grip,Razor Shell,-,-,3,-,1515235
51.7,224,Octillery,water,none,-,-,-,-,-,-,-,-,1495,131.5,100.8,128,24,Lock On,Octazooka,Gunk Shot,-,-,1,-,1696917
51.3,804,Naganadel,poison,dragon,-,-,-,-,-,-,-,-,1500,149.8,95.6,105,17.5,Poison Jab,Dragon Claw,Sludge Bomb,-,-,20,-,1502729
50.9,393,Piplup,water,none,-,-,-,-,-,-,-,-,1215,106.7,98.3,131,50,Bubble,Drill Peck,Icy Wind,-,-,3,-,1374452
50.8,657,Frogadier,water,none,-,-,-,-,-,-,-,-,1500,134.5,100.9,123,38.5,Bubble,Surf,Aerial Ace,-,-,3,-,1668029
50.4,817,Drizzile,water,none,-,-,-,-,-,-,-,-,1499,137.9,92.1,128,29.5,Water Gun,Surf,Water Pulse,-,-,3,-,1626045
49.8,978,Tatsugiri,dragon,water,-,-,-,-,Curly,-,-,-,1497,137.4,108.1,109,20,Water Gun,Surf,Outrage,-,-,5,-,1619434
49.8,978,Tatsugiri,dragon,water,-,-,-,-,Droopy,-,-,-,1497,137.4,108.1,109,20,Water Gun,Surf,Outrage,-,-,5,-,1619434
49.8,978,Tatsugiri,dragon,water,-,-,-,-,Stretchy,-,-,-,1497,137.4,108.1,109,20,Water Gun,Surf,Outrage,-,-,5,-,1619434
49.6,315,Roselia,grass,poison,-,-,-,-,-,-,-,-,1497,138.6,105.9,110,29.5,Poison Jab,Sludge Bomb,Petal Blizzard,-,-,3,-,1614895
49.5,597,Ferroseed,grass,steel,-,-,-,-,-,-,-,-,1064,81.5,142.9,119,50,Metal Claw,Gyro Ball,Return<sup>†</sup>,-,-,3,-,1385595
46.9,818,Inteleon,water,none,-,-,-,-,-,-,-,-,1500,153.4,89.1,107,18.5,Water Gun,Surf,Shadow Ball,-,-,3,-,1461879
45.7,610,Axew,dragon,none,-,-,-,-,-,-,-,-,1495,138.7,96.1,121,49,Scratch,Aqua Tail,Dragon Claw,-,-,5,-,1611671
44.7,617,Accelgor,bug,none,-,-,-,-,-,-,-,-,1500,143.2,84.9,129,22.5,Water Shuriken,Bug Buzz,Acid Spray,-,-,3,-,1568558
44.6,693,Clawitzer,water,none,-,-,-,-,-,-,-,-,1497,134.4,110.5,112,20,Water Gun,Crabhammer,Ice Beam,-,-,3,-,1663806
39.4,347,Anorith,rock,bug,-,-,-,-,-,-,-,-,1499,145.4,92.1,115,43.5,Struggle Bug,Aqua Jet,Ancient Power,-,-,3,-,1539881
