Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
78.6,400,Bibarel,normal,water,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,Rollout,Surf,Hyper Fang,-,-,1,-,1818797
78.6,227,Skarmory,steel,flying,-,-,Shadow,-,-,-,-,-,1500,105.5,166.6,121,27,Air Slash,Brave Bird,Sky Attack,-,-,5,-,2126860
78.6,357,Tropius,grass,flying,-,-,-,-,-,-,-,-,1498,101.4,128.1,170,29,Air Slash,Leaf Blade,Brutal Swing,-,-,5,-,2208146
78.6,288,Vigoroth,normal,none,-,-,Shadow,-,-,-,-,-,1497,116.2,114.1,145,28.5,Counter,Body Slam,Rock Slide,-,-,5,-,1923360
78.5,240,Magby,fire,none,-,-,-,-,-,-,-,-,1496,139.5,95.8,120,50,Karate Chop,Fire Punch,Brick Break,-,-,5,-,1603478
78.4,449,Hippopotas,ground,none,-,-,Shadow,-,-,-,-,-,1500,115.1,111.8,152,50,Sand Attack,Rock Tomb,Body Slam,-,-,3,-,1955620
78.4,916,Oinkologne,normal,none,-,-,-,-,-,-,-,-,1496,117.7,101.6,159,21.5,Tackle,Body Slam,Trailblaze,-,-,1,-,1900828
78.4,741,Oricorio,fire,flying,-,-,-,-,Baile,-,-,-,1497,130.9,102.1,128,24,Air Slash,Air Cutter,Aerial Ace,-,-,3,-,1710403
78.4,143,Snorlax,normal,none,-,-,Shadow,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
78.3,400,Bibarel,normal,water,-,-,Shadow,-,-,-,-,-,1498,123,99.3,149,31.5,Rollout,Surf,Hyper Fang,-,-,1,-,1818797
78.3,189,Jumpluff,grass,flying,-,-,-,-,-,-,-,-,1499,96.7,157,153,40.5,Fairy Wind,Aerial Ace,Energy Ball,-,-,3,-,2322994
78.3,428,Lopunny,normal,none,-,-,-,-,-,-,-,-,1499,112.1,143.6,124,27.5,Low Kick,Thunder Punch,Shadow Ball,-,-,3,-,1996020
78.3,668,Pyroar,fire,normal,-,-,-,-,-,-,-,-,1500,135,98,126,20,Incinerate,Flame Charge,Dark Pulse,-,-,3,-,1666684
78.2,500,Emboar,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,137.9,80.4,147,18.5,Ember,Blast Burn*,Heat Wave,-,-,3,-,1630577
78.2,321,Wailord,water,none,-,-,Shadow,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Hyper Beam,-,-,1,-,1891875
78.1,608,Lampent,ghost,fire,-,-,Shadow,-,-,-,-,-,1500,132.5,99,129,35,Ember,Heat Wave,Energy Ball,-,-,5,-,1692369
78.1,105,Marowak,ground,none,-,-,Shadow,-,-,-,-,-,1496,109.6,148.9,125,31.5,Mud Slap,Bone Club,Rock Slide,-,-,3,-,2040576
78,143,Snorlax,normal,none,-,-,-,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
77.9,499,Pignite,fire,fighting,-,-,-,-,-,-,-,-,1497,127.3,87,158,29,Ember,Rock Tomb,Flame Charge,-,-,3,-,1751280
77.8,500,Emboar,fire,fighting,-,-,-,-,-,-,-,-,1499,137.9,80.4,147,18.5,Ember,Blast Burn*,Heat Wave,-,-,3,-,1630577
77.8,77,Ponyta,fire,none,-,-,Shadow,-,-,-,-,-,1500,133.5,108.2,116,36,Ember,Flame Wheel,Stomp,-,-,3,-,1675972
77.6,182,Bellossom,grass,none,-,-,Shadow,-,-,-,-,-,1498,115.1,132.2,128,24.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,1947512
77.6,260,Swampert,water,ground,-,-,Shadow,-,-,-,-,-,1499,123,109.2,136,18.5,Mud Shot,Hydro Cannon*,Earthquake,-,-,3,-,1825538
77.4,937,Ceruledge,fire,ghost,-,-,-,-,-,-,-,-,1500,136.4,114,106,17.5,Incinerate,Shadow Ball,Heat Wave,-,-,5,-,1647731
77.3,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Cross Chop,Night Slash,-,-,3,-,1985019
77.2,485,Heatran,fire,steel,-,-,-,-,-,-,-,-,1499,133,112.3,113,15,Fire Spin,Magma Storm*,Stone Edge,-,-,20,-,1686996
77.2,260,Swampert,water,ground,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,Mud Shot,Hydro Cannon*,Earthquake,-,-,3,-,1825538
77.2,721,Volcanion,fire,water,-,-,-,-,-,-,-,-,1494,135.6,117.4,103,15,Incinerate,Scald,Overheat,-,-,20,-,1639861
77.1,344,Claydol,ground,psychic,-,-,-,-,-,-,-,-,1500,103.6,172.7,121,29,Mud Slap,Rock Tomb,Shadow Ball,-,-,3,-,2164207
77.1,430,Honchkrow,dark,flying,-,-,-,-,-,-,-,-,1500,150,68.9,145,20.5,Peck,Brave Bird,Dark Pulse,-,-,3,-,1499623
77,554,Darumaka,fire,none,-,-,Shadow,-,-,-,-,-,1500,131.9,82.3,157,50,Fire Fang,Fire Punch,Flame Charge,-,-,3,-,1705667
77,673,Gogoat,grass,none,-,-,-,-,-,-,-,-,1499,119.7,95,165,19.5,Vine Whip,Leaf Blade,Rock Slide,-,-,3,-,1876484
77,335,Zangoose,normal,none,-,-,-,-,-,-,-,-,1500,144.8,87.8,122,23,Fury Cutter,Close Combat,Night Slash,-,-,3,-,1550367
76.9,925,Maushold,normal,none,-,-,-,-,-,-,-,-,1498,116.2,122,136,28.5,Mud Shot,Swift,Crunch,-,-,1,-,1928003
76.9,195,Quagsire,water,ground,-,-,Shadow,-,-,-,-,-,1499,111.3,112.7,161,28.5,Mud Shot,Aqua Tail*,Mud Bomb,-,-,3,-,2018332
76.8,169,Crobat,poison,flying,-,-,-,-,-,-,-,-,1500,121.2,118.1,129,21,Air Slash,Poison Fang,Shadow Ball,-,-,1,-,1847304
76.8,425,Drifloon,ghost,flying,-,-,Shadow,-,-,-,-,-,1353,110.9,79.8,186,50,Hex,Shadow Ball,Icy Wind,-,-,5,-,1646946
76.8,250,Ho-Oh,fire,flying,-,-,-,-,-,-,-,-,1491,123,128.5,114,14,Incinerate,Brave Bird,Earthquake*,-,-,20,-,1800807
76.8,391,Monferno,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,129.6,96,139,42,Ember,Flame Wheel,Low Sweep,-,-,3,-,1730680
76.7,485,Heatran,fire,steel,-,-,Shadow,-,-,-,-,-,1479,130.7,115.5,110,14.5,Fire Spin,Magma Storm*,Stone Edge,-,-,20,-,1660650
76.6,1019,Hydrapple,grass,dragon,-,-,-,-,-,-,-,-,1500,122.3,110.7,136,17,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,1841044
76.6,608,Lampent,ghost,fire,-,-,-,-,-,-,-,-,1500,132.5,99,129,35,Ember,Heat Wave,Energy Ball,-,-,5,-,1692369
76.6,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Night Slash,Cross Chop,-,-,3,-,1985019
76.6,123,Scyther,bug,flying,-,-,Shadow,-,-,-,-,-,1500,134.9,109.5,113,20.5,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,1668474
76.5,259,Marshtomp,water,ground,-,-,Shadow,-,-,-,-,-,1500,120.4,111.4,139,33.5,Mud Shot,Surf,Sludge,-,-,3,-,1864979
76.4,631,Heatmor,fire,none,-,-,-,-,-,-,-,-,1500,134.7,92.6,134,23.5,Fire Spin,Thunder Punch,Flamethrower,-,-,3,-,1671446
76.4,259,Marshtomp,water,ground,-,-,-,-,-,-,-,-,1499,119.9,111.5,140,34.5,Mud Shot,Surf,Sludge,-,-,3,-,1871384
76.4,329,Vibrava,ground,dragon,-,-,Shadow,-,-,-,-,-,1384,125.2,95.8,127,50,Dragon Breath,Sand Tomb,Bug Buzz,-,-,5,-,1523223
76.3,264,Linoone,dark,normal,Galarian,-,Shadow,-,-,-,-,-,1497,114.1,111.8,154,38.5,Snarl,Body Slam,Dig,-,-,1,-,1965124
76.3,329,Vibrava,ground,dragon,-,-,-,-,-,-,-,-,1384,125.2,95.8,127,50,Dragon Breath,Sand Tomb,Bug Buzz,-,-,5,-,1523223
76.2,77,Ponyta,fire,none,-,-,-,-,-,-,-,-,1500,133.5,108.2,116,36,Ember,Flame Wheel,Stomp,-,-,3,-,1675972
76.2,899,Wyrdeer,normal,psychic,-,-,-,-,-,-,-,-,1497,126.6,95.6,146,20,Confusion,Stomp,Wild Charge,-,-,5,-,1767417
76.1,182,Bellossom,grass,none,-,-,-,-,-,-,-,-,1498,115.1,132.2,128,24.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,1947512
76.1,444,Gabite,dragon,ground,-,-,-,-,-,-,-,-,1499,128.8,102.4,132,30,Mud Shot,Twister,Dig,-,-,5,-,1741329
76.1,28,Sandslash,ground,none,-,-,-,-,-,-,-,-,1497,120.5,123,125,23.5,Sand Attack,Night Slash*,Rock Tomb,-,-,3,-,1852528
76,851,Centiskorch,fire,bug,-,-,-,-,-,-,-,-,1500,128.7,99.4,136,18.5,Ember,Lunge,Heat Wave,-,-,5,-,1739873
76,554,Darumaka,fire,none,-,-,-,-,-,-,-,-,1500,131.9,82.3,157,50,Fire Fang,Fire Punch,Flame Charge,-,-,3,-,1705667
76,264,Linoone,dark,normal,Galarian,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,Snarl,Body Slam,Dig,-,-,1,-,1965124
76,195,Quagsire,water,ground,-,-,-,-,-,-,-,-,1499,111.3,112.7,161,28.5,Mud Shot,Aqua Tail*,Mud Bomb,-,-,3,-,2018332
75.9,508,Stoutland,normal,none,-,-,-,-,-,-,-,-,1496,123.9,116.2,125,19.5,Ice Fang,Wild Charge,Crunch,-,-,1,-,1799428
75.8,228,Houndour,dark,fire,-,-,Shadow,-,-,-,-,-,1395,140.3,82.3,120,50,Ember,Crunch,Flamethrower,-,-,3,-,1386732
75.8,391,Monferno,fire,fighting,-,-,-,-,-,-,-,-,1499,129.6,96,139,42,Ember,Flame Wheel,Low Sweep,-,-,3,-,1730680
75.8,156,Quilava,fire,none,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Flame Charge,Dig,-,-,3,-,1774326
75.7,190,Aipom,normal,none,-,-,Shadow,-,-,-,-,-,1494,124.4,106.7,135,50,Astonish,Swift,Aerial Ace,-,-,3,-,1791711
75.7,741,Oricorio,ghost,flying,-,-,-,-,Sensu,-,-,-,1497,130.9,102.1,128,24,Air Slash,Air Cutter,Aerial Ace,-,-,3,-,1710403
75.6,499,Pignite,fire,fighting,-,-,Shadow,-,-,-,-,-,1497,127.3,87,158,29,Ember,Rock Tomb,Flame Charge,-,-,3,-,1751280
75.6,28,Sandslash,ground,none,-,-,Shadow,-,-,-,-,-,1497,120.5,123,125,23.5,Sand Attack,Night Slash*,Rock Tomb,-,-,3,-,1852528
75.5,136,Flareon,fire,none,-,-,-,-,-,-,-,-,1498,142.3,110,100,18,Ember,Superpower*,Heat Wave*,-,-,5,-,1564103
75.4,123,Scyther,bug,flying,-,-,-,-,-,-,-,-,1500,134.9,109.5,113,20.5,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,1668474
75.3,169,Crobat,poison,flying,-,-,Shadow,-,-,-,-,-,1500,121.2,118.1,129,21,Air Slash,Poison Fang,Shadow Ball,-,-,1,-,1847304
75.2,530,Excadrill,ground,steel,-,-,Shadow,-,-,-,-,-,1500,142.7,78.8,140,17,Mud Shot,Drill Run,Rock Slide,-,-,3,-,1573041
75.1,711,Gourgeist,ghost,grass,-,-,-,-,-,-,Large,-,1500,115.9,137.2,122,22,Incinerate,Shadow Ball,Seed Bomb,-,-,5,-,1940488
75,190,Aipom,normal,none,-,-,-,-,-,-,-,-,1494,124.4,106.7,135,50,Astonish,Swift,Aerial Ace,-,-,3,-,1791711
75,623,Golurk,ground,ghost,-,-,Shadow,-,-,-,-,-,1500,133.3,98.5,128,19.5,Mud Slap,Shadow Punch,Dynamic Punch,-,-,5,-,1681024
75,636,Larvesta,bug,fire,-,-,-,-,-,-,-,-,1499,130.8,99.8,131,45.5,Ember,Flame Wheel,Bug Buzz,-,-,5,-,1710210
74.9,427,Buneary,normal,none,-,-,-,-,-,-,-,-,1423,121.8,100.8,135,50,Quick Attack,Swift,Fire Punch,-,-,3,-,1658639
74.9,609,Chandelure,ghost,fire,-,-,-,-,-,-,-,-,1498,151.5,105.2,93,17,Incinerate,Shadow Ball,Flame Charge,-,-,5,-,1481922
74.9,711,Gourgeist,ghost,grass,-,-,-,-,-,-,Super,-,1500,115.1,131.6,129,21,Incinerate,Shadow Ball,Seed Bomb,-,-,5,-,1953944
74.9,31,Nidoqueen,poison,ground,-,-,-,-,-,-,-,-,1498,116.6,118.5,139,22.5,Mud Slap,Stone Edge,Poison Fang,-,-,3,-,1920313
74.8,530,Excadrill,ground,steel,-,-,-,-,-,-,-,-,1500,142.7,78.8,140,17,Mud Shot,Drill Run,Rock Slide,-,-,3,-,1573041
74.8,711,Gourgeist,ghost,grass,-,-,-,-,-,-,Average,-,1498,115.9,145.1,115,23.5,Incinerate,Shadow Ball,Seed Bomb,-,-,5,-,1933691
74.8,229,Houndoom,dark,fire,-,-,-,-,-,-,-,-,1500,139.6,97.3,118,21,Fire Fang,Foul Play,Flamethrower,-,-,3,-,1603024
74.6,156,Quilava,fire,none,-,-,Shadow,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Flame Charge,Dig,-,-,3,-,1774326
74.5,430,Honchkrow,dark,flying,-,-,Shadow,-,-,-,-,-,1500,150,68.9,145,20.5,Peck,Brave Bird,Dark Pulse,-,-,3,-,1499623
74.5,726,Torracat,fire,none,-,-,-,-,-,-,-,-,1496,135.6,89.9,135,35,Ember,Flame Charge,Crunch,-,-,3,-,1644555
74.4,770,Palossand,ghost,ground,-,-,-,-,-,-,-,-,1499,116.6,123,134,23,Astonish,Shadow Ball,Sand Tomb,-,-,3,-,1921866
74.2,555,Darmanitan,fire,none,-,Standard,-,-,-,-,-,-,1496,149.8,72.1,138,17.5,Incinerate,Rock Slide,Overheat,-,-,3,-,1489923
74.1,3,Venusaur,grass,poison,-,-,Shadow,-,-,-,-,-,1500,122.2,122.2,123,20.5,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,1835969
74,444,Gabite,dragon,ground,-,-,Shadow,-,-,-,-,-,1499,128.8,102.4,132,30,Mud Shot,Twister,Dig,-,-,5,-,1741329
73.9,711,Gourgeist,ghost,grass,-,-,-,-,-,-,Small,-,1499,116.9,153,107,25,Incinerate,Shadow Ball,Seed Bomb,-,-,5,-,1913042
73.6,228,Houndour,dark,fire,-,-,-,-,-,-,-,-,1395,140.3,82.3,120,50,Ember,Crunch,Flamethrower,-,-,3,-,1386732
73.6,31,Nidoqueen,poison,ground,-,-,Shadow,-,-,-,-,-,1498,116.6,118.5,139,22.5,Mud Slap,Stone Edge,Poison Fang,-,-,3,-,1920313
73.5,423,Gastrodon,water,ground,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,Mud Slap,Body Slam,Water Pulse,-,-,3,-,1966737
73.4,609,Chandelure,ghost,fire,-,-,Shadow,-,-,-,-,-,1498,151.5,105.2,93,17,Incinerate,Shadow Ball,Flame Charge,-,-,5,-,1481922
73.3,591,Amoonguss,grass,poison,-,-,Shadow,-,-,-,-,-,1498,109.3,105.9,177,26.5,Astonish,Grass Knot,Foul Play,-,-,3,-,2049605
73.3,709,Trevenant,ghost,grass,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Seed Bomb,Shadow Ball,-,-,5,-,1752077
73,741,Oricorio,psychic,flying,-,-,-,-,Pa'u,-,-,-,1497,130.9,102.1,128,24,Air Slash,Air Cutter,Aerial Ace,-,-,3,-,1710403
72.9,591,Amoonguss,grass,poison,-,-,-,-,-,-,-,-,1498,109.3,105.9,177,26.5,Astonish,Grass Knot,Foul Play,-,-,3,-,2049605
72.9,622,Golett,ground,ghost,-,-,Shadow,-,-,-,-,-,1344,119.3,89.9,141,50,Astonish,Shadow Punch,Brick Break,-,-,5,-,1512725
72.9,3,Venusaur,grass,poison,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,1835969
72.8,724,Decidueye,grass,fighting,Hisuian,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,Psycho Cut,Trailblaze,Aura Sphere,-,-,3,-,1764738
72.8,275,Shiftry,grass,dark,-,-,Shadow,-,-,-,-,-,1497,133.4,88.1,143,23.5,Snarl,Leaf Blade,Foul Play,-,-,3,-,1680081
72.8,128,Tauros,fighting,fire,-,-,-,-,Blaze,-,-,-,1500,127.8,120.7,114,20,Double Kick,Flame Charge,Trailblaze,-,-,3,-,1758735
72.7,760,Bewear,normal,fighting,-,-,-,-,-,-,-,-,1497,129.6,87.2,153,17.5,Shadow Claw,Superpower,Stomp,-,-,1,-,1729276
72.7,555,Darmanitan,fire,none,-,Standard,Shadow,-,-,-,-,-,1496,149.8,72.1,138,17.5,Incinerate,Rock Slide,Overheat,-,-,3,-,1489923
72.6,623,Golurk,ground,ghost,-,-,-,-,-,-,-,-,1500,133.3,98.5,128,19.5,Mud Slap,Shadow Punch,Dynamic Punch,-,-,5,-,1681024
72.6,645,Landorus,ground,flying,-,Incarnate,Shadow,-,-,-,-,-,1499,140.2,100.9,113,15,Mud Shot,Rock Slide,Earth Power,-,-,20,-,1598546
72.6,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Super,-,1414,111.8,113.4,141,50,Astonish,Grass Knot,Foul Play,-,-,5,-,1787612
72.5,254,Sceptile,grass,none,-,-,Shadow,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
72.5,561,Sigilyph,psychic,flying,-,-,-,-,-,-,-,-,1498,130.1,112.1,118,21.5,Air Slash,Air Cutter,Ancient Power,-,-,5,-,1720791
72.3,344,Claydol,ground,psychic,-,-,Shadow,-,-,-,-,-,1500,103.6,172.7,121,29,Mud Slap,Rock Tomb,Shadow Ball,-,-,3,-,2164207
72.3,781,Dhelmise,ghost,grass,-,-,-,-,-,-,-,-,1498,139.8,109.3,105,20,Shadow Claw,Power Whip,Brutal Swing,-,-,5,-,1604674
72.2,250,Ho-Oh,fire,flying,-,-,Shadow,-,-,-,-,-,1482,123.5,126.5,113,14,Incinerate,Brave Bird,Earthquake*,-,-,20,-,1764371
72.2,407,Roserade,grass,poison,-,-,-,-,-,-,-,-,1499,141.9,114.3,97,18.5,Poison Sting,Weather Ball (Fire)*,Leaf Storm,-,-,3,-,1574006
72.2,949,Toedscruel,ground,grass,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,Mud Slap,Seed Bomb,Wrap,-,-,3,-,2047453
72.1,332,Cacturne,grass,dark,-,-,Shadow,-,-,-,-,-,1498,147.2,85.1,121,24,Sucker Punch,Trailblaze,Dynamic Punch,-,-,3,-,1515811
72.1,715,Noivern,flying,dragon,-,-,-,-,-,-,-,-,1500,125.5,113.5,126,20,Air Slash,Heat Wave,Hurricane,-,-,5,-,1794213
72.1,571,Zoroark,normal,ghost,Hisuian,-,-,-,-,-,-,-,1499,163.4,87.5,96,21,Shadow Claw,Shadow Ball,Foul Play,-,-,5,-,1373550
72,332,Cacturne,grass,dark,-,-,-,-,-,-,-,-,1498,147.2,85.1,121,24,Sucker Punch,Trailblaze,Dynamic Punch,-,-,3,-,1515811
72,115,Kangaskhan,normal,none,-,-,-,-,-,-,-,-,1495,114.6,110.9,153,21.5,Low Kick,Brick Break*,Stomp*,-,-,3,-,1943857
72,709,Trevenant,ghost,grass,-,-,Shadow,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Shadow Ball,Seed Bomb,-,-,5,-,1752077
71.9,340,Whiscash,water,ground,-,-,-,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
71.8,113,Chansey,normal,none,-,-,-,-,-,-,-,-,1418,63,120.2,421,50,Zen Headbutt,Dazzling Gleam,Psychic,-,-,5,-,3188219
71.8,645,Landorus,ground,flying,-,Incarnate,-,-,-,-,-,-,1499,140.2,100.9,113,15,Mud Shot,Rock Slide,Earth Power,-,-,20,-,1598546
71.8,340,Whiscash,water,ground,-,-,Shadow,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
71.5,628,Braviary,normal,flying,-,-,-,-,-,-,-,-,1500,133.8,92.9,135,18,Air Slash,Fly,Close Combat,-,-,5,-,1678339
71.4,277,Swellow,normal,flying,-,-,Shadow,-,-,-,-,-,1499,136,100,121,29,Wing Attack,Brave Bird,Sky Attack,-,-,1,-,1645136
71.3,814,Raboot,fire,none,-,-,-,-,-,-,-,-,1498,128.9,103.7,130,31.5,Fire Spin,Flame Charge,Flamethrower,-,-,3,-,1737824
71.1,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Large,-,1406,113.4,115.1,133,50,Astonish,Grass Knot,Foul Play,-,-,5,-,1736900
71,520,Tranquill,normal,flying,-,-,-,-,-,-,-,-,1500,124,102.2,143,49.5,Air Slash,Heat Wave,Aerial Ace,-,-,1,-,1812350
71,718,Zygarde,dragon,ground,-,10% Forme,-,-,-,-,-,-,1494,138.1,119.1,98,22.5,Dragon Tail,Crunch,Earthquake,-,-,20,-,1612643
70.9,251,Celebi,psychic,grass,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,Aura Sphere,Leaf Storm,-,-,20,-,1855163
70.9,244,Entei,fire,none,-,-,Shadow,-,-,-,-,-,1484,128.9,95.2,139,15.5,Fire Fang,Flame Charge,Scorching Sands,-,-,20,-,1705046
70.9,622,Golett,ground,ghost,-,-,-,-,-,-,-,-,1344,119.3,89.9,141,50,Astonish,Shadow Punch,Brick Break,-,-,5,-,1512725
70.9,469,Yanmega,bug,flying,-,-,-,-,-,-,-,-,1500,136.8,96.1,125,19,Wing Attack,Aerial Ace,Ancient Power,-,-,3,-,1643327
70.8,275,Shiftry,grass,dark,-,-,-,-,-,-,-,-,1497,133.4,88.1,143,23.5,Snarl,Leaf Blade,Foul Play,-,-,3,-,1680081
70.7,229,Houndoom,dark,fire,-,-,Shadow,-,-,-,-,-,1500,139.6,97.3,118,21,Snarl,Foul Play,Flamethrower,-,-,3,-,1603024
70.7,520,Tranquill,normal,flying,-,-,Shadow,-,-,-,-,-,1500,124,102.2,143,49.5,Air Slash,Heat Wave,Aerial Ace,-,-,1,-,1812350
70.7,193,Yanma,bug,flying,-,-,-,-,-,-,-,-,1499,130.8,89.7,146,46.5,Wing Attack,Aerial Ace,Silver Wind,-,-,3,-,1713046
70.6,254,Sceptile,grass,none,-,-,-,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
70.5,908,Meowscarada,grass,dark,-,-,-,-,-,-,-,-,1498,140.4,99.1,115,19.5,Leafage,Frenzy Plant*,Night Slash,-,-,3,-,1600011
70.1,842,Appletun,grass,dragon,-,-,-,-,-,-,-,-,1499,116.6,102.5,161,23,Astonish,Seed Bomb,Outrage,-,-,5,-,1924256
70.1,232,Donphan,ground,none,-,-,Shadow,-,-,-,-,-,1498,125.3,113.2,126,18.5,Mud Slap,Body Slam,Trailblaze,-,-,3,-,1786397
70.1,798,Kartana,grass,steel,-,-,-,-,-,-,-,-,1500,169.2,99.3,79,15,Fury Cutter,Leaf Blade,Sacred Sword,-,-,20,-,1327757
70,626,Bouffalant,normal,none,-,-,-,-,-,-,-,-,1500,118.9,115.9,137,20,Mud Shot,Stomp,Megahorn,-,-,3,-,1887582
70,514,Simisear,fire,none,-,-,-,-,-,-,-,-,1496,136,95.8,126,23.5,Fire Spin,Crunch,Flamethrower,-,-,3,-,1642252
69.9,496,Servine,grass,none,-,-,-,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
69.9,70,Weepinbell,grass,poison,-,-,Shadow,-,-,-,-,-,1500,139.4,82.7,140,39.5,Acid,Power Whip,Seed Bomb,-,-,3,-,1613476
69.8,128,Tauros,normal,none,-,-,-,-,-,-,-,-,1499,125.1,119.5,120,21.5,Tackle,Trailblaze,Horn Attack,-,-,3,-,1794891
69.7,244,Entei,fire,none,-,-,-,-,-,-,-,-,1500,129.3,96.2,140,16,Fire Fang,Flame Charge,Scorching Sands,-,-,20,-,1741304
69.7,945,Grafaiai,poison,normal,-,-,-,-,-,-,-,-,1498,134.2,107.8,115,24.5,Mud Slap,Poison Fang,Sludge Bomb,-,-,3,-,1663690
69.7,291,Ninjask,bug,flying,-,-,-,-,-,-,-,-,1499,144.8,88.4,121,28.5,Fury Cutter,Shadow Ball,Aerial Ace,-,-,5,-,1549131
69.5,70,Weepinbell,grass,poison,-,-,-,-,-,-,-,-,1500,137.9,84.8,139,40.5,Acid,Power Whip,Seed Bomb,-,-,3,-,1626595
69.2,496,Servine,grass,none,-,-,Shadow,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
69.1,754,Lurantis,grass,none,-,-,-,-,-,-,-,-,1495,126.2,117.9,119,23,Leafage,Leaf Blade,Superpower,-,-,3,-,1770422
69,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Average,-,1381,114.3,116,126,50,Astonish,Grass Knot,Foul Play,-,-,5,-,1669772
69,756,Shiinotic,grass,fairy,-,-,-,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Seed Bomb,Moonblast,-,-,3,-,1925196
68.8,652,Chesnaught,grass,fighting,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,Low Kick,Frenzy Plant*,Superpower,-,-,3,-,1878859
68.8,815,Cinderace,fire,none,-,-,-,-,-,-,-,-,1500,139,99.4,117,18.5,Fire Spin,Flamethrower,Flame Charge,-,-,3,-,1617082
68.8,253,Grovyle,grass,none,-,-,-,-,-,-,-,-,1498,136.3,103.2,117,36.5,Quick Attack,Leaf Blade,Aerial Ace,-,-,3,-,1646572
68.8,413,Wormadam,bug,ground,-,-,-,-,Sandy,-,-,-,1499,110,144.9,128,34.5,Sucker Punch,Bug Buzz,Bulldoze,-,-,1,-,2040195
68.7,760,Bewear,normal,fighting,-,-,Shadow,-,-,-,-,-,1497,129.6,87.2,153,17.5,Low Kick,Superpower,Stomp,-,-,1,-,1729276
68.5,392,Infernape,fire,fighting,-,-,-,-,-,-,-,-,1495,136.7,100.4,119,20.5,Fire Spin,Close Combat,Blast Burn*,-,-,3,-,1633131
68.5,43,Oddish,grass,poison,-,-,-,-,-,-,-,-,1389,122.7,106.7,120,50,Acid,Seed Bomb,Sludge Bomb,-,-,3,-,1571110
68.5,27,Sandshrew,ground,none,-,-,-,-,-,-,-,-,1426,118.5,113.4,127,50,Sand Attack,Sand Tomb,Rock Tomb*,-,-,3,-,1706968
68.5,769,Sandygast,ghost,ground,-,-,-,-,-,-,-,-,1394,113.4,111.8,135,50,Astonish,Shadow Ball,Sand Tomb,-,-,3,-,1711543
68.5,756,Shiinotic,grass,fairy,-,-,Shadow,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Moonblast,Seed Bomb,-,-,3,-,1925196
68.4,232,Donphan,ground,none,-,-,-,-,-,-,-,-,1498,125.3,113.2,126,18.5,Mud Slap,Body Slam,Trailblaze,-,-,3,-,1786397
