Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
83.1,40,Wigglytuff,normal,fairy,-,-,-,-,-,-,-,-,1493,115.1,75.5,223,29,Charm,Icy Wind,Swift,-,-,1,-,1938893
83,496,Servine,grass,none,-,-,-,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
82.9,806,Blacephalon,fire,ghost,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,Incinerate,Mind Blown*,Shadow Ball,-,-,20,-,1290131
82.9,101,Electrode,electric,none,-,-,Shadow,-,-,-,-,-,1500,122.9,126.3,118,27,Volt Switch,Discharge,Foul Play,-,-,3,-,1831578
82.9,350,Milotic,water,none,-,-,-,-,-,-,-,-,1498,113.2,133.9,131,18.5,Waterfall,Aqua Tail,Wrap,-,-,5,-,1985080
82.9,195,Quagsire,water,ground,-,-,Shadow,-,-,-,-,-,1499,111.3,112.7,161,28.5,Mud Shot,Aqua Tail*,Mud Bomb,-,-,3,-,2018332
82.8,839,Coalossal,rock,fire,-,-,-,-,-,-,-,-,1500,98.2,139.4,167,24,Fire Spin,Rock Slide,Flame Charge,-,-,3,-,2285184
82.8,83,Farfetch'd,normal,flying,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,Fury Cutter,Leaf Blade,Aerial Ace,-,-,3,-,1671469
82.8,754,Lurantis,grass,none,-,-,-,-,-,-,-,-,1495,126.2,117.9,119,23,Leafage,Leaf Blade,Superpower,-,-,3,-,1770422
82.8,931,Squawkabilly,normal,flying,-,-,-,-,-,-,-,-,1492,133.6,84.8,147,28,Peck,Brave Bird,Fly,-,-,3,-,1665931
82.8,949,Toedscruel,ground,grass,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,Mud Slap,Seed Bomb,Earth Power,-,-,3,-,2047453
82.7,841,Flapple,grass,dragon,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,Dragon Breath,Seed Bomb,Dragon Pulse,-,-,5,-,1618070
82.7,272,Ludicolo,water,grass,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,Astonish,Weather Ball (Water),Energy Ball,-,-,3,-,1930725
82.7,18,Pidgeot,normal,flying,-,-,Shadow,-,-,-,-,-,1499,116.9,115.5,142,26.5,Gust*,Air Cutter*,Brave Bird,-,-,1,-,1917898
82.7,732,Trumbeak,normal,flying,-,-,-,-,-,-,-,-,1499,134.1,93.3,134,48.5,Peck,Drill Peck,Rock Blast,-,-,1,-,1675846
82.4,78,Rapidash,fire,none,-,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,Incinerate,Drill Run,Wild Charge*,-,-,3,-,1669979
82.3,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Cross Chop,Night Slash,-,-,3,-,1985019
82.2,160,Feraligatr,water,none,-,-,-,-,-,-,-,-,1500,123.9,117.4,125,19.5,Shadow Claw,Hydro Cannon*,Ice Beam,-,-,3,-,1817697
82.1,497,Serperior,grass,none,-,-,-,-,-,-,-,-,1500,110.2,142.3,130,25,Vine Whip,Frenzy Plant*,Aerial Ace,-,-,3,-,2038328
81.9,81,Magnemite,electric,steel,-,-,-,-,-,-,-,-,1496,147.8,113.6,90,49,Volt Switch,Magnet Bomb,Discharge,-,-,3,-,1511610
81.9,157,Typhlosion,fire,none,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
81.8,80,Slowbro,water,psychic,-,-,Shadow,-,-,-,-,-,1500,113.4,120.9,144,22,Confusion,Drain Punch,Ice Beam,-,-,3,-,1974848
81.7,154,Meganium,grass,none,-,-,-,-,-,-,-,-,1497,110.8,139,131,23,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,2018472
81.7,642,Thundurus,electric,flying,-,Incarnate,-,-,-,-,-,-,1500,148.1,95.5,107,16.5,Thunder Shock,Thunder Punch,Brick Break,-,-,20,-,1513826
81.6,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Super,-,1414,111.8,113.4,141,50,Astonish,Foul Play,Grass Knot,-,-,5,-,1787612
81.5,649,Genesect,bug,steel,-,-,-,-,-,-,-,-,1498,141.1,111.7,100,16,Fury Cutter,X-Scissor,Techno Blast (Normal)*,-,-,20,-,1575465
81.5,203,Girafarig,normal,psychic,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,1720655
81.5,82,Magneton,electric,steel,-,-,Shadow,-,-,-,-,-,1499,143.5,114.7,95,22,Thunder Shock,Discharge,Magnet Bomb,-,-,3,-,1562951
81.5,324,Torkoal,fire,none,-,-,-,-,-,-,-,-,1499,107.6,151.3,128,27,Ember,Flame Wheel,Overheat,-,-,3,-,2083996
81.5,709,Trevenant,ghost,grass,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Seed Bomb,Shadow Ball,-,-,5,-,1752077
81.3,730,Primarina,water,fairy,-,-,-,-,-,-,-,-,1500,131.6,115.7,112,17,Waterfall,Disarming Voice,Hydro Cannon*,-,-,3,-,1705342
81.3,254,Sceptile,grass,none,-,-,Shadow,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
81.2,537,Seismitoad,water,ground,-,-,-,-,-,-,-,-,1500,120.3,100.9,154,22,Mud Shot,Earth Power,Icy Wind,-,-,3,-,1868887
81.1,219,Magcargo,fire,rock,-,-,-,-,-,-,-,-,1500,110.9,156.4,117,36.5,Ember,Rock Tomb,Overheat,-,-,1,-,2029369
81.1,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Night Slash,Cross Chop,-,-,3,-,1985019
81.1,186,Politoed,water,none,-,-,-,-,-,-,-,-,1498,114,124.3,139,23,Mud Shot,Weather Ball (Water),Ice Beam*,-,-,3,-,1970072
81.1,407,Roserade,grass,poison,-,-,-,-,-,-,-,-,1499,141.9,114.3,97,18.5,Poison Sting,Weather Ball (Fire)*,Leaf Storm,-,-,3,-,1574006
81.1,217,Ursaring,normal,none,-,-,-,-,-,-,-,-,1500,139.6,91.4,126,18.5,Shadow Claw,Swift,Close Combat,-,-,3,-,1607158
81,143,Snorlax,normal,none,-,-,Shadow,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
80.9,115,Kangaskhan,normal,none,-,-,-,-,-,-,-,-,1495,114.6,110.9,153,21.5,Low Kick,Brick Break*,Crunch,-,-,3,-,1943857
80.9,254,Sceptile,grass,none,-,-,-,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
80.9,320,Wailmer,water,none,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
80.9,320,Wailmer,water,none,-,-,Shadow,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
80.8,466,Electivire,electric,none,-,-,-,-,-,-,-,-,1498,143.4,100.9,108,18,Thunder Shock,Ice Punch,Wild Charge,-,-,5,-,1562263
80.8,709,Trevenant,ghost,grass,-,-,Shadow,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Shadow Ball,Foul Play,-,-,5,-,1752077
80.7,1019,Hydrapple,grass,dragon,-,-,-,-,-,-,-,-,1500,122.3,110.7,136,17,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,1841044
80.7,26,Raichu,electric,psychic,Alolan,-,-,-,-,-,-,-,1498,135.5,109.9,111,24,Thunder Shock,Wild Charge,Trailblaze,-,-,1,-,1653242
80.7,357,Tropius,grass,flying,-,-,-,-,-,-,-,-,1498,101.4,128.1,170,29,Air Slash,Leaf Blade,Brutal Swing,-,-,5,-,2208146
80.6,779,Bruxish,water,psychic,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,Confusion,Aqua Tail,Psychic Fangs,-,-,3,-,1636557
80.6,920,Lokix,bug,dark,-,-,-,-,-,-,-,-,1499,132.9,104.1,122,24,Sucker Punch,X-Scissor,Trailblaze,-,-,1,-,1686502
80.6,738,Vikavolt,bug,electric,-,-,Shadow,-,-,-,-,-,1494,144.2,96.7,111,17.5,Volt Switch*,X-Scissor,Discharge,-,-,1,-,1547210
80.5,351,Castform,water,none,-,-,-,-,-,-,-,Rainy,1500,112.6,121.3,146,39.5,Water Gun,Weather Ball (Water),Thunder,-,-,5,-,1993800
80.5,20,Raticate,dark,normal,Alolan,-,Shadow,-,-,-,-,-,1497,107.1,130.2,150,36.5,Quick Attack,Crunch,Hyper Beam,-,-,1,-,2090786
80.5,128,Tauros,fighting,water,-,-,-,-,Aqua,-,-,-,1500,127.8,120.7,114,20,Double Kick,Aqua Jet,Trailblaze,-,-,3,-,1758735
80.5,335,Zangoose,normal,none,-,-,-,-,-,-,-,-,1500,144.8,87.8,122,23,Fury Cutter,Close Combat,Night Slash,-,-,3,-,1550367
80.4,936,Armarouge,fire,psychic,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,Incinerate,Psyshock,Heat Wave,-,-,5,-,1695222
80.4,75,Graveler,rock,electric,Alolan,-,Shadow,-,-,-,-,-,1500,122.6,129.9,115,29.5,Volt Switch,Stone Edge,Rock Blast,-,-,1,-,1831483
80.2,323,Camerupt,fire,ground,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Earth Power,Rock Tomb,-,-,3,-,1678150
80.1,76,Golem,rock,electric,Alolan,-,Shadow,-,-,-,-,-,1497,125.2,122.3,117,19,Volt Switch,Wild Charge,Rock Blast,-,-,1,-,1791042
80.1,141,Kabutops,rock,water,-,-,-,-,-,-,-,-,1498,135.5,119.8,102,20.5,Fury Cutter*,Aqua Jet,Stone Edge,-,-,5,-,1654897
80.1,127,Pinsir,bug,none,-,-,Shadow,-,-,-,-,-,1498,139.6,112.6,102,18.5,Fury Cutter,Close Combat,X-Scissor,-,-,5,-,1603789
80,760,Bewear,normal,fighting,-,-,Shadow,-,-,-,-,-,1497,129.6,87.2,153,17.5,Shadow Claw,Superpower,Stomp,-,-,1,-,1729276
80,900,Kleavor,bug,rock,-,-,-,-,-,-,-,-,1500,143.6,104.5,104,17.5,Fury Cutter,X-Scissor,Rock Slide,-,-,5,-,1560876
80,259,Marshtomp,water,ground,-,-,-,-,-,-,-,-,1499,119.9,111.5,140,34.5,Mud Shot,Surf,Sludge,-,-,3,-,1871384
80,496,Servine,grass,none,-,-,Shadow,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
79.7,662,Fletchinder,fire,flying,-,-,Shadow,-,-,-,-,-,1495,123.3,102.6,143,47.5,Peck,Fly,Heat Wave,-,-,1,-,1810501
79.7,157,Typhlosion,fire,ghost,Hisuian,-,-,-,-,-,-,-,1500,139.6,106.9,108,18.5,Ember,Shadow Ball,Wild Charge,-,-,3,-,1611490
79.7,738,Vikavolt,bug,electric,-,-,-,-,-,-,-,-,1494,144.2,96.7,111,17.5,Volt Switch*,X-Scissor,Fly,-,-,1,-,1547210
79.6,15,Beedrill,bug,poison,-,-,-,-,-,-,-,-,1500,127.1,106.5,130,30.5,Poison Sting,X-Scissor,Drill Run*,-,-,1,-,1760459
79.6,781,Dhelmise,ghost,grass,-,-,-,-,-,-,-,-,1498,139.8,109.3,105,20,Shadow Claw,Power Whip,Brutal Swing,-,-,5,-,1604674
79.6,340,Whiscash,water,ground,-,-,Shadow,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
79.5,589,Escavalier,bug,steel,-,-,-,-,-,-,-,-,1495,132.2,117.6,108,19,Bug Bite,Drill Run,Razor Shell*,-,-,3,-,1679048
79.5,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Large,-,1406,113.4,115.1,133,50,Astonish,Foul Play,Grass Knot,-,-,5,-,1736900
79.5,398,Staraptor,normal,flying,-,-,Shadow,-,-,-,-,-,1496,140.4,90.8,125,19.5,Wing Attack,Fly,Close Combat,-,-,1,-,1594214
79.5,494,Victini,psychic,fire,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,V-Create,Psyshock,-,-,20,-,1855163
79.5,340,Whiscash,water,ground,-,-,-,-,-,-,-,-,1495,107.6,108.3,178,27,Mud Shot,Mud Bomb,Scald,-,-,1,-,2073839
79.4,545,Scolipede,bug,poison,-,-,-,-,-,-,-,-,1496,131.8,120.4,107,22.5,Poison Sting,Aqua Tail,Megahorn,-,-,1,-,1697847
79.3,348,Armaldo,rock,bug,-,-,Shadow,-,-,-,-,-,1500,133.9,109.1,115,19.5,Fury Cutter,Rock Blast,Liquidation,-,-,3,-,1680484
79.3,596,Galvantula,bug,electric,-,-,-,-,-,-,-,-,1500,138.3,96.5,122,25.5,Volt Switch,Discharge,Lunge,-,-,3,-,1627493
79.2,760,Bewear,normal,fighting,-,-,-,-,-,-,-,-,1497,129.6,87.2,153,17.5,Shadow Claw,Superpower,Stomp,-,-,1,-,1729276
79.2,75,Graveler,rock,electric,Alolan,-,-,-,-,-,-,-,1499,121.5,131,116,30,Volt Switch,Stone Edge,Rock Blast,-,-,1,-,1845378
79.2,126,Magmar,fire,none,-,-,Shadow,-,-,-,-,-,1497,135.2,107.6,114,23,Karate Chop,Fire Punch,Scorching Sands,-,-,5,-,1658602
79,141,Kabutops,rock,water,-,-,Shadow,-,-,-,-,-,1498,135.5,119.8,102,20.5,Fury Cutter*,Aqua Jet,Stone Edge,-,-,5,-,1654897
79,259,Marshtomp,water,ground,-,-,Shadow,-,-,-,-,-,1500,120.4,111.4,139,33.5,Mud Shot,Surf,Sludge,-,-,3,-,1864979
78.9,724,Decidueye,grass,ghost,-,-,-,-,-,-,-,-,1500,127.8,115.3,119,20,Leafage,Frenzy Plant*,Spirit Shackle,-,-,3,-,1754076
78.9,662,Fletchinder,fire,flying,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,Peck,Fly,Heat Wave,-,-,1,-,1810501
78.9,941,Kilowattrel,electric,flying,-,-,-,-,-,-,-,-,1499,143.2,92.5,118,22.5,Thunder Shock,Acrobatics,Aerial Ace,-,-,1,-,1563295
78.9,275,Shiftry,grass,dark,-,-,Shadow,-,-,-,-,-,1497,133.4,88.1,143,23.5,Snarl,Leaf Blade,Foul Play,-,-,3,-,1680081
78.9,49,Venomoth,bug,poison,-,-,Shadow,-,-,-,-,-,1497,127,107.6,129,27,Psywave,Poison Fang,Silver Wind,-,-,3,-,1763077
78.9,547,Whimsicott,grass,fairy,-,-,-,-,-,-,-,-,1499,118.8,135,118,28,Fairy Wind,Seed Bomb,Moonblast,-,-,1,-,1892000
78.8,911,Skeledirge,fire,ghost,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,Incinerate,Torch Song,Shadow Ball,-,-,3,-,1849333
78.6,168,Ariados,bug,poison,-,-,-,-,-,-,-,-,1497,124.2,103.9,140,33.5,Poison Sting,Lunge,Trailblaze,-,-,1,-,1806211
78.6,126,Magmar,fire,none,-,-,-,-,-,-,-,-,1497,135.2,107.6,114,23,Karate Chop,Fire Punch,Scorching Sands,-,-,5,-,1658602
78.6,157,Typhlosion,fire,none,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
78.6,321,Wailord,water,none,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Return<sup>†</sup>,-,-,1,-,1891875
78.4,323,Camerupt,fire,ground,-,-,Shadow,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Earth Power,Rock Tomb,-,-,3,-,1678150
78.4,596,Galvantula,bug,electric,-,-,Shadow,-,-,-,-,-,1500,138.3,96.5,122,25.5,Volt Switch,Discharge,Lunge,-,-,3,-,1627493
78.4,467,Magmortar,fire,none,-,-,Shadow,-,-,-,-,-,1498,140.8,104.5,108,17.5,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,1589375
78.4,123,Scyther,bug,flying,-,-,Shadow,-,-,-,-,-,1500,134.9,109.5,113,20.5,Fury Cutter,X-Scissor,Night Slash,-,-,5,-,1668474
78.3,603,Eelektrik,electric,none,-,-,-,-,-,-,-,-,1497,122.3,110.1,136,35.5,Acid,Discharge,Crunch,-,-,1,-,1831304
78.3,589,Escavalier,bug,steel,-,-,Shadow,-,-,-,-,-,1495,132.2,117.6,108,19,Bug Bite,Drill Run,Razor Shell*,-,-,3,-,1679048
78.3,608,Lampent,ghost,fire,-,-,Shadow,-,-,-,-,-,1500,132.5,99,129,35,Ember,Heat Wave,Energy Ball,-,-,5,-,1692369
78.3,925,Maushold,normal,none,-,-,-,-,-,-,-,-,1498,116.2,122,136,28.5,Mud Shot,Swift,Crunch,-,-,1,-,1928003
78.1,908,Meowscarada,grass,dark,-,-,-,-,-,-,-,-,1498,140.4,99.1,115,19.5,Leafage,Night Slash,Frenzy Plant*,-,-,3,-,1600011
78,15,Beedrill,bug,poison,-,-,Shadow,-,-,-,-,-,1500,127.1,106.5,130,30.5,Poison Sting,X-Scissor,Drill Run*,-,-,1,-,1760459
77.9,397,Staravia,normal,flying,-,-,Shadow,-,-,-,-,-,1468,131.9,91.6,135,50,Wing Attack,Brave Bird,Fly,-,-,1,-,1631281
77.9,389,Torterra,grass,ground,-,-,-,-,-,-,-,-,1498,119.9,117,133,19,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,1867141
77.8,212,Scizor,bug,steel,-,-,-,-,-,-,-,-,1500,137.9,112,105,18.5,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,1622257
77.7,76,Golem,rock,electric,Alolan,-,-,-,-,-,-,-,1497,125.2,122.3,117,19,Volt Switch,Wild Charge,Rock Blast,-,-,1,-,1791042
77.7,240,Magby,fire,none,-,-,-,-,-,-,-,-,1496,139.5,95.8,120,50,Karate Chop,Fire Punch,Brick Break,-,-,5,-,1603478
77.7,212,Scizor,bug,steel,-,-,Shadow,-,-,-,-,-,1500,137.9,112,105,18.5,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,1622257
77.7,143,Snorlax,normal,none,-,-,-,-,-,-,-,-,1500,108.4,102.3,187,17.5,Lick,Body Slam,Superpower,-,-,5,-,2073265
77.5,922,Pawmo,electric,fighting,-,-,-,-,-,-,-,-,1468,136.1,81.5,142,50,Thunder Shock,Wild Charge,Thunder Punch,-,-,3,-,1575592
77.5,913,Quaxwell,water,none,-,-,-,-,-,-,-,-,1500,125.4,103.5,138,34,Wing Attack,Aqua Jet,Aerial Ace,-,-,3,-,1792214
77.5,397,Staravia,normal,flying,-,-,-,-,-,-,-,-,1468,131.9,91.6,135,50,Wing Attack,Brave Bird,Fly,-,-,1,-,1631281
77.4,663,Talonflame,fire,flying,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,Incinerate*,Fly,Brave Bird,-,-,1,-,1846682
77.3,402,Kricketune,bug,none,-,-,-,-,-,-,-,-,1497,127.7,89.6,153,38,Fury Cutter,X-Scissor,Aerial Ace,-,-,1,-,1750786
77.2,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Average,-,1381,114.3,116,126,50,Astonish,Foul Play,Grass Knot,-,-,5,-,1669772
77.2,128,Tauros,fighting,fire,-,-,-,-,Blaze,-,-,-,1500,127.8,120.7,114,20,Double Kick,Flame Charge,Trailblaze,-,-,3,-,1758735
77.1,251,Celebi,psychic,grass,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,Aura Sphere,Leaf Storm,-,-,20,-,1855163
77.1,651,Quilladin,grass,none,-,-,-,-,-,-,-,-,1497,115,130.2,130,35,Vine Whip,Energy Ball,Body Slam,-,-,3,-,1946835
77,125,Electabuzz,electric,none,-,-,-,-,-,-,-,-,1498,130.9,113.2,115,24,Thunder Shock,Thunder Punch,Return<sup>†</sup>,-,-,5,-,1704150
77,47,Parasect,bug,grass,-,-,-,-,-,-,-,-,1500,124.2,118.3,123,30.5,Fury Cutter,X-Scissor,Cross Poison,-,-,3,-,1806701
77,8,Wartortle,water,none,-,-,-,-,-,-,-,-,1496,107.6,139.1,139,47.5,Water Gun,Aqua Jet,Ice Beam,-,-,3,-,2080282
76.8,727,Incineroar,fire,dark,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,Fire Fang,Brutal Swing,Blast Burn*,-,-,3,-,1791290
76.8,49,Venomoth,bug,poison,-,-,-,-,-,-,-,-,1497,127,107.6,129,27,Psywave,Poison Fang,Silver Wind,-,-,3,-,1763077
76.7,264,Linoone,dark,normal,Galarian,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,Snarl,Body Slam,Dig,-,-,1,-,1965124
76.6,332,Cacturne,grass,dark,-,-,-,-,-,-,-,-,1498,147.2,85.1,121,24,Sucker Punch,Trailblaze,Dynamic Punch,-,-,3,-,1515811
76.6,756,Shiinotic,grass,fairy,-,-,-,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Seed Bomb,Moonblast,-,-,3,-,1925196
76.5,6,Charizard,fire,flying,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
76.5,651,Quilladin,grass,none,-,-,Shadow,-,-,-,-,-,1497,115,130.2,130,35,Vine Whip,Energy Ball,Body Slam,-,-,3,-,1946835
76.5,758,Salazzle,poison,fire,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,Incinerate,Poison Fang,Dragon Pulse,-,-,3,-,1529161
76.5,321,Wailord,water,none,-,-,Shadow,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Hyper Beam,-,-,1,-,1891875
76.4,154,Meganium,grass,none,-,-,Shadow,-,-,-,-,-,1497,110.8,139,131,23,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,2018472
76.4,899,Wyrdeer,normal,psychic,-,-,-,-,-,-,-,-,1497,126.6,95.6,146,20,Confusion,Stomp,Wild Charge,-,-,5,-,1767417
76.3,545,Scolipede,bug,poison,-,-,Shadow,-,-,-,-,-,1496,131.8,120.4,107,22.5,Poison Sting,Aqua Tail,X-Scissor,-,-,1,-,1697847
76.2,275,Shiftry,grass,dark,-,-,-,-,-,-,-,-,1497,133.4,88.1,143,23.5,Snarl,Leaf Blade,Foul Play,-,-,3,-,1680081
76.2,277,Swellow,normal,flying,-,-,-,-,-,-,-,-,1499,136,100,121,29,Wing Attack,Brave Bird,Aerial Ace,-,-,1,-,1645136
76.1,253,Grovyle,grass,none,-,-,-,-,-,-,-,-,1498,136.3,103.2,117,36.5,Quick Attack,Leaf Blade,Aerial Ace,-,-,3,-,1646572
76.1,542,Leavanny,bug,grass,-,-,-,-,-,-,-,-,1497,129.5,110.3,121,21.5,Shadow Claw*,Leaf Blade,X-Scissor,-,-,1,-,1727030
76.1,264,Linoone,dark,normal,Galarian,-,Shadow,-,-,-,-,-,1497,114.1,111.8,154,38.5,Snarl,Body Slam,Dig,-,-,1,-,1965124
76.1,70,Weepinbell,grass,poison,-,-,-,-,-,-,-,-,1500,137.9,84.8,139,40.5,Acid,Power Whip,Seed Bomb,-,-,3,-,1626595
76,838,Carkol,rock,fire,-,-,-,-,-,-,-,-,1500,97.1,141.5,168,46.5,Smack Down,Rock Slide,Flame Charge,-,-,3,-,2308407
76,79,Slowpoke,water,psychic,-,-,-,-,-,-,-,-,1386,104.2,95,186,50,Confusion,Psyshock,Water Pulse,-,-,3,-,1840271
75.9,153,Bayleef,grass,none,-,-,-,-,-,-,-,-,1499,105.6,141.6,142,49.5,Magical Leaf,Ancient Power,Energy Ball,-,-,3,-,2122414
75.9,400,Bibarel,normal,water,-,-,Shadow,-,-,-,-,-,1498,123,99.3,149,31.5,Rollout,Surf,Hyper Fang,-,-,1,-,1818797
75.9,592,Frillish,water,ghost,-,-,-,-,-,-,-,-,1421,109.2,125.2,135,50,Hex,Night Shade,Ice Beam,-,-,3,-,1846427
75.9,74,Geodude,rock,electric,Alolan,-,Shadow,-,-,-,-,-,1462,123.5,123.5,113,50,Volt Switch,Rock Tomb,Rock Slide,-,-,1,-,1724177
75.9,465,Tangrowth,grass,none,-,-,-,-,-,-,-,-,1495,120.7,112.8,136,18,Vine Whip,Power Whip,Rock Slide,-,-,3,-,1851661
75.8,441,Chatot,normal,flying,-,-,-,-,-,-,-,-,1499,139.6,78.4,147,32.5,Peck,Sky Attack,Heat Wave,-,-,5,-,1609663
75.8,536,Palpitoad,water,ground,-,-,-,-,-,-,-,-,1500,116.2,103,161,48,Mud Shot,Earth Power,Water Pulse,-,-,3,-,1926840
75.7,945,Grafaiai,poison,normal,-,-,-,-,-,-,-,-,1498,134.2,107.8,115,24.5,Mud Slap,Poison Fang,Sludge Bomb,-,-,3,-,1663690
75.7,127,Pinsir,bug,none,-,-,-,-,-,-,-,-,1498,139.6,112.6,102,18.5,Fury Cutter,Close Combat,X-Scissor,-,-,5,-,1603789
75.7,398,Staraptor,normal,flying,-,-,-,-,-,-,-,-,1496,140.4,90.8,125,19.5,Wing Attack,Fly,Close Combat,-,-,1,-,1594214
75.6,348,Armaldo,rock,bug,-,-,-,-,-,-,-,-,1500,133.9,109.1,115,19.5,Fury Cutter,Rock Blast,Liquidation,-,-,3,-,1680484
75.6,632,Durant,bug,steel,-,-,-,-,-,-,-,-,1499,135.3,122.4,100,21,Bug Bite,X-Scissor,Stone Edge,-,-,3,-,1656336
75.6,2,Ivysaur,grass,poison,-,-,-,-,-,-,-,-,1500,118.7,121.1,131,37.5,Vine Whip,Power Whip,Sludge Bomb,-,-,3,-,1883144
75.6,756,Shiinotic,grass,fairy,-,-,Shadow,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Seed Bomb,Moonblast,-,-,3,-,1925196
75.5,626,Bouffalant,normal,none,-,-,-,-,-,-,-,-,1500,118.9,115.9,137,20,Mud Shot,Stomp,Megahorn,-,-,3,-,1887582
75.5,140,Kabuto,rock,water,-,-,Shadow,-,-,-,-,-,1499,134.5,129.5,96,49,Mud Shot,Aqua Jet,Rock Tomb,-,-,5,-,1671529
75.4,332,Cacturne,grass,dark,-,-,Shadow,-,-,-,-,-,1498,147.2,85.1,121,24,Sucker Punch,Trailblaze,Dynamic Punch,-,-,3,-,1515811
75.4,342,Crawdaunt,water,dark,-,-,Shadow,-,-,-,-,-,1498,144.7,98.4,109,22,Waterfall,Night Slash,Scald,-,-,3,-,1551934
75.4,467,Magmortar,fire,none,-,-,-,-,-,-,-,-,1498,140.8,104.5,108,17.5,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,1589375
75.3,55,Golduck,water,none,-,-,-,-,-,-,-,-,1499,124.2,112.2,129,22.5,Confusion,Cross Chop,Liquidation,-,-,3,-,1796871
75.3,608,Lampent,ghost,fire,-,-,-,-,-,-,-,-,1500,132.5,99,129,35,Ember,Heat Wave,Energy Ball,-,-,5,-,1692369
75.3,541,Swadloon,bug,grass,-,-,-,-,-,-,-,-,1500,106.7,146.2,135,50,Bug Bite,Energy Ball,Silver Wind,-,-,1,-,2106471
75.2,654,Braixen,fire,none,-,-,Shadow,-,-,-,-,-,1499,130.6,107,123,31,Ember,Psyshock,Flame Charge,-,-,3,-,1718256
