Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
84.2,462,Magnezone,electric,steel,-,-,-,-,-,-,-,-,2500,173.3,156.9,132,28.5,Volt Switch,Wild Charge,Mirror Shot,-,-,3,-,3589120
84.2,378,Regice,ice,none,-,-,-,-,-,-,-,-,2488,133.9,234.9,147,30,Lock On,Thunder*,Blizzard,-,-,20,-,4623167
84.1,534,Conkeldurr,fighting,none,-,-,Shadow,-,-,-,-,-,2500,173,121.2,172,27.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,3606957
84.1,916,Oinkologne,normal,none,-,-,-,-,-,-,-,-,2497,151.1,133.6,204,41,Mud Slap*,Body Slam,Trailblaze,-,-,1,-,4118651
84.1,379,Registeel,steel,none,-,-,Shadow,-,-,-,-,-,2488,124.2,240.3,167,46.5,Lock On,Focus Blast,Zap Cannon*,-,-,20,-,4985042
84,649,Genesect,bug,steel,-,-,-,-,Burn,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Burn)*,-,-,20,-,3398909
84,121,Starmie,water,psychic,-,-,Shadow,-,-,-,-,-,2498,170.7,158,135,41.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,3640869
83.9,85,Dodrio,normal,flying,-,-,-,-,-,-,-,-,2499,184.9,129.1,141,48.5,Peck,Drill Peck,Brave Bird,-,-,3,-,3365031
83.9,338,Solrock,rock,psychic,-,-,-,-,-,-,-,-,2497,157.3,139.1,181,47.5,Psywave,Weather Ball (Fire),Rock Slide,-,-,3,-,3959098
83.9,157,Typhlosion,fire,none,-,-,-,-,-,-,-,-,2500,171.5,140.6,151,34,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,3640809
83.8,673,Gogoat,grass,none,-,-,-,-,-,-,-,-,2496,153.5,123.6,214,36,Vine Whip,Leaf Blade,Rock Slide,-,-,3,-,4057981
83.8,623,Golurk,ground,ghost,-,-,Shadow,-,-,-,-,-,2500,172.1,127.2,166,35,Astonish,Shadow Punch,Dynamic Punch,-,-,5,-,3633671
83.8,448,Lucario,fighting,steel,-,-,-,-,-,-,-,-,2492,186.3,123.4,145,37.5,Force Palm*,Aura Sphere,Shadow Ball,-,-,5,-,3332518
83.8,949,Toedscruel,ground,grass,-,-,-,-,-,-,-,-,2499,141.2,185.2,169,48,Mud Slap,Seed Bomb,Earth Power,-,-,3,-,4416829
83.7,863,Perrserker,steel,none,-,-,-,-,-,-,-,-,2497,165.7,147.4,154,48.5,Shadow Claw,Close Combat,Foul Play,-,-,3,-,3762118
83.6,257,Blaziken,fire,fighting,-,-,-,-,-,-,-,-,2495,185.1,117.9,154,34,Ember,Aura Sphere,Blast Burn*,-,-,3,-,3361194
83.6,466,Electivire,electric,none,-,-,-,-,-,-,-,-,2500,185,128.4,142,29.5,Thunder Shock,Wild Charge,Ice Punch,-,-,5,-,3374171
83.6,462,Magnezone,electric,steel,-,-,Shadow,-,-,-,-,-,2500,173.3,156.9,132,28.5,Volt Switch,Wild Charge,Mirror Shot,-,-,3,-,3589120
83.6,157,Typhlosion,fire,none,-,-,Shadow,-,-,-,-,-,2500,171.5,140.6,151,34,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,3640809
83.5,563,Cofagrigus,ghost,none,-,-,Shadow,-,-,-,-,-,2497,146.6,208.6,139,49.5,Shadow Claw,Shadow Ball,Dark Pulse,-,-,3,-,4251447
83.5,475,Gallade,psychic,fighting,-,-,Shadow,-,-,-,-,-,2498,175.6,151.6,133,29.5,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,3541430
83.5,538,Throh,fighting,none,-,-,Shadow,-,-,-,-,-,2500,142.2,139.8,221,43.5,Low Kick,Brick Break,Body Slam,-,-,5,-,4390995
83.4,323,Camerupt,fire,ground,-,-,-,-,-,-,-,-,2479,175.6,126.9,157,50,Incinerate,Earth Power,Rock Tomb,-,-,3,-,3498579
83.3,724,Decidueye,grass,ghost,-,-,-,-,-,-,-,-,2500,165.5,149.2,153,37,Astonish,Frenzy Plant*,Spirit Shackle,-,-,3,-,3777731
83.3,337,Lunatone,rock,psychic,-,-,-,-,-,-,-,-,2497,157.3,139.1,181,47.5,Psywave,Weather Ball (Ice),Rock Slide,-,-,3,-,3959098
83.3,71,Victreebel,grass,poison,-,-,Shadow,-,-,-,-,-,2492,173.6,123.4,167,46.5,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,3578349
83.2,182,Bellossom,grass,none,-,-,-,-,-,-,-,-,2499,151.6,166.6,163,48.5,Acid,Leaf Blade,Dazzling Gleam,-,-,3,-,4115043
83.2,1000,Gholdengo,steel,ghost,-,-,-,-,-,-,-,-,2499,174.4,139,147,26,Hex,Shadow Ball,Power Gem,-,-,5,-,3561984
83.2,675,Pangoro,fighting,dark,-,-,-,-,-,-,-,-,2493,172.4,120.7,173,33,Karate Chop,Close Combat,Night Slash,-,-,3,-,3601186
83.1,936,Armarouge,fire,psychic,-,-,-,-,-,-,-,-,2492,169.7,142.6,151,28.5,Incinerate,Psyshock,Flame Charge,-,-,5,-,3655686
83.1,724,Decidueye,grass,fighting,Hisuian,-,-,-,-,-,-,-,2500,164.1,141.5,164,33.5,Psycho Cut,Aura Sphere,Trailblaze,-,-,3,-,3808339
83.1,643,Reshiram,dragon,fire,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Fusion Flare*,Draco Meteor,-,-,20,-,3477820
83.1,435,Skuntank,poison,dark,-,-,-,-,-,-,-,-,2500,158,122.7,204,50,Poison Jab,Crunch,Trailblaze,-,-,3,-,3953754
83.1,435,Skuntank,poison,dark,-,-,Shadow,-,-,-,-,-,2500,158,122.7,204,50,Poison Jab,Crunch,Trailblaze,-,-,3,-,3953754
83.1,121,Starmie,water,psychic,-,-,-,-,-,-,-,-,2498,170.7,158,135,41.5,Psywave,Aqua Jet,Power Gem,-,-,3,-,3640869
83.1,71,Victreebel,grass,poison,-,-,-,-,-,-,-,-,2492,173.6,123.4,167,46.5,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,3578349
83,330,Flygon,ground,dragon,-,-,Shadow,-,-,-,-,-,2500,165.2,141.5,162,40,Dragon Tail,Twister,Sand Tomb,-,-,5,-,3785283
83,934,Garganacl,rock,none,-,-,-,-,-,-,-,-,2496,136.8,177.5,187,38.5,Mud Shot,Rock Tomb,Rock Blast,-,-,5,-,4540313
83,472,Gliscor,ground,flying,-,-,Shadow,-,-,-,-,-,2500,148.8,186.6,151,39.5,Wing Attack,Acrobatics,Night Slash,-,-,5,-,4194296
83,151,Mew,psychic,none,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Shadow Claw,Psyshock,Wild Charge,-,-,20,-,3996896
82.9,591,Amoonguss,grass,poison,-,-,-,-,-,-,-,-,2420,142.9,129.4,221,50,Astonish,Foul Play,Grass Knot,-,-,3,-,4085363
82.9,975,Cetitan,ice,none,-,-,-,-,-,-,-,-,2494,153.8,100.1,262,29.5,Powder Snow,Icicle Spear,Superpower,-,-,3,-,4035354
82.8,26,Raichu,electric,none,-,-,-,-,-,-,-,-,2467,174.8,139.5,142,50,Thunder Shock,Brick Break,Wild Charge,-,-,1,-,3462012
82.8,80,Slowbro,water,psychic,-,-,-,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Drain Punch,Ice Beam,-,-,3,-,4258939
82.8,454,Toxicroak,poison,fighting,-,-,-,-,-,-,-,-,2498,174.8,120.3,169,44.5,Poison Sting,Dynamic Punch,Shadow Ball,-,-,3,-,3552699
82.8,454,Toxicroak,poison,fighting,-,-,Shadow,-,-,-,-,-,2498,174.8,120.3,169,44.5,Poison Sting,Dynamic Punch,Shadow Ball,-,-,3,-,3552699
82.7,713,Avalugg,ice,none,-,-,-,-,-,-,-,-,2495,143.9,183.4,164,29,Ice Fang,Icy Wind,Crunch,-,-,3,-,4328663
82.7,6,Charizard,fire,flying,-,-,-,-,-,-,-,-,2500,171.5,140.6,151,34,Dragon Breath*,Blast Burn*,Air Cutter,-,-,3,-,3640809
82.7,466,Electivire,electric,none,-,-,Shadow,-,-,-,-,-,2500,185,128.4,142,29.5,Thunder Shock,Wild Charge,Ice Punch,-,-,5,-,3374171
82.7,973,Flamigo,flying,fighting,-,-,-,-,-,-,-,-,2499,178.6,122.9,159,37,Wing Attack,Upper Hand,Brave Bird,-,-,3,-,3491200
82.7,389,Torterra,grass,ground,-,-,-,-,-,-,-,-,2500,155.1,152.8,170,33.5,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,4028001
82.6,330,Flygon,ground,dragon,-,-,-,-,-,-,-,-,2500,165.2,141.5,162,40,Dragon Tail,Twister,Sand Tomb,-,-,5,-,3785283
82.6,649,Genesect,bug,steel,-,-,-,-,Chill,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Chill)*,-,-,20,-,3398909
82.6,727,Incineroar,fire,dark,-,-,-,-,-,-,-,-,2500,161.5,140.7,170,31.5,Snarl,Brutal Swing,Blast Burn*,-,-,3,-,3864062
82.5,154,Meganium,grass,none,-,-,Shadow,-,-,-,-,-,2497,143.2,179.9,169,48.5,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,4354660
82.5,877,Morpeko,electric,dark,-,-,-,-,Full Belly,-,-,-,2196,173.9,114.3,139,50,Thunder Shock,Aura Wheel,Psychic Fangs,-,-,3,-,2763076
82.5,484,Palkia,water,dragon,-,Origin,-,-,-,-,-,-,2500,184,146.2,126,21.5,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3388341
82.5,3,Venusaur,grass,poison,-,-,-,-,-,-,-,-,2500,157.3,158.1,159,38,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,3955892
82.5,716,Xerneas,fairy,none,-,-,-,-,-,-,-,-,2496,167.9,131.6,167,24.5,Geomancy*,Close Combat,Moonblast,-,-,20,-,3690577
82.4,806,Blacephalon,fire,ghost,-,-,-,-,-,-,-,-,2496,224.2,113.5,109,27.5,Incinerate,Mind Blown*,Shadow Ball,-,-,20,-,2773071
82.4,781,Dhelmise,ghost,grass,-,-,-,-,-,-,-,-,2497,177,144.1,138,32.5,Shadow Claw,Shadow Ball,Brutal Swing,-,-,5,-,3520234
82.4,623,Golurk,ground,ghost,-,-,-,-,-,-,-,-,2500,172.1,127.2,166,35,Astonish,Shadow Punch,Earth Power,-,-,5,-,3633671
82.4,214,Heracross,bug,fighting,-,-,-,-,-,-,-,-,2492,172.7,140.8,148,29.5,Fury Cutter,Upper Hand,Rock Tomb,-,-,3,-,3597541
82.4,381,Latios,dragon,psychic,-,-,Shadow,-,-,-,-,-,2485,180.6,144,131,24,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,3406724
82.4,484,Palkia,water,dragon,-,-,-,-,-,-,-,-,2493,182.6,144.1,129,23,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3395180
82.4,3,Venusaur,grass,poison,-,-,Shadow,-,-,-,-,-,2500,157.3,158.1,159,38,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,3955892
82.4,494,Victini,psychic,fire,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Confusion,V-Create,Psyshock,-,-,20,-,3996896
82.3,534,Conkeldurr,fighting,none,-,-,-,-,-,-,-,-,2500,173,121.2,172,27.5,Force Palm,Dynamic Punch,Brutal Swing*,-,-,5,-,3606957
82.3,649,Genesect,bug,steel,-,-,-,-,Douse,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Douse)*,-,-,20,-,3398909
82.3,718,Zygarde,dragon,ground,-,50% Forme,-,-,-,-,-,-,2487,146.5,166.4,173,26.5,Dragon Tail,Crunch,Earthquake,-,-,20,-,4217160
82.2,68,Machamp,fighting,none,-,-,-,-,-,-,-,-,2498,174.1,127.3,161,30,Karate Chop*,Cross Chop,Rock Slide,-,-,3,-,3569589
82.1,149,Dragonite,dragon,flying,-,-,Shadow,-,-,-,-,-,2495,175.4,139.4,145,24,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,3545000
82.1,832,Dubwool,normal,none,-,-,-,-,-,-,-,-,2478,146.2,179,160,50,Double Kick,Body Slam,Payback,-,-,3,-,4187141
82.1,598,Ferrothorn,grass,steel,-,-,-,-,-,-,-,-,2497,141.1,195.6,160,47,Bullet Seed,Power Whip,Flash Cannon,-,-,3,-,4416600
82.1,701,Hawlucha,fighting,flying,-,-,-,-,-,-,-,-,2498,164.7,138.2,166,47.5,Low Kick,Flying Press,Aerial Ace,-,-,5,-,3780354
82.1,212,Scizor,bug,steel,-,-,-,-,-,-,-,-,2494,177.1,144.6,137,31,Bullet Punch,Night Slash,Trailblaze,-,-,5,-,3507755
82.1,480,Uxie,psychic,none,-,-,-,-,-,-,-,-,2500,131.6,229.6,157,46.5,Confusion,Swift,Future Sight,-,-,20,-,4744783
82,6,Charizard,fire,flying,-,-,Shadow,-,-,-,-,-,2500,171.5,140.6,151,34,Dragon Breath*,Blast Burn*,Air Cutter,-,-,3,-,3640809
82,598,Ferrothorn,grass,steel,-,-,Shadow,-,-,-,-,-,2497,141.1,195.6,160,47,Bullet Seed,Power Whip,Flash Cannon,-,-,3,-,4416600
82,475,Gallade,psychic,fighting,-,-,-,-,-,-,-,-,2498,175.6,151.6,133,29.5,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,3541430
82,828,Thievul,dark,none,-,-,-,-,-,-,-,-,2415,157.1,150.4,157,50,Sucker Punch,Night Slash,Play Rough,-,-,1,-,3710761
82,321,Wailord,water,none,-,-,-,-,-,-,-,-,2492,155.7,84.9,301,48.5,Rollout,Surf,Blizzard,-,-,1,-,3981930
81.9,26,Raichu,electric,psychic,Alolan,-,-,-,-,-,-,-,2496,177.9,138.7,142,49,Thunder Shock,Trailblaze,Wild Charge,-,-,1,-,3503169
81.9,560,Scrafty,dark,fighting,-,-,-,-,-,-,-,-,2499,146.6,196,148,49.5,Counter,Foul Play,Thunder Punch,-,-,3,-,4254027
81.9,80,Slowbro,water,psychic,-,-,Shadow,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Drain Punch,Ice Beam,-,-,3,-,4258939
81.8,445,Garchomp,dragon,ground,-,-,Shadow,-,-,-,-,-,2495,169.8,133.3,162,23,Dragon Tail,Sand Tomb,Twister,-,-,5,-,3664965
81.8,249,Lugia,psychic,flying,-,-,Shadow,-,-,-,-,-,2489,134.9,212.9,160,24.5,Dragon Tail,Fly,Aeroblast*,-,-,20,-,4595122
81.8,154,Meganium,grass,none,-,-,-,-,-,-,-,-,2497,143.2,179.9,169,48.5,Vine Whip,Frenzy Plant*,Earthquake,-,-,3,-,4354660
81.6,658,Greninja,water,dark,-,-,-,-,-,-,-,-,2498,178.8,129.9,150,39.5,Water Shuriken,Hydro Cannon*,Night Slash,-,-,3,-,3483959
81.6,538,Throh,fighting,none,-,-,-,-,-,-,-,-,2500,142.2,139.8,221,43.5,Low Kick,Focus Blast,Body Slam,-,-,5,-,4390995
81.5,407,Roserade,grass,poison,-,-,-,-,-,-,-,-,2497,183.7,148.8,124,32,Poison Sting,Weather Ball (Fire)*,Leaf Storm,-,-,3,-,3388821
81.5,143,Snorlax,normal,none,-,-,-,-,-,-,-,-,2495,139.1,131.2,245,28.5,Lick,Body Slam,Earthquake,-,-,5,-,4470989
81.5,738,Vikavolt,bug,electric,-,-,Shadow,-,-,-,-,-,2498,187.2,123.3,144,29.5,Volt Switch*,Discharge,X-Scissor,-,-,1,-,3325037
81.2,334,Altaria,dragon,flying,-,-,-,-,-,-,-,-,2266,131.1,181.5,164,50,Dragon Breath,Sky Attack,Flamethrower,-,-,1,-,3902033
81.2,998,Baxcalibur,dragon,ice,-,-,-,-,-,-,-,-,2500,175.4,123.4,164,25.5,Dragon Breath,Glaive Rush*,Avalanche,-,-,5,-,3550894
81.2,94,Gengar,ghost,poison,-,-,Shadow,-,-,-,-,-,2496,199.4,123,127,33,Shadow Claw,Shadow Punch*,Shadow Ball,-,-,3,-,3114404
81.2,754,Lurantis,grass,none,-,-,-,-,-,-,-,-,2499,162.7,152.8,154,48,Leafage,Leaf Blade,Superpower,-,-,3,-,3828817
81.2,373,Salamence,dragon,flying,-,-,Shadow,-,-,-,-,-,2500,185.9,119.8,151,24,Dragon Tail,Fly,Brutal Swing,-,-,5,-,3361091
81.1,689,Barbaracle,rock,water,-,-,-,-,-,-,-,-,2499,156.1,171.8,149,39,Fury Cutter,Cross Chop,Stone Edge,-,-,3,-,3997799
81.1,980,Clodsire,poison,ground,-,-,-,-,-,-,-,-,2207,119.3,139.5,245,50,Poison Sting,Stone Edge,Earthquake,-,-,3,-,4077850
81,217,Ursaring,normal,none,-,-,Shadow,-,-,-,-,-,2499,179.3,118.3,164,32,Shadow Claw,Swift,Close Combat,-,-,3,-,3476626
80.9,780,Drampa,normal,dragon,-,-,-,-,-,-,-,-,2499,176.9,134,149,33.5,Dragon Breath,Swift,Dragon Pulse,-,-,5,-,3531438
80.9,920,Lokix,bug,dark,-,-,-,-,-,-,-,-,2494,173.8,131.6,156,47.5,Sucker Punch,X-Scissor,Trailblaze,-,-,1,-,3569405
80.9,372,Shelgon,dragon,none,-,-,Shadow,-,-,-,-,-,2296,157.1,142.9,149,50,Dragon Breath,Twister,Flamethrower,-,-,5,-,3344610
80.9,642,Thundurus,electric,flying,-,Incarnate,Shadow,-,-,-,-,-,2490,189.8,124.7,138,27.5,Thunder Shock,Thunder Punch,Brick Break,-,-,20,-,3266915
80.8,483,Dialga,steel,dragon,-,Origin,-,-,-,-,-,-,2487,173.6,149.7,137,22,Dragon Breath,Roar of Time<sup>†</sup>,Iron Head,-,-,20,-,3560684
80.8,445,Garchomp,dragon,ground,-,-,-,-,-,-,-,-,2495,169.8,133.3,162,23,Dragon Tail,Sand Tomb,Twister,-,-,5,-,3664965
80.8,381,Latios,dragon,psychic,-,-,-,-,-,-,-,-,2488,178.7,144.6,134,24,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,3462530
80.8,62,Poliwrath,water,fighting,-,-,Shadow,-,-,-,-,-,2497,148.9,158.5,177,42,Counter*,Icy Wind,Scald,-,-,3,-,4175005
80.8,28,Sandslash,ground,none,-,-,Shadow,-,-,-,-,-,2499,155.8,157.5,163,49.5,Sand Attack,Night Slash*,Rock Tomb,-,-,3,-,4000765
80.8,705,Sliggoo,dragon,none,-,-,-,-,-,-,-,-,2303,146.2,160.5,154,50,Dragon Breath,Body Slam,Dragon Pulse,-,-,5,-,3613866
80.7,323,Camerupt,fire,ground,-,-,Shadow,-,-,-,-,-,2479,175.6,126.9,157,50,Incinerate,Earth Power,Rock Tomb,-,-,3,-,3498579
80.7,904,Overqwil,dark,poison,-,-,-,-,-,-,-,-,2495,168.8,137.4,159,32.5,Poison Jab,Aqua Tail,Dark Pulse,-,-,5,-,3687314
80.6,851,Centiskorch,fire,bug,-,-,-,-,-,-,-,-,2499,166.6,127.2,177,32,Ember,Heat Wave,Lunge,-,-,5,-,3750744
80.6,377,Regirock,rock,none,-,-,Shadow,-,-,-,-,-,2483,135.4,231.2,145,30,Lock On,Stone Edge,Focus Blast,-,-,20,-,4538297
80.5,164,Noctowl,normal,flying,-,-,-,-,-,-,-,-,2288,134.4,143.7,201,50,Wing Attack,Shadow Ball,Return<sup>†</sup>,-,-,1,-,3883121
80.5,389,Torterra,grass,ground,-,-,Shadow,-,-,-,-,-,2500,155.1,152.8,170,33.5,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,4028001
80.5,849,Toxtricity,electric,poison,-,-,-,-,-,-,-,-,2499,181.3,122.5,155,41,Acid,Wild Charge,Power-Up Punch,-,-,5,-,3442304
80.4,334,Altaria,dragon,flying,-,-,Shadow,-,-,-,-,-,2266,131.1,181.5,164,50,Dragon Breath,Sky Attack,Flamethrower,-,-,1,-,3902033
80.4,983,Kingambit,dark,steel,-,-,-,-,-,-,-,-,2500,163.6,145.6,160,25,Metal Sound,Foul Play,Focus Blast,-,-,5,-,3812498
80.4,82,Magneton,electric,steel,-,-,Shadow,-,-,-,-,-,2496,184.7,148.3,123,44,Volt Switch,Discharge,Magnet Bomb,-,-,3,-,3369634
80.3,62,Poliwrath,water,fighting,-,-,-,-,-,-,-,-,2497,148.9,158.5,177,42,Counter*,Icy Wind,Scald,-,-,3,-,4175005
80.2,297,Hariyama,fighting,none,-,-,-,-,-,-,-,-,2500,163,97.5,241,35,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,3828718
80.2,221,Piloswine,ice,ground,-,-,-,-,-,-,-,-,2500,159.3,125.4,196,47,Powder Snow,Icicle Spear,Avalanche,-,-,3,-,3916342
80.2,372,Shelgon,dragon,none,-,-,-,-,-,-,-,-,2296,157.1,142.9,149,50,Dragon Breath,Twister,Flamethrower,-,-,5,-,3344610
80.2,245,Suicune,water,none,-,-,-,-,-,-,-,-,2491,137.6,185.9,176,32,Ice Fang,Ice Beam,Scald,-,-,20,-,4503233
80.1,376,Metagross,steel,psychic,-,-,-,-,-,-,-,-,2499,171.5,158.4,134,24,Shadow Claw*,Meteor Mash*,Earthquake,-,-,5,-,3638776
80.1,18,Pidgeot,normal,flying,-,-,-,-,-,-,-,-,2407,152.1,142,176,50,Wing Attack*,Twister,Brave Bird,-,-,1,-,3801427
80.1,221,Piloswine,ice,ground,-,-,Shadow,-,-,-,-,-,2500,159.3,125.4,196,47,Powder Snow,Avalanche,Icicle Spear,-,-,3,-,3916342
80,652,Chesnaught,grass,fighting,-,-,Shadow,-,-,-,-,-,2500,153.7,164.2,161,33,Low Kick,Frenzy Plant*,Superpower,-,-,3,-,4063213
80,802,Marshadow,fighting,ghost,-,-,-,-,-,-,-,-,2487,180.6,133.5,142,24,Shadow Claw,Close Combat,Thunder Punch,-,-,20,-,3424219
80,324,Torkoal,fire,none,-,-,-,-,-,-,-,-,2366,139.5,183.2,157,50,Ember,Flame Wheel,Overheat,-,-,3,-,4011742
80,248,Tyranitar,rock,dark,-,-,-,-,-,-,-,-,2498,166.9,142.7,157,24,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,3737922
79.9,526,Gigalith,rock,none,-,-,-,-,-,-,-,-,2497,164,154,150,28.5,Lock On,Superpower,Meteor Beam*,-,-,3,-,3790163
79.9,643,Reshiram,dragon,fire,-,-,Shadow,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Fusion Flare*,Draco Meteor,-,-,20,-,3477820
79.9,80,Slowbro,poison,psychic,Galarian,-,-,-,-,-,-,-,2495,153,139.9,190,46.5,Confusion,Drain Punch,Sludge Bomb,-,-,3,-,4067317
79.9,786,Tapu Lele,psychic,fairy,-,-,-,-,-,-,-,-,2482,179.8,151.2,126,26,Astonish,Nature's Madness*,Psyshock,-,-,20,-,3426352
79.8,937,Ceruledge,fire,ghost,-,-,-,-,-,-,-,-,2500,175.5,143.9,141,29,Incinerate,Shadow Ball,Flame Charge,-,-,5,-,3561055
79.8,652,Chesnaught,grass,fighting,-,-,-,-,-,-,-,-,2500,153.7,164.2,161,33,Low Kick,Frenzy Plant*,Superpower,-,-,3,-,4063213
79.8,530,Excadrill,ground,steel,-,-,Shadow,-,-,-,-,-,2499,184.5,101.8,180,28,Mud Shot,Drill Run,Rock Slide,-,-,3,-,3380431
79.8,892,Urshifu,fighting,dark,-,-,-,-,Single Strike,-,-,-,2487,176.5,125.6,158,24.5,Sucker Punch,Payback,Dynamic Punch,-,-,20,-,3504394
79.7,149,Dragonite,dragon,flying,-,-,-,-,-,-,-,-,2495,175.4,139.4,145,24,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,3545000
79.7,914,Quaquaval,water,fighting,-,-,-,-,-,-,-,-,2494,176.3,127.8,156,30.5,Low Kick,Close Combat,Hydro Cannon*,-,-,3,-,3516848
79.7,143,Snorlax,normal,none,-,-,Shadow,-,-,-,-,-,2495,139.1,131.2,245,28.5,Lick,Body Slam,Earthquake,-,-,5,-,4470989
79.6,248,Tyranitar,rock,dark,-,-,Shadow,-,-,-,-,-,2498,166.9,142.7,157,24,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,3737922
79.5,997,Arctibax,dragon,ice,-,-,-,-,-,-,-,-,2365,158,120.2,186,50,Dragon Breath,Avalanche,Dragon Claw,-,-,5,-,3530820
79.5,362,Glalie,ice,none,-,-,-,-,-,-,-,-,2380,148.7,148.7,172,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3804904
79.5,250,Ho-Oh,fire,flying,-,-,-,-,-,-,-,-,2481,158,167.7,147,23.5,Incinerate,Brave Bird,Sacred Fire*,-,-,20,-,3895786
79.5,473,Mamoswine,ice,ground,-,-,-,-,-,-,-,-,2497,175.8,112.1,180,27.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,3547608
79.5,89,Muk,poison,none,-,-,Shadow,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Thunder Punch,-,-,3,-,4142335
79.4,297,Hariyama,fighting,none,-,-,Shadow,-,-,-,-,-,2500,163,97.5,241,35,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,3828718
79.4,18,Pidgeot,normal,flying,-,-,Shadow,-,-,-,-,-,2407,152.1,142,176,50,Wing Attack*,Brave Bird,Twister,-,-,1,-,3801427
79.2,59,Arcanine,fire,none,-,-,Shadow,-,-,-,-,-,2500,170.4,132.1,163,31,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,3668546
79.2,97,Hypno,psychic,none,-,-,-,-,-,-,-,-,2363,133.6,174.8,178,50,Confusion,Thunder Punch,Shadow Ball,-,-,3,-,4156705
79.2,738,Vikavolt,bug,electric,-,-,-,-,-,-,-,-,2498,187.2,123.3,144,29.5,Volt Switch*,X-Scissor,Fly,-,-,1,-,3325037
79.1,358,Chimecho,psychic,none,-,-,-,-,-,-,-,-,2500,157.1,153.8,164,50,Astonish,Psyshock,Shadow Ball,-,-,5,-,3962829
79.1,621,Druddigon,dragon,none,-,-,-,-,-,-,-,-,2498,169,141,155,38,Dragon Tail,Night Slash,Rock Tomb,-,-,5,-,3693771
79.1,905,Enamorus,fairy,flying,-,Therian,-,-,-,-,-,-,2498,177.7,149.9,131,27,Fairy Wind,Mystical Fire,Moonblast,-,-,20,-,3490308
79.1,1013,Sinistcha,grass,ghost,-,-,-,-,-,-,-,-,2497,171.1,153.2,139,32,Astonish,Shadow Ball,Energy Ball,-,-,3,-,3643425
79,362,Glalie,ice,none,-,-,Shadow,-,-,-,-,-,2380,148.7,148.7,172,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3804904
79,542,Leavanny,bug,grass,-,-,-,-,-,-,-,-,2498,166.7,143.6,156,41.5,Shadow Claw*,Leaf Blade,X-Scissor,-,-,1,-,3735388
79,82,Magneton,electric,steel,-,-,-,-,-,-,-,-,2496,184.7,148.3,123,44,Volt Switch,Discharge,Magnet Bomb,-,-,3,-,3369634
79,484,Palkia,water,dragon,-,-,Shadow,-,-,-,-,-,2495,185.1,145.4,124,23,Dragon Breath,Aqua Tail,Draco Meteor,-,-,20,-,3338805
79,373,Salamence,dragon,flying,-,-,-,-,-,-,-,-,2500,185.9,119.8,151,24,Dragon Tail,Fly,Brutal Swing,-,-,5,-,3361091
79,545,Scolipede,bug,poison,-,-,Shadow,-,-,-,-,-,2497,170.3,154.7,139,46.5,Poison Sting,Aqua Tail,Megahorn,-,-,1,-,3662145
79,721,Volcanion,fire,water,-,-,-,-,-,-,-,-,2488,174.7,151.2,134,24,Incinerate,Scald,Overheat,-,-,20,-,3539663
