Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
61.5,567,Archeops,rock,flying,-,-,Shadow,-,-,-,-,-,3766,258,129.4,164,50,Wing Attack,Ancient Power,Crunch,-,-,5,-,5474843
61.4,142,Aerodactyl,rock,flying,-,-,Shadow,-,-,-,-,-,3147,198.3,146.2,172,50,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,4987219
61.4,65,Alakazam,psychic,none,-,-,-,-,-,-,-,-,3456,240.3,152.9,135,50,Psycho Cut,Fire Punch,Shadow Ball,-,-,3,-,4961808
61.2,142,Aerodactyl,rock,flying,-,-,-,-,-,-,-,-,3147,198.3,146.2,172,50,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,4987219
61.2,537,Seismitoad,water,ground,-,-,-,-,-,-,-,-,2899,170.6,138.6,208,50,Mud Shot,Earth Power,Icy Wind,-,-,3,-,4919399
61.1,131,Lapras,water,ice,-,-,-,-,-,-,-,-,2985,151.3,158.8,245,50,Ice Shard*,Surf,Ice Beam*,-,-,5,-,5885307
60.9,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,2999,163.9,175.6,190,50,Counter,Night Slash,Obstruct*,-,-,3,-,5467682
60.6,139,Omastar,rock,water,-,-,-,-,-,-,-,-,3150,186.5,181.5,157,50,Mud Shot,Rock Slide*,Rock Blast,-,-,5,-,5315880
60.3,139,Omastar,rock,water,-,-,Shadow,-,-,-,-,-,3150,186.5,181.5,157,50,Mud Shot,Rock Slide*,Rock Blast,-,-,5,-,5315880
60.2,508,Stoutland,normal,none,-,-,-,-,-,-,-,-,3196,185.7,165.5,178,50,Sand Attack,Wild Charge,Crunch,-,-,1,-,5472015
60.1,565,Carracosta,water,rock,-,-,-,-,-,-,-,-,2964,173.9,178.1,163,50,Rock Throw,Ancient Power,Body Slam,-,-,5,-,5050828
60.1,474,Porygon-Z,normal,none,-,-,-,-,-,-,-,-,3693,234.4,138.6,178,50,Lock On,Tri Attack*,Blizzard,-,-,3,-,5785980
60,565,Carracosta,water,rock,-,-,Shadow,-,-,-,-,-,2964,173.9,178.1,163,50,Rock Throw,Ancient Power,Body Slam,-,-,5,-,5050828
59.9,567,Archeops,rock,flying,-,-,-,-,-,-,-,-,3766,258,129.4,164,50,Wing Attack,Ancient Power,Crunch,-,-,5,-,5474843
59.8,241,Miltank,normal,none,-,-,-,-,-,-,-,-,2662,144.5,174.8,194,50,Rollout,Body Slam,Thunderbolt,-,-,5,-,4900747
59.8,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,2999,163.9,175.6,190,50,Counter,Night Slash,Cross Chop,-,-,3,-,5467682
59.8,369,Relicanth,water,rock,-,-,-,-,-,-,-,-,2858,148.7,183.2,201,50,Water Gun,Aqua Tail,Ancient Power,-,-,5,-,5476393
59.4,103,Exeggutor,grass,psychic,-,-,Shadow,-,-,-,-,-,3408,208.4,137.8,194,50,Confusion,Seed Bomb,Psychic,-,-,3,-,5571421
59.2,62,Poliwrath,water,fighting,-,-,Shadow,-,-,-,-,-,2923,165.5,167.2,186,50,Mud Shot,Dynamic Punch,Scald,-,-,3,-,5148740
59.1,866,Mr. Rime,ice,psychic,-,-,-,-,-,-,-,-,3196,190.7,163,172,50,Confusion,Ice Punch,Triple Axel,-,-,5,-,5348411
59,62,Poliwrath,water,fighting,-,-,-,-,-,-,-,-,2923,165.5,167.2,186,50,Mud Shot,Dynamic Punch,Scald,-,-,3,-,5148740
58.8,482,Azelf,psychic,none,-,-,-,-,-,-,-,-,3629,239.5,139.5,164,50,Confusion,Swift,Future Sight,-,-,20,-,5478549
58.8,103,Exeggutor,grass,psychic,-,-,-,-,-,-,-,-,3408,208.4,137.8,194,50,Confusion,Seed Bomb,Psychic,-,-,3,-,5571421
58.2,930,Arboliva,grass,normal,-,-,-,-,-,-,-,-,3345,196.6,171.4,168,50,Magical Leaf,Energy Ball,Seed Bomb,-,-,3,-,5662707
58.1,668,Pyroar,fire,normal,-,-,-,-,-,-,-,-,3129,198.3,137.8,180,50,Incinerate,Flame Charge,Dark Pulse,-,-,3,-,4919230
58,472,Gliscor,ground,flying,-,-,-,-,-,-,-,-,3043,168.1,199.2,164,50,Wing Attack,Night Slash,Earthquake,-,-,5,-,5488971
58,916,Oinkologne,normal,none,-,-,-,-,-,-,-,-,2949,168.9,141.2,215,50,Mud Slap*,Body Slam,Trailblaze,-,-,1,-,5126401
57.8,626,Bouffalant,normal,none,-,-,-,-,-,-,-,-,3163,176.5,165.5,194,50,Mud Shot,Stomp,Megahorn,-,-,3,-,5667036
57.8,579,Reuniclus,psychic,none,-,-,-,-,-,-,-,-,3309,192.4,137,215,50,Charm*,Psyshock,Shadow Ball,-,-,3,-,5666701
57.6,916,Oinkologne,normal,none,-,-,-,-,-,Female,-,-,2819,154.6,148.7,223,50,Mud Slap*,Body Slam,Trailblaze,-,-,1,-,5128197
57.1,471,Glaceon,ice,none,-,-,-,-,-,-,-,-,3535,212.6,184.9,149,50,Ice Shard,Avalanche,Water Pulse*,-,-,5,-,5855962
56.9,233,Porygon2,normal,none,-,-,-,-,-,-,-,-,3065,179,163.9,178,50,Lock On,Tri Attack,Zap Cannon,-,-,3,-,5220390
56.1,199,Slowking,water,psychic,-,-,-,-,-,-,-,-,2877,161.3,163.9,194,50,Confusion,Surf*,Scald,-,-,3,-,5128688
56,579,Reuniclus,psychic,none,-,-,Shadow,-,-,-,-,-,3309,192.4,137,215,50,Charm*,Psyshock,Shadow Ball,-,-,3,-,5666701
55.8,584,Vanilluxe,ice,none,-,-,-,-,-,-,-,-,3190,195.8,167.2,158,50,Astonish,Avalanche*,Signal Beam,-,-,3,-,5172909
54.4,474,Porygon-Z,normal,none,-,-,Shadow,-,-,-,-,-,3693,234.4,138.6,178,50,Lock On,Tri Attack*,Blizzard,-,-,3,-,5785980
54.4,233,Porygon2,normal,none,-,-,Shadow,-,-,-,-,-,3065,179,163.9,178,50,Lock On,Tri Attack,Zap Cannon,-,-,3,-,5220390
54.2,308,Medicham,fighting,psychic,-,-,-,Mega,-,-,-,-,2821,184.9,163,142,50,Psycho Cut,Dynamic Punch,Ice Punch,-,-,3,-,4279386
54.2,199,Slowking,water,psychic,-,-,Shadow,-,-,-,-,-,2877,161.3,163.9,194,50,Confusion,Surf*,Psychic,-,-,3,-,5128688
52.8,115,Kangaskhan,normal,none,-,-,-,-,-,-,-,-,2924,164.7,151.3,208,50,Low Kick,Crunch,Stomp*,-,-,3,-,5181562
52.4,715,Noivern,flying,dragon,-,-,-,-,-,-,-,-,3125,184.9,159.7,178,50,Gust,Hurricane,Heat Wave,-,-,5,-,5253697
52.1,740,Crabominable,fighting,ice,-,-,-,-,-,-,-,-,3286,206.7,128.6,196,50,Bubble,Ice Punch,Brick Break,-,-,3,-,5208964
51.7,242,Blissey,normal,none,-,-,-,-,-,-,-,-,3117,121,154.6,429,50,Pound,Wild Charge*,Dazzling Gleam,-,-,5,-,8026133
50.7,715,Noivern,flying,dragon,-,-,Shadow,-,-,-,-,-,3125,184.9,159.7,178,50,Gust,Hurricane,Heat Wave,-,-,5,-,5253697
49.9,518,Musharna,psychic,none,-,-,-,-,-,-,-,-,3079,166.4,152.1,225,50,Charge Beam,Psyshock,Dazzling Gleam,-,-,3,-,5693706
49.7,469,Yanmega,bug,flying,-,-,-,-,-,-,-,-,3330,206.7,143.7,180,50,Wing Attack,Ancient Power,Aerial Ace,-,-,3,-,5346536
48.4,386,Deoxys,psychic,none,-,Defense,-,-,-,-,-,-,2570,133.6,289.9,127,50,Counter,Rock Slide,Psycho Boost,-,-,20,-,4919134
46.4,169,Crobat,poison,flying,-,-,Shadow,-,-,-,-,-,2992,175.6,162.2,178,50,Air Slash,Cross Poison,Air Cutter,-,-,1,-,5069818
45.6,628,Braviary,normal,flying,-,-,-,-,-,-,-,-,3491,207.6,140.3,201,50,Air Slash,Brave Bird,Close Combat,-,-,5,-,5854344
45.1,628,Braviary,psychic,flying,Hisuian,-,-,-,-,-,-,-,3181,191.6,127.7,215,50,Air Slash,Brave Bird,Fly,-,-,5,-,5261210
44.2,169,Crobat,poison,flying,-,-,-,-,-,-,-,-,2992,175.6,162.2,178,50,Air Slash,Cross Poison,Air Cutter,-,-,1,-,5069818
44.1,641,Tornadus,flying,none,-,Incarnate,-,-,-,-,-,-,3782,236.1,150.4,170,50,Air Slash,Hurricane,Grass Knot,-,-,20,-,6037776
41.3,289,Slaking,normal,none,-,-,-,-,-,-,-,-,5010,256.3,152.1,251,50,Yawn,Body Slam*,Earthquake,-,-,5,-,9784100
41,641,Tornadus,flying,none,-,Incarnate,Shadow,-,-,-,-,-,3782,236.1,150.4,170,50,Air Slash,Hurricane,Grass Knot,-,-,20,-,6037776
38.5,289,Slaking,normal,none,-,-,Shadow,-,-,-,-,-,5010,256.3,152.1,251,50,Yawn,Body Slam*,Earthquake,-,-,5,-,9784100
36.2,386,Deoxys,psychic,none,-,Speed,-,-,-,-,-,-,3255,205.9,195.8,127,50,Charge Beam,Swift,Psycho Boost,-,-,20,-,5119110
33.4,531,Audino,normal,fairy,-,-,-,Mega,-,-,-,-,2853,136.1,213.4,205,50,Pound,Disarming Voice,Hyper Beam,-,-,3,-,5956228
28.4,492,Shaymin,grass,none,-,Land,-,-,-,-,-,-,3691,189.1,189.1,201,50,Zen Headbutt,Grass Knot,Seed Flare*,-,-,20,-,7185051
